time ;e1;e2;e1Ori;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x_pred;y_pred;z_pred;dxr_pred;dyr_pred;dzr_pred;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;x;y;z;dx;dy;dz;ux;uy;uz;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;ax;ay;az;err_sti_x;err_sti_y;err_sti_z;err_sti_dx;err_sti_dy;err_sti_dz;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel;var;ampli
7,94617;1,00665;-0,120641;1,09272;50;50;1450;-18;-0,229635;0,0749731;-0,01977;-0,00185223;0,000604733;-0,000159465;-2,65116;-0,0841766;0,120641;0,0371198;-0,0288689;0,00440511;0,0360675;-0,0312771;0,00440955;0,0360675;0,00522429;-0,0177814;-2,65116;-0,0841766;0,120641;0,0360675;0,00522429;-0,0177814;0,208456;0,0733918;2,83504;-0,192515;0,0461042;-0,0153649;-0,0498999;-0,140717;0,118044;-0,059484;-0,0153589;0;0;0;9,81;0;0;0;0;0;0;-0,0860447;0,0280998;-0,0367715;-0,046295;-0,00952334;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,070,750,4
7,94807;1,00665;-0,120641;1,09272;100;81;1500;-18;-0,229632;0,0749732;-0,0198036;-0,00228807;0,000747032;-0,000197052;-2,65116;-0,0841766;0,120641;0,0371198;-0,0288689;0,00440511;0,0360675;-0,0312771;0,00440955;0,0360675;0,00522429;-0,0177814;-2,65116;-0,0841766;0,120641;0,0360675;0,00522429;-0,0177814;0,208456;0,0733918;2,83504;-0,192512;0,0461043;-0,0153985;-0,0498999;-0,140717;0,118044;-0,059484;-0,0153589;0;1,00257;0,173067;3,65016;0;0;0;0;0;0;-0,0862193;0,0280998;-0,0367715;-0,046295;-0,00952334;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,070,750,4
7,94955;1,00657;-0,120022;1,09262;150;38;1550;-14;-0,220564;0,0359675;0,0503213;-0,00261407;0,000800192;-0,000122677;-2,65109;-0,0839946;0,120022;0,0280841;0,0102958;-0,0655904;0,0283998;0,00864019;-0,0655904;0,0283998;0,00864019;-0,132855;-2,65109;-0,0839946;0,120022;0,0283998;0,00864019;-0,132855;0,0491439;0,064049;2,57331;-0,19248;0,0462633;-0,0152691;-0,0497979;-0,140777;0,118085;-0,0593675;-0,015281;0;1,00258;0,173069;3,65011;0;0;0;0;0;0;-0,0862193;0,0280998;-0,0367715;-0,0463669;-0,00959531;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,070,750,4
7,95808;1,00657;-0,120022;1,09262;200;39;1600;-14;-0,220564;0,0359675;0,0503213;-0,0044968;0,00110721;0,000306865;-2,65109;-0,0839946;0,120022;0,0280841;0,0102958;-0,0655904;0,0283998;0,00864019;-0,0655904;0,0283998;0,00864019;-0,132855;-2,65109;-0,0839946;0,120022;0,0283998;0,00864019;-0,132855;0,0491439;0,064049;2,57331;-0,19248;0,0462633;-0,0152691;-0,0497979;-0,140777;0,118085;-0,0593675;-0,015281;0;0,98608;0,17022;3,7515;0;0;0;0;0;0;-0,0862193;0,0280998;-0,0367715;-0,0463669;-0,00959531;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,070,750,4
7,96822;1,00657;-0,120022;1,09262;250;39;1650;-14;-0,220561;0,0359675;0,0502877;-0,00673196;0,00147171;0,000816481;-2,65109;-0,0839946;0,120022;0,0280841;0,0102958;-0,0655904;0,0283998;0,00864019;-0,0655904;0,0283998;0,00864019;-0,132855;-2,65109;-0,0839946;0,120022;0,0283998;0,00864019;-0,132855;0,0491439;0,064049;2,57331;-0,192477;0,0462634;-0,0153027;-0,0497979;-0,140777;0,118085;-0,0593675;-0,015281;0;0,987122;0,17022;3,75151;0;0;0;0;0;0;-0,0863938;0,0280998;-0,0367715;-0,0463669;-0,00959531;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,070,750,4
7,9781;1,00657;-0,120022;1,09262;300;39;1700;-14;-0,220561;0,0359675;0,0502877;-0,00891088;0,00182703;0,00131327;-2,65109;-0,0839946;0,120022;0,0280841;0,0102958;-0,0655904;0,0283998;0,00864019;-0,0655904;0,0283998;0,00864019;-0,132855;-2,65109;-0,0839946;0,120022;0,0283998;0,00864019;-0,132855;0,0491439;0,064049;2,57331;-0,192477;0,0462634;-0,0153027;-0,0497979;-0,140777;0,118085;-0,0593675;-0,015281;0;0,987127;0,170221;3,75147;0;0;0;0;0;0;-0,0863938;0,0280998;-0,0367715;-0,0463669;-0,00959531;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,070,750,4
7,98493;1,00193;-0,119311;1,08639;350;-11;1750;-5;-0,191164;-0,0281498;-0,00687452;-0,0102173;0,00163465;0,00126629;-2,65078;-0,0760219;0,119311;-0,000130535;0,0786562;-0,00833295;0,00271583;0,0786402;-0,0083412;0,00271583;0,105772;-0,0083412;-2,65086;-0,0802385;0,120022;0,0020217;0,105527;-0,0177814;-0,338549;-0,00845136;2,07337;-0,191295;0,0505064;-0,0152075;-0,0465832;-0,142548;0,11902;-0,055792;-0,0152199;0;0,987125;0,170221;3,75149;0;0;0;0;0;0;-0,0863938;0,0280998;-0,0386007;-0,0495211;-0,0109201;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,070,750,4
7,98816;1,00193;-0,119311;1,08639;383;-30;1800;-5;-0,191161;-0,0281161;-0,00691773;-0,0108344;0,00154389;0,00124396;-2,65078;-0,0760219;0,119311;-0,000130535;0,0786562;-0,00833295;0,00271583;0,0786402;-0,0083412;0,00271583;0,105772;-0,0083412;-2,65086;-0,0802385;0,120022;0,0020217;0,105527;-0,0177814;-0,338549;-0,00845136;2,07337;-0,191292;0,0505401;-0,0152507;-0,0465832;-0,142548;0,11902;-0,055792;-0,0152199;0;1,00165;0,171471;3,66884;0;0;0;0;0;0;-0,0865683;0,0279253;-0,0386007;-0,0495211;-0,0109201;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,070,750,4
7,99815;1,00193;-0,119311;1,08639;383;-30;1850;-5;-0,191161;-0,0281497;-0,00690789;-0,0127437;0,00126274;0,00117497;-2,65078;-0,0760219;0,119311;-0,000130535;0,0786562;-0,00833295;0,00271583;0,0786402;-0,0083412;0,00271583;0,105772;-0,0083412;-2,65086;-0,0802385;0,120022;0,0020217;0,105527;-0,0177814;-0,338549;-0,00845136;2,07337;-0,191292;0,0505065;-0,0152408;-0,0465832;-0,142548;0,11902;-0,055792;-0,0152199;0;1,00166;0,172544;3,66878;0;0;0;0;0;0;-0,0865683;0,0280998;-0,0386007;-0,0495211;-0,0109201;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,070,750,4
8,00815;1,00193;-0,119311;1,08639;383;-30;1900;-5;-0,191161;-0,0281161;-0,00691773;-0,0146551;0,000981603;0,0011058;-2,65078;-0,0760219;0,119311;-0,000130535;0,0786562;-0,00833295;0,00271583;0,0786402;-0,0083412;0,00271583;0,105772;-0,0083412;-2,65086;-0,0802385;0,120022;0,0020217;0,105527;-0,0177814;-0,338549;-0,00845136;2,07337;-0,191292;0,0505401;-0,0152507;-0,0465832;-0,142548;0,11902;-0,055792;-0,0152199;0;1,00166;0,171473;3,66879;0;0;0;0;0;0;-0,0865683;0,0279253;-0,0386007;-0,0495211;-0,0109201;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;-1,2;0,2;177;-1,2;-1;2555;0,070,750,4
