time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dxr	dyr	dzr	dxrT	dyrT	dzrT	dxrUn	dyrUn	dzrUn	dxd	dyd	dzd	Perpx	Tangx	Perpy	Tangy	Perpz	Tanz	ax	ay	az	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kpyaw	kivx	kivy	kivz	kdvx	kdvy	kdvz	kdyaw	ktg	veld	pitchoff	ke1	ke2	gravity	thr_vel
7.65511	-0.258994	-0.144055	50	50	1450	-50	0.0545349	0.170816	-0.221806	0.000369638	0.00115779	-0.0015034	-2.59774	0.136137	0.144055	0.0396609	0.0240086	0.182179	0.0166227	0.0224595	0.185897	0.0166227	0.0224595	0.248207	0.0941958	0.194825	-0.0396273	0.0449463	0.0474293	-0.0102366	0.20825	-0.0256398	-0	3.23292e-313	3.1153e-314	2.66414e-312	-0.121649	0.0116937	0.0287606	-0.0523579	-0.0810295	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.22	177	-1.2	-1	2550	0.07
7.65834	-0.258994	-0.144055	100	100	1500	-100	0.0545284	0.170802	-0.221891	0.000545546	0.0017088	-0.00221922	-2.59774	0.136137	0.144055	0.0396609	0.0240086	0.182179	0.0166227	0.0224595	0.185897	0.0166227	0.0224595	0.248207	0.0941893	0.194811	-0.0397117	0.0449463	0.0474293	-0.0102366	0.20825	-0.0256398	-0	1.24399	0.123275	10.2367	-0.121824	0.0120428	0.0287606	-0.0523579	-0.0810295	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.22	177	-1.2	-1	2550	0.07
7.66835	-0.258994	-0.144055	111	150	1550	-137	0.0545349	0.170782	-0.221976	0.0010916	0.00341884	-0.00444187	-2.59774	0.136137	0.144055	0.0396609	0.0240086	0.182179	0.0166227	0.0224595	0.185897	0.0166227	0.0224595	0.248207	0.0941958	0.19479	-0.0397973	0.0449463	0.0474293	-0.0102366	0.20825	-0.0256398	-0	1.24224	0.128637	10.2369	-0.121649	0.0125664	0.0287606	-0.0523579	-0.0810295	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.22	177	-1.2	-1	2550	0.07
7.67829	-0.258994	-0.144055	111	200	1600	-137	0.0545284	0.170775	-0.222027	0.00163345	0.00511583	-0.00664815	-2.59774	0.136137	0.144055	0.0396609	0.0240086	0.182179	0.0166227	0.0224595	0.185897	0.0166227	0.0224595	0.248207	0.0941893	0.194783	-0.0398477	0.0449463	0.0474293	-0.0102366	0.20825	-0.0256398	-0	1.24405	0.130427	10.2371	-0.121824	0.0127409	0.0287606	-0.0523579	-0.0810295	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.22	177	-1.2	-1	2550	0.07
7.68195	-0.257929	-0.144055	102	250	1650	-147	0.0619739	0.241596	-0.153277	0.0018604	0.00600056	-0.00720945	-2.59717	0.135369	0.144055	0.0318603	-0.0466343	0.113465	0.0192858	-0.0475405	0.115897	0.0192858	-0.072326	-0.0144633	0.0938342	0.194962	-0.0398112	0.0447799	0.0472261	-0.0101508	0.208336	-0.0256444	-0	1.24407	0.130429	10.2373	-0.121824	0.0127409	0.0287987	-0.0520744	-0.080785	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.22	177	-1.2	-1	2550	0.07
7.68835	-0.257929	-0.144055	102	289	1700	-147	0.0619804	0.241569	-0.153396	0.00225708	0.00754659	-0.00819118	-2.59717	0.135369	0.144055	0.0318603	-0.0466343	0.113465	0.0192858	-0.0475405	0.115897	0.0192858	-0.072326	-0.0144633	0.0938407	0.194934	-0.0399309	0.0447799	0.0472261	-0.0101508	0.208336	-0.0256444	-0	1.22625	0.135799	10.1051	-0.121649	0.013439	0.0287987	-0.0520744	-0.080785	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.22	177	-1.2	-1	2550	0.07
7.69837	-0.257929	-0.144055	102	289	1750	-147	0.0619804	0.241555	-0.153464	0.00287793	0.00996625	-0.00972844	-2.59717	0.135369	0.144055	0.0318603	-0.0466343	0.113465	0.0192858	-0.0475405	0.115897	0.0192858	-0.072326	-0.0144633	0.0938407	0.194921	-0.0399989	0.0447799	0.0472261	-0.0101508	0.208336	-0.0256444	-0	1.22628	0.13933	10.1054	-0.121649	0.0137881	0.0287987	-0.0520744	-0.080785	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.22	177	-1.2	-1	2550	0.07
7.70832	-0.257929	-0.144055	102	289	1800	-147	0.0619804	0.241534	-0.153566	0.0034947	0.0123698	-0.0112566	-2.59717	0.135369	0.144055	0.0318603	-0.0466343	0.113465	0.0192858	-0.0475405	0.115897	0.0192858	-0.072326	-0.0144633	0.0938407	0.1949	-0.040101	0.0447799	0.0472261	-0.0101508	0.208336	-0.0256444	-0	1.22631	0.144623	10.1056	-0.121649	0.0143117	0.0287987	-0.0520744	-0.080785	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.22	177	-1.2	-1	2550	0.07
7.71375	-0.25779	-0.135022	90	239	1850	-138	0.0716884	0.172352	-0.081714	0.00388433	0.0133065	-0.0117007	-2.5969	0.136137	0.135022	0.0227102	0.0225869	0.0431438	0.0166227	0.0224595	0.0458973	0.0166227	0.0224595	-0.199101	0.0943986	0.194939	-0.0385701	0.0447803	0.0475417	-0.0102132	0.20845	-0.0240568	-0	1.22634	0.144627	10.1058	-0.121649	0.0143117	0.0290571	-0.0523748	-0.081342	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.22	177	-1.2	-1	2550	0.07
7.71834	-0.25779	-0.135022	90	206	1900	-138	0.0716884	0.172339	-0.081782	0.00421316	0.014097	-0.0120758	-2.5969	0.136137	0.135022	0.0227102	0.0225869	0.0431438	0.0166227	0.0224595	0.0458973	0.0166227	0.0224595	-0.199101	0.0943986	0.194926	-0.0386382	0.0447803	0.0475417	-0.0102132	0.20845	-0.0240568	-0	1.20957	0.146128	9.96763	-0.121649	0.0146608	0.0290571	-0.0523748	-0.081342	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.22	177	-1.2	-1	2550	0.07
7.72833	-0.25779	-0.135022	90	206	1950	-138	0.0716884	0.172305	-0.0819521	0.0049294	0.0158185	-0.0128946	-2.5969	0.136137	0.135022	0.0227102	0.0225869	0.0431438	0.0166227	0.0224595	0.0458973	0.0166227	0.0224595	-0.199101	0.0943986	0.194892	-0.0388083	0.0447803	0.0475417	-0.0102132	0.20845	-0.0240568	-0	1.20959	0.154828	9.96777	-0.121649	0.0155334	0.0290571	-0.0523748	-0.081342	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.22	177	-1.2	-1	2550	0.07
7.73833	-0.25779	-0.135022	90	206	2000	-138	0.0716946	0.172271	-0.0821057	0.00564642	0.0175414	-0.0137157	-2.5969	0.136137	0.135022	0.0227102	0.0225869	0.0431438	0.0166227	0.0224595	0.0458973	0.0166227	0.0224595	-0.199101	0.0944049	0.194858	-0.0389619	0.0447803	0.0475417	-0.0102132	0.20845	-0.0240568	-0	1.2079	0.163531	9.96813	-0.121475	0.0164061	0.0290571	-0.0523748	-0.081342	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.22	177	-1.2	-1	2550	0.07
7.74828	-0.25779	-0.135022	90	206	2050	-138	0.0716946	0.172203	-0.0824457	0.00635971	0.0192546	-0.014536	-2.5969	0.136137	0.135022	0.0227102	0.0225869	0.0431438	0.0166227	0.0224595	0.0458973	0.0166227	0.0224595	-0.199101	0.0944049	0.19479	-0.0393019	0.0447803	0.0475417	-0.0102132	0.20845	-0.0240568	-0	1.20794	0.180932	9.96846	-0.121475	0.0181514	0.0290571	-0.0523748	-0.081342	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.22	177	-1.2	-1	2550	0.07
7.74925	-0.257564	-0.128677	82	224	2100	-142	0.0784971	0.186765	-0.0118029	0.00643593	0.019436	-0.0145475	-2.59651	0.137165	0.128677	0.0164777	0.00795812	-0.0264419	0.0192858	0.00900796	-0.0241027	0.0192858	0.00900796	-0.199101	0.0949748	0.194723	-0.0382448	0.0447491	0.047941	-0.0102899	0.208488	-0.0229397	-0	1.20803	0.180944	9.96915	-0.121475	0.0181514	0.029421	-0.0527777	-0.0821061	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.22	177	-1.2	-1	2550	0.07
7.75828	-0.257564	-0.128677	82	224	2150	-142	0.0785031	0.186739	-0.0119222	0.00714481	0.0211222	-0.0146551	-2.59651	0.137165	0.128677	0.0164777	0.00795812	-0.0264419	0.0192858	0.00900796	-0.0241027	0.0192858	0.00900796	-0.199101	0.0949809	0.194697	-0.0383642	0.0447491	0.047941	-0.0102899	0.208488	-0.0229397	-0	1.18986	0.185342	9.83326	-0.1213	0.0188496	0.029421	-0.0527777	-0.0821061	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.22	177	-1.2	-1	2550	0.07
7.76828	-0.257564	-0.128677	82	224	2200	-142	0.0785092	0.186678	-0.0122114	0.00792935	0.0229877	-0.0147771	-2.59651	0.137165	0.128677	0.0164777	0.00795812	-0.0264419	0.0192858	0.00900796	-0.0241027	0.0192858	0.00900796	-0.199101	0.0949869	0.194637	-0.0386534	0.0447491	0.047941	-0.0102899	0.208488	-0.0229397	-0	1.18818	0.20079	9.8335	-0.121126	0.0204204	0.029421	-0.0527777	-0.0821061	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.22	177	-1.2	-1	2550	0.07
