time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dxr	dyr	dzr	dxrT	dyrT	dzrT	dxrUn	dyrUn	dzrUn	dxd	dyd	dzd	Perpx	Tangx	Perpy	Tangy	Perpz	Tanz	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kpyaw	kivx	kivy	kivz	kdvx	kdvy	kdvz	kdyaw	ktg	veld	pitchoff	ke1	ke2	gravity	thr_vel
0.119786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1000	1000	-500	1700	-40	40	-10	-0	0	-0	250	1	0.2	177	-1	-1	2560	0.07
0.147165	0	0	0	0	0	0	0	0	0	0	0	0	-2.50354	-0.212367	-0.477324	0	-0.07	-0.07	0	-0.07	-0.07	0	-1.91127	-0.295736	0	0	0	0	0	0	0	0	0	0	0	-0.00189	0	0	-1000	1000	-500	1700	-40	40	-10	-0	0	-0	250	1	0.2	177	-1	-1	2560	0.07
0.181784	0	0	0	0	0	0	0	0	0	0	0	0	-2.5058	-0.248393	-0.485423	-0.0654905	-0.14	-0.14	-0.0654905	-0.14	-0.14	-0.0654905	-1.91127	-0.295736	0	0	0	0	0	0	0	0	0	0	0	-0.0124316	0	0	-1000	1000	-500	1700	-40	40	-10	-0	0	-0	250	1	0.2	177	-1	-1	2560	0.07
0.21795	0	0	0	0	0	0	0	0	0	0	0	0	-2.5058	-0.248393	-0.485423	-0.0654905	-0.07	-0.134595	-0.0654905	-0.07	-0.134595	-0.0654905	0.780876	-0.134595	0	0	0	0	0	0	0	0	0	0	0	-0.0124316	0	0	-1000	1000	-500	1700	-40	40	-10	-0	0	-0	250	1	0.2	177	-1	-1	2560	0.07
0.247148	0	0	0	0	0	0	0	0	0	0	0	0	-2.50624	-0.240852	-0.490083	-0.0654905	0	-0.134595	-0.0654905	0	-0.134595	-0.0654905	0.780876	-0.134595	0	0	0	0	0	0	0	0	0	0	0	-0.0152363	0	0	-1000	1000	-500	1700	-40	40	-10	-0	0	-0	250	1	0.2	177	-1	-1	2560	0.07
0.282276	0	0	0	0	0	0	0	0	0	0	0	0	-2.51162	-0.198524	-0.484617	-0.135491	0.07	-0.0645947	-0.135491	0.07	-0.0645947	-0.160914	1.37895	0.151124	0	0	0	0	0	0	0	0	0	0	0	-0.0319566	0	0	-1000	1000	-500	1700	-40	40	-10	-0	0	-0	250	1	0.2	177	-1	-1	2560	0.07
0.312436	0	0	0	0	0	0	0	0	0	0	0	0	-2.51826	-0.175986	-0.480723	-0.0654905	0.0240452	-0.134595	-0.0654905	0.0240452	-0.134595	0.0493456	0.0240452	-0.393774	0	0	0	0	0	0	0	0	0	0	0	-0.0407283	0	0	-1000	1000	-500	1700	-40	40	-10	-0	0	-0	250	1	0.2	177	-1	-1	2560	0.07
0.3493	0	0	0	0	0	0	0	0	0	0	0	0	-2.51975	-0.17526	-0.462672	-0.12359	0.0940452	-0.0645947	-0.12359	0.0940452	-0.0645947	-0.12359	0.611783	0.533341	0	0	0	0	0	0	0	0	0	0	0	-0.040891	0	0	-1000	1000	-500	1700	-40	40	-10	-0	0	-0	250	1	0.2	177	-1	-1	2560	0.07
0.378725	0	0	0	0	0	0	0	0	0	0	0	0	-2.52116	-0.161898	-0.461893	-0.0535899	0.0240452	-0.027907	-0.0535899	0.0240452	-0.027907	0.0493456	0.0240452	-0.027907	0	0	0	0	0	0	0	0	0	0	0	-0.0461243	0	0	-1000	1000	-500	1700	-40	40	-10	-0	0	-0	250	1	0.2	177	-1	-1	2560	0.07
0.416726	0	0	0	0	0	0	0	0	0	0	0	0	-2.52116	-0.161898	-0.461893	0.0164101	-0.0459548	-0.027907	0.0164101	-0.0459548	-0.027907	0.0561978	-0.311859	-0.027907	0	0	0	0	0	0	0	0	0	0	0	-0.0461243	0	0	-1000	1000	-500	1700	-40	40	-10	-0	0	-0	250	1	0.2	177	-1	-1	2560	0.07
0.442297	0	0	0	0	0	0	0	0	0	0	0	0	-2.51301	-0.17622	-0.48024	0.0776483	-0.115955	-0.027907	0.0776483	-0.115955	-0.027907	0.0776483	-0.377586	-0.027907	0	0	0	0	0	0	0	0	0	0	0	-0.0403996	0	0	-1000	1000	-500	1700	-40	40	-10	-0	0	-0	250	1	0.2	177	-1	-1	2560	0.07
0.482464	0	0	0	0	0	0	0	0	0	0	0	0	-2.51192	-0.21981	-0.483227	0.0776483	-0.185955	-0.0743852	0.0776483	-0.185955	-0.0743852	0.0776483	-0.377586	-0.0743852	0	0	0	0	0	0	0	0	0	0	0	-0.0234952	0	0	-1000	1000	-500	1700	-40	40	-10	-0	0	-0	250	1	0.2	177	-1	-1	2560	0.07
0.508862	0	0	0	0	0	0	0	0	0	0	0	0	-2.51192	-0.21981	-0.48024	0.00764832	-0.115955	-0.00438522	0.00764832	-0.115955	-0.00438522	-0.022421	0.619786	0.356783	0	0	0	0	0	0	0	0	0	0	0	-0.0234952	0	0	-1000	1000	-500	1700	-40	40	-10	-0	0	-0	250	1	0.2	177	-1	-1	2560	0.07
