time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x;y;z;dxr;dyr;dzr;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel
0,121634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1;-1;2560;0,07
0,159984;0;0;0;0;0;0;0;0;0;0;0;0;-2,46904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,00422136;0;0;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1;-1;2560;0,07
0,186874;0;0;0;0;0;0;0;0;0;0;0;0;-2,48746;0,302596;-0,104007;-0,07;0,07;-0,07;-0,07;0,07;-0,07;-0,684994;2,69159;-1,00525;0;0;0;0;0;0;0;0;0;0;0;-0,0332575;0;0;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1;-1;2560;0,07
0,221937;0;0;0;0;0;0;0;0;0;0;0;0;-2,48746;0,281994;-0,0381053;-0,14;0;0;-0,14;0;0;-0,375216;-1,73326;1,88007;0;0;0;0;0;0;0;0;0;0;0;-0,0229622;0;0;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1;-1;2560;0,07
0,256204;0;0;0;0;0;0;0;0;0;0;0;0;-2,50061;0,281994;-0,104007;-0,21;-0,07;-0,07;-0,21;-0,07;-0,07;-0,420105;-1,73326;-2,08331;0;0;0;0;0;0;0;0;0;0;0;-0,0229622;0;0;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1;-1;2560;0,07
0,288272;0;0;0;0;0;0;0;0;0;0;0;0;-2,50061;0,218913;-0,0381053;-0,28;-0,14;0;-0,28;-0,14;0;-0,375216;-1,8416;1,88007;0;0;0;0;0;0;0;0;0;0;0;-0,0182545;0;0;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1;-1;2560;0,07
0,322007;0;0;0;0;0;0;0;0;0;0;0;0;-2,50453;-0,0908546;-0,109465;-0,35;-0,21;-0,07;-0,35;-0,21;-0,07;-0,420105;-1,8416;-2,08331;0;0;0;0;0;0;0;0;0;0;0;-0,0182545;0;0;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1;-1;2560;0,07
0,351433;0;0;0;0;0;0;0;0;0;0;0;0;-2,50453;-0,114714;-0,181455;-0,28;-0,28;-0,14;-0,28;-0,28;-0,14;-0,0448817;-0,811018;-10,1691;0;0;0;0;0;0;0;0;0;0;0;-0,080695;0;0;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1;-1;2560;0,07
0,387105;0;0;0;0;0;0;0;0;0;0;0;0;-2,50453;-0,114714;-0,476778;-0,21;-0,35;-0,21;-0,21;-0,35;-0,21;-0,0448817;-0,811018;-10,1691;0;0;0;0;0;0;0;0;0;0;0;-0,080695;0;0;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1;-1;2560;0,07
0,420672;0;0;0;0;0;0;0;0;0;0;0;0;-2,48943;-0,186858;-0,480619;-0,14;-0,42;-0,28;-0,14;-0,42;-0,28;0,335964;-0,811018;-0,958338;0;0;0;0;0;0;0;0;0;0;0;-0,0514719;0;0;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1;-1;2560;0,07
0,45091;0;0;0;0;0;0;0;0;0;0;0;0;-2,47815;-0,242394;-0,500071;-0,07;-0,49;-0,21;-0,07;-0,49;-0,21;0,335964;-3,57848;0,107664;0;0;0;0;0;0;0;0;0;0;0;-0,0302427;0;0;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1;-1;2560;0,07
0,483615;0;0;0;0;0;0;0;0;0;0;0;0;-2,47815;-0,186858;-0,500071;0;-0,42;-0,14;0;-0,42;-0,14;0,067248;1,65457;0,293435;0;0;0;0;0;0;0;0;0;0;0;-0,0514719;0;0;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1;-1;2560;0,07
0,520729;0;0;0;0;0;0;0;0;0;0;0;0;-2,48858;-0,129174;-0,458558;-0,07;-0,49;-0,07;-0,07;-0,49;-0,07;-0,381137;-0,630841;0,293435;0;0;0;0;0;0;0;0;0;0;0;-0,0775047;0;0;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1;-1;2560;0,07
0,546779;0;0;0;0;0;0;0;0;0;0;0;0;-2,5009;-0,129174;-0,458558;-0,14;-0,42;-0,14;-0,14;-0,42;-0,14;-0,381137;-0,202043;-0,394028;0;0;0;0;0;0;0;0;0;0;0;-0,0775047;0;0;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1;-1;2560;0,07
0,588606;0;0;0;0;0;0;0;0;0;0;0;0;-2,5009;-0,134438;-0,458558;-0,07;-0,49;-0,21;-0,07;-0,49;-0,21;0,0716085;-0,630841;-0,394028;0;0;0;0;0;0;0;0;0;0;0;-0,0763561;0;0;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1;-1;2560;0,07
0,612562;0;0;0;0;0;0;0;0;0;0;0;0;-2,49724;-0,225102;-0,463037;0;-0,42;-0,28;0;-0,42;-0,28;0,0716085;-0,202043;-0,394028;0;0;0;0;0;0;0;0;0;0;0;-0,042652;0;0;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1;-1;2560;0,07
0,652479;0;0;0;0;0;0;0;0;0;0;0;0;-2,48662;-0,225102;-0,463037;0,07;-0,35;-0,35;0,07;-0,35;-0,35;0,26604;0,503338;-0,713567;0;0;0;0;0;0;0;0;0;0;0;-0,042652;0;0;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1;-1;2560;0,07
0,678189;0;0;0;0;0;0;0;0;0;0;0;0;-2,48662;-0,20501;-0,463037;0,14;-0,28;-0,42;0,14;-0,28;-0,42;0,18691;6,56274;-0,713567;0;0;0;0;0;0;0;0;0;0;0;-0,0502913;0;0;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1;-1;2560;0,07
0,72048;0;0;0;0;0;0;0;0;0;0;0;0;-2,48662;-0,20501;-0,475671;0,18691;-0,21;-0,49;0,18691;-0,21;-0,49;0,18691;0,503338;-0,713567;0;0;0;0;0;0;0;0;0;0;0;-0,0502913;0;0;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1;-1;2560;0,07
0,745315;0;0;0;0;0;0;0;0;0;0;0;0;-2,49055;-0,156404;-0,475671;0,11691;-0,14;-0,42;0,11691;-0,14;-0,42;-0,111615;2,63091;-0,410347;0;0;0;0;0;0;0;0;0;0;0;-0,0677176;0;0;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1;-1;2560;0,07
0,784944;0;0;0;0;0;0;0;0;0;0;0;0;-2,49055;-0,221745;-0,475671;0,0469095;-0,21;-0,410347;0,0469095;-0,21;-0,410347;-0,111615;-2,08957;-0,410347;0;0;0;0;0;0;0;0;0;0;0;-0,042866;0;0;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1;-1;2560;0,07
0,810719;0;0;0;0;0;0;0;0;0;0;0;0;-2,48486;-0,238229;0,167428;-0,0230905;-0,14;-0,340347;-0,0230905;-0,14;-0,340347;-0,036226;0,0381649;0,121665;0;0;0;0;0;0;0;0;0;0;0;-0,0394223;0;0;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1;-1;2560;0,07
0,846437;0;0;0;0;0;0;0;0;0;0;0;0;-2,48486;-0,238229;0,170565;-0,0225068;-0,07;-0,270347;-0,0225068;-0,07;-0,270347;-0,0225068;0,00845554;0,121665;0;0;0;0;0;0;0;0;0;0;0;-0,0394223;0;0;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1;-1;2560;0,07
0,884814;0;0;0;0;0;0;0;0;0;0;0;0;-2,48566;-0,238229;0,171083;-0,0225068;0;-0,200347;-0,0225068;0;-0,200347;-0,0225068;0,00845554;0,0246354;0;0;0;0;0;0;0;0;0;0;0;-0,0394223;0;0;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1;-1;2560;0,07
0,910757;0;0;0;0;0;0;0;0;0;0;0;0;-2,48625;-0,240274;0,171444;-0,0225068;-0,0343983;-0,130347;-0,0225068;-0,0343983;-0,130347;-0,0225068;-0,0343983;0,0246354;0;0;0;0;0;0;0;0;0;0;0;-0,0385472;0;0;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1;-1;2560;0,07
0,949479;0;0;0;0;0;0;0;0;0;0;0;0;-2,48679;-0,240542;0,172816;-0,0152947;-0,0343983;-0,0603471;-0,0152947;-0,0343983;-0,0603471;-0,0152947;-0,0343983;-0,00942747;0;0;0;0;0;0;0;0;0;0;0;-0,0385472;0;0;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1;-1;2560;0,07
0,976974;0;0;0;0;0;0;0;0;0;0;0;0;-2,48698;-0,241167;0,172816;-0,0141776;-0,0273534;-0,0150298;-0,0141776;-0,0273534;-0,0150298;-0,0141776;-0,0273534;-0,0150298;0;0;0;0;0;0;0;0;0;0;0;-0,0387061;0;0;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1;-1;2560;0,07
1,01787;0;0;0;0;0;0;0;0;0;0;0;0;-2,48718;-0,240542;0,172816;-0,0141776;0,0161172;-0,0150298;-0,0141776;0,0161172;-0,0150298;-0,0141776;0,0161172;-0,0150298;0;0;0;0;0;0;0;0;0;0;0;-0,0393006;0;0;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1;-1;2560;0,07
1,04173;0;0;0;0;0;0;0;0;0;0;0;0;-2,48795;-0,240765;0,169906;-0,0141776;-0,0273534;-0,0850298;-0,0141776;-0,0273534;-0,0850298;-0,0141776;-0,0273534;-0,137983;0;0;0;0;0;0;0;0;0;0;0;-0,0404764;0;0;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1;-1;2560;0,07
1,08156;0;0;0;0;0;0;0;0;0;0;0;0;-2,48799;-0,240653;0,170164;-0,00910157;0,00280455;-0,0150298;-0,00910157;0,00280455;-0,0150298;-0,00910157;0,00280455;0,0064808;0;0;0;0;0;0;0;0;0;0;0;-0,040578;0;0;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1;-1;2560;0,07
1,10867;0;0;0;0;0;0;0;0;0;0;0;0;-2,48835;-0,240765;0,170164;-0,00209927;-0,0344916;0,00206894;-0,00209927;-0,0344916;0,00206894;-0,00209927;-0,0344916;0,00206894;0;0;0;0;0;0;0;0;0;0;0;-0,0407539;0;0;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1;-1;2560;0,07
1,14983;0;0;0;0;0;0;0;0;0;0;0;0;-2,48841;-0,240919;0,17022;-0,00910157;0,00280455;0,0064808;-0,00910157;0,00280455;0,0064808;-0,00910157;0,00280455;0,0064808;0;0;0;0;0;0;0;0;0;0;0;-0,0408001;0;0;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1;-1;2560;0,07
1,17342;0;0;0;0;0;0;0;0;0;0;0;0;-2,48904;-0,240919;0,171773;-0,0153756;0,0162713;0,0377417;-0,0153756;0,0162713;0,0377417;-0,0153756;0,0162713;0,0377417;0;0;0;0;0;0;0;0;0;0;0;-0,0413387;0;0;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1;-1;2560;0,07
1,21377;0;0;0;0;0;0;0;0;0;0;0;0;-2,48922;-0,240276;0,171773;-0,0153756;0,0162713;0,0377417;-0,0153756;0,0162713;0,0377417;-0,0153756;0,0162713;0,0377417;0;0;0;0;0;0;0;0;0;0;0;-0,0419631;0;0;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1;-1;2560;0,07
1,23984;0;0;0;0;0;0;0;0;0;0;0;0;-2,48949;-0,240276;0,168322;-0,0103462;0,00264549;-0,0322583;-0,0103462;0,00264549;-0,0322583;-0,0103462;0,00264549;-0,0845938;0;0;0;0;0;0;0;0;0;0;0;-0,0419631;0;0;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1;0,2;177;-1;-1;2560;0,07
