time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	ex	ey	ez	dex	dey	dez	cumulx	cumuly	cumulz	x	y	z	xp	yp	zp	xgoal	ygoal	zgoal	dxr	dyr	dzr	dxd	dyd	dzd	pitch	roll	yaw	kpx	kpy	kpz	kix	kiy	kiz	kdx	kdy	kdz	ktg	dist	step	pitchoff	ke1	ke2	gravity
8.0487	0.121936	-0.0531612	50	50	1450	50	-0.122049	0.380052	-0.025777	0.00602476	-0.009618	0.0091458	-0.000237507	0.000739581	-5.0162e-05	-2.19244	-0.0320847	0.0759445	-2.19244	-0.0320847	0.0759445	-2.30534	0.351073	0.0548657	-0.00602476	0.009618	-0.0091458	-0.112897	0.383158	-0.0210788	-0.0525344	0.029147	-0.0215039	-150	150	-200	-15	15	-15	-600	600	-600	1	0.4	0.38	174	-1	-0.7	2561	
8.05675	0.121936	-0.0531612	100	51	1500	54	-0.122046	0.380051	-0.0257983	0.00602321	-0.00961797	0.00914685	-0.00121913	0.00379634	-0.000257658	-2.19244	-0.0320847	0.0759445	-2.19244	-0.0320847	0.0759445	-2.30534	0.351073	0.0548657	-0.00602321	0.00961797	-0.00914685	-0.112897	0.383158	-0.0210788	-0.0523599	0.029147	-0.0215039	-150	150	-200	-15	15	-15	-600	600	-600	1	0.4	0.38	174	-1	-0.7	2561	
8.06671	0.121936	-0.0531612	150	51	1550	54	-0.122046	0.380047	-0.0258646	0.00602321	-0.00961637	0.00914853	-0.00243507	0.00758274	-0.000515347	-2.19244	-0.0320847	0.0759445	-2.19244	-0.0320847	0.0759445	-2.30534	0.351073	0.0548657	-0.00602321	0.00961637	-0.00914853	-0.112897	0.383158	-0.0210788	-0.0523599	0.0293215	-0.0215039	-150	150	-200	-15	15	-15	-600	600	-600	1	0.4	0.38	174	-1	-0.7	2561	
8.07222	0.121936	-0.0531612	189	50	1600	54	-0.122097	0.379648	-0.026917	0.00485182	-0.0102717	-0.0131946	-0.00310783	0.0096746	-0.00066366	-2.19244	-0.0317173	0.0770093	-2.19244	-0.0320847	0.0759445	-2.30534	0.351073	0.0548657	-0.00485182	0.0102717	0.0131946	-0.112897	0.383158	-0.0210788	-0.0523599	0.0293215	-0.0215112	-150	150	-200	-15	15	-15	-600	600	-600	1	0.4	0.38	174	-1	-0.7	2561	
8.07674	0.121936	-0.0531612	189	50	1650	54	-0.122094	0.379647	-0.0269383	0.00485418	-0.0102716	-0.0131938	-0.00365945	0.0113898	-0.000785367	-2.19244	-0.0317173	0.0770093	-2.19244	-0.0320847	0.0759445	-2.30534	0.351073	0.0548657	-0.00485418	0.0102716	0.0131938	-0.112897	0.383158	-0.0210788	-0.0521853	0.0293215	-0.0215112	-150	150	-200	-15	15	-15	-600	600	-600	1	0.4	0.38	174	-1	-0.7	2561	
8.08671	0.121936	-0.0531612	189	51	1700	54	-0.122091	0.379646	-0.0269596	0.00485653	-0.0102716	-0.0131929	-0.00487731	0.0151768	-0.00105429	-2.19244	-0.0317173	0.0770093	-2.19244	-0.0320847	0.0759445	-2.30534	0.351073	0.0548657	-0.00485653	0.0102716	0.0131929	-0.112897	0.383158	-0.0210788	-0.0520108	0.0293215	-0.0215112	-150	150	-200	-15	15	-15	-600	600	-600	1	0.4	0.38	174	-1	-0.7	2561	
8.0967	0.121936	-0.0531612	189	51	1750	54	-0.122089	0.379646	-0.0269809	0.00485889	-0.0102716	-0.0131921	-0.00609686	0.0189691	-0.0013238	-2.19244	-0.0317173	0.0770093	-2.19244	-0.0320847	0.0759445	-2.30534	0.351073	0.0548657	-0.00485889	0.0102716	0.0131921	-0.112897	0.383158	-0.0210788	-0.0518363	0.0293215	-0.0215112	-150	150	-200	-15	15	-15	-600	600	-600	1	0.4	0.38	174	-1	-0.7	2561	
8.10673	0.121936	-0.0531612	189	51	1800	54	-0.122086	0.379641	-0.0270684	0.00486124	-0.0102739	-0.0131894	-0.00732138	0.0227769	-0.0015953	-2.19244	-0.0317173	0.0770093	-2.19244	-0.0320847	0.0759445	-2.30534	0.351073	0.0548657	-0.00486124	0.0102739	0.0131894	-0.112897	0.383158	-0.0210788	-0.0516617	0.0294961	-0.0215112	-150	150	-200	-15	15	-15	-600	600	-600	1	0.4	0.38	174	-1	-0.7	2561	
8.10713	0.121936	-0.0531612	193	55	1850	53	-0.122299	0.379636	-0.0270573	-0.00178614	-0.00337939	-0.013049	-0.0073703	0.0229288	-0.00160612	-2.19223	-0.0317173	0.0770093	-2.19244	-0.0320847	0.0759445	-2.30534	0.351073	0.0548657	0.00178614	0.00337939	0.013049	-0.112897	0.383158	-0.0210788	-0.0516617	0.0294961	-0.0215112	-150	150	-200	-15	15	-15	-600	600	-600	1	0.4	0.38	174	-1	-0.7	2561	
8.11666	0.121936	-0.0531612	193	55	1900	53	-0.122297	0.379626	-0.0272111	-0.00178384	-0.00338396	-0.0130481	-0.00853505	0.0265443	-0.00186528	-2.19223	-0.0317173	0.0770093	-2.19244	-0.0320847	0.0759445	-2.30534	0.351073	0.0548657	0.00178384	0.00338396	0.0130481	-0.112897	0.383158	-0.0210788	-0.0514872	0.0298451	-0.0215112	-150	150	-200	-15	15	-15	-600	600	-600	1	0.4	0.38	174	-1	-0.7	2561	
