time ;e1;e2;e1Ori;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x_pred;y_pred;z_pred;dxr_pred;dyr_pred;dzr_pred;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;x;y;z;dx;dy;dz;ux;uy;uz;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;ax;ay;az;err_sti_x;err_sti_y;err_sti_z;err_sti_dx;err_sti_dy;err_sti_dz;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel;var;ampli
1,0715;0;0;0;0;0;0;0;0;0;0;0;0;0;-3,79732;0,584991;0,849234;-0,0139793;0,0631945;-0,0359818;0,00432667;0,0645775;-0,0359818;0,00432667;0,0645775;-0,0797189;-3,79732;0,584991;0,849234;0,00432667;0,0645775;-0,0797189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,81;0;0;0;0;0;0;0;0;-0,284605;0;0;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
1,10224;0;0;0;0;0;0;0;0;0;0;0;0;0;-3,79778;0,586654;0,854475;-0,00672227;0,0383257;0,0340182;0,00432667;0,0386695;0,0340182;0,00432667;0,0386695;0,223766;-3,79778;0,586654;0,854475;0,00432667;0,0386695;0,223766;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,81;0;0;0;0;0;0;0;0;-0,285057;0;0;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
1,13395;0;0;0;0;0;0;0;0;0;0;0;0;0;-3,79815;0,586654;0,856686;-0,0209145;-0,0232542;0,104018;-0,0266099;-0,0164343;0,104018;-0,0266099;-0,0164343;0,18467;-3,79815;0,586654;0,856686;-0,0266099;-0,0164343;0,18467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,81;0;0;0;0;0;0;0;0;-0,285057;0;0;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
1,1747;0;0;0;0;0;0;0;0;0;0;0;0;0;-3,79863;0,583654;0,862542;-0,0209378;-0,0232332;0,174018;-0,0266099;-0,0164343;0,174018;-0,0266099;-0,0164343;0,18467;-3,79863;0,583654;0,862542;-0,0266099;-0,0164343;0,18467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,81;0;0;0;0;0;0;0;0;-0,284055;0;0;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
1,19928;0;0;0;0;0;0;0;0;0;0;0;0;0;-3,80073;0,583654;0,862542;-0,0322268;0,0154343;0,104018;-0,0266099;0,0238474;0,104018;-0,0266099;0,0238474;0,00778923;-3,80073;0,583654;0,862542;-0,0266099;0,0238474;0,00778923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,81;0;0;0;0;0;0;0;0;-0,284055;0;0;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
1,23756;0;0;0;0;0;0;0;0;0;0;0;0;0;-3,80107;0,584141;0,862859;-0,019782;0,0190657;0,0340182;-0,0136431;0,0238474;0,0340182;-0,0136431;0,0238474;0,00778923;-3,80107;0,584141;0,862859;-0,0136431;0,0238474;0,00778923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,81;0;0;0;0;0;0;0;0;-0,284182;0;0;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
1,26694;0;0;0;0;0;0;0;0;0;0;0;0;0;-3,80107;0,584734;0,859386;-0,0129603;0,0419789;-0,0359818;-0,00066523;0,043929;-0,0359818;-0,00066523;0,043929;-0,157374;-3,80107;0,584734;0,859386;-0,00066523;0,043929;-0,157374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,81;0;0;0;0;0;0;0;0;-0,284309;0;0;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
1,29939;0;0;0;0;0;0;0;0;0;0;0;0;0;-3,79859;0,590065;0,859386;-0,0259565;0,111119;-0,105982;0,00643462;0,113929;-0,105982;0,00643462;0,201608;-0,115779;-3,79859;0,590065;0,859386;0,00643462;0,201608;-0,115779;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,81;0;0;0;0;0;0;0;0;-0,285896;0;0;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
1,33706;0;0;0;0;0;0;0;0;0;0;0;0;0;-3,79859;0,616714;0,857331;-0,0469513;0,177952;-0,115779;0,00643462;0,183929;-0,115779;0,00643462;0,201608;-0,115779;-3,79859;0,616714;0,857331;0,00643462;0,201608;-0,115779;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,81;0;0;0;0;0;0;0;0;-0,292934;0;0;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
1,36488;0;0;0;0;0;0;0;0;0;0;0;0;0;-3,7987;0,619233;0,85707;-0,0410367;0,106615;-0,0457794;-0,00842449;0,113929;-0,0457794;-0,00842449;0,112466;-0,00937927;-3,7987;0,619233;0,85707;-0,00842449;0,112466;-0,00937927;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,81;0;0;0;0;0;0;0;0;-0,293615;0;0;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
