time ;e1;e2;e1Ori;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x_pred;y_pred;z_pred;dxr_pred;dyr_pred;dzr_pred;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;x;y;z;dx;dy;dz;ux;uy;uz;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;ax;ay;az;err_sti_x;err_sti_y;err_sti_z;err_sti_dx;err_sti_dy;err_sti_dz;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel
8,34985;0,171542;-0,162914;0,171542;50;50;1450;50;-0,0615761;0,246272;-0,00666708;-0,00044187;0,00176724;-4,7843e-05;-2,66572;-0,187699;0,162914;0,0361005;-0,0504567;-0,0199528;0,0354066;-0,0519156;-0,0199503;0,0354066;-0,0519156;-0,0199503;-2,66572;-0,187699;0,162914;0,0354066;-0,0519156;-0,0199503;0,206794;0,0779499;2,83504;-0,0254755;0,195815;-0,0266199;-0,0280406;0,00518098;0,000740629;0,196155;-0,0266395;-0;0;0;9,81;0;0;0;0;0;0;-0,053058;0,0267035;-0,014819;0,070296;0,0850123;-850;850;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,35261;0,171542;-0,162914;0,171542;100;100;1500;100;-0,0615649;0,246272;-0,00667597;-0,000611912;0,00244745;-6,6282e-05;-2,66572;-0,187699;0,162914;0,0361005;-0,0504567;-0,0199528;0,0354066;-0,0519156;-0,0199503;0,0354066;-0,0519156;-0,0199503;-2,66572;-0,187699;0,162914;0,0354066;-0,0519156;-0,0199503;0,206794;0,0779499;2,83504;-0,0254644;0,195815;-0,0266288;-0,0280406;0,00518098;0,000740629;0,196155;-0,0266395;-0;0,799966;0,163921;3,67074;0;0;0;0;0;0;-0,0534071;0,0267035;-0,014819;0,070296;0,0850123;-850;850;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,36262;0,171542;-0,162914;0,171542;150;150;1550;138;-0,0615482;0,246272;-0,00668929;-0,00122801;0,00491262;-0,000133242;-2,66572;-0,187699;0,162914;0,0361005;-0,0504567;-0,0199528;0,0354066;-0,0519156;-0,0199503;0,0354066;-0,0519156;-0,0199503;-2,66572;-0,187699;0,162914;0,0354066;-0,0519156;-0,0199503;0,206794;0,0779499;2,83504;-0,0254477;0,195815;-0,0266421;-0,0280406;0,00518098;0,000740629;0,196155;-0,0266395;-0;0,803155;0,163921;3,67072;0;0;0;0;0;0;-0,0539307;0,0267035;-0,014819;0,070296;0,0850123;-850;850;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,36647;0,171589;-0,161561;0,171589;200;200;1600;126;-0,0584321;0,316414;0,0140049;-0,00145286;0,00613019;-7,93508e-05;-2,66572;-0,189437;0,161561;0,032365;-0,120667;-0,0404189;0,0308423;-0,121916;-0,0404135;0,0308423;-0,172923;-0,0404135;-2,66572;-0,189437;0,161561;0,0308423;-0,172923;-0,0404135;-0,0359757;0,357654;2,46031;-0,0260671;0,195747;-0,0264139;-0,0280549;0,00445008;0,000636322;0,1962;-0,0264221;-0;0,803157;0,163921;3,67071;0;0;0;0;0;0;-0,0539307;0,0267035;-0,0139557;0,0709447;0,0847984;-850;850;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,37261;0,171589;-0,161561;0,171589;226;250;1650;126;-0,0584211;0,316414;0,0140301;-0,00181197;0,00807518;6,89241e-06;-2,66572;-0,189437;0,161561;0,032365;-0,120667;-0,0404189;0,0308423;-0,121916;-0,0404135;0,0308423;-0,172923;-0,0404135;-2,66572;-0,189437;0,161561;0,0308423;-0,172923;-0,0404135;-0,0359757;0,357654;2,46031;-0,0260561;0,195747;-0,0263887;-0,0280549;0,00445008;0,000636322;0,1962;-0,0264221;-0;0,802019;0,164324;3,69558;0;0;0;0;0;0;-0,0542797;0,0268781;-0,0139557;0,0709447;0,0847984;-850;850;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,38262;0,171589;-0,161561;0,171589;226;270;1700;126;-0,05841;0,316414;0,014021;-0,00239648;0,0112415;0,000147201;-2,66572;-0,189437;0,161561;0,032365;-0,120667;-0,0404189;0,0308423;-0,121916;-0,0404135;0,0308423;-0,172923;-0,0404135;-2,66572;-0,189437;0,161561;0,0308423;-0,172923;-0,0404135;-0,0359757;0,357654;2,46031;-0,026045;0,195747;-0,0263978;-0,0280549;0,00445008;0,000636322;0,1962;-0,0264221;-0;0,80413;0,164323;3,69562;0;0;0;0;0;0;-0,0546288;0,0268781;-0,0139557;0,0709447;0,0847984;-850;850;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,39265;0,171589;-0,161561;0,171589;226;270;1750;126;-0,058399;0,316413;0,0140463;-0,0029824;0,0144161;0,000288127;-2,66572;-0,189437;0,161561;0,032365;-0,120667;-0,0404189;0,0308423;-0,121916;-0,0404135;0,0308423;-0,172923;-0,0404135;-2,66572;-0,189437;0,161561;0,0308423;-0,172923;-0,0404135;-0,0359757;0,357654;2,46031;-0,026034;0,195746;-0,0263726;-0,0280549;0,00445008;0,000636322;0,1962;-0,0264221;-0;0,806247;0,16539;3,69561;0;0;0;0;0;0;-0,0549779;0,0270526;-0,0139557;0,0709447;0,0847984;-850;850;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,39403;0,174241;-0,147563;0,174241;229;220;1800;137;-0,0615071;0,246221;0,00879009;-0,00306715;0,0147554;0,00030024;-2,66346;-0,197566;0,147563;0,0321562;-0,0507476;-0,0329419;0,0316684;-0,0519156;-0,0329391;0,0316684;-0,0516042;-0,0329391;-2,66469;-0,195492;0,149332;0,0308423;-0,0519156;-0,0442643;-0,0992662;0,442925;1,95498;-0,0293509;0,195474;-0,0241518;-0,028528;0,00103193;0,000149837;0,196472;-0,0241604;-0;0,806243;0,165389;3,69564;0;0;0;0;0;0;-0,0549779;0,0270526;-0,0109238;0,0740408;0,0848624;-850;850;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,4027;0,174241;-0,147563;0,174241;229;210;1850;137;-0,0615019;0,246221;0,00878497;-0,00360062;0,0168911;0,000376441;-2,66346;-0,197566;0,147563;0,0321562;-0,0507476;-0,0329419;0,0316684;-0,0519156;-0,0329391;0,0316684;-0,0516042;-0,0329391;-2,66469;-0,195492;0,149332;0,0308423;-0,0519156;-0,0442643;-0,0992662;0,442925;1,95498;-0,0293457;0,195474;-0,0241569;-0,028528;0,00103193;0,000149837;0,196472;-0,0241604;-0;0,808135;0,16556;3,68932;0;0;0;0;0;0;-0,0551524;0,0270526;-0,0109238;0,0740408;0,0848624;-850;850;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,41272;0,174241;-0,147563;0,174241;229;210;1900;137;-0,0614968;0,246221;0,00877985;-0,00421645;0,0193568;0,000464362;-2,66346;-0,197566;0,147563;0,0321562;-0,0507476;-0,0329419;0,0316684;-0,0519156;-0,0329391;0,0316684;-0,0516042;-0,0329391;-2,66469;-0,195492;0,149332;0,0308423;-0,0519156;-0,0442643;-0,0992662;0,442925;1,95498;-0,0293406;0,195474;-0,024162;-0,028528;0,00103193;0,000149837;0,196472;-0,0241604;-0;0,809194;0,16556;3,68932;0;0;0;0;0;0;-0,0553269;0,0270526;-0,0109238;0,0740408;0,0848624;-850;850;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
