time 	e1	e2	e1Ori	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x_pred	y_pred	z_pred	dxr_pred	dyr_pred	dzr_pred	dxrT	dyrT	dzrT	dxrUn	dyrUn	dzrUn	x	y	z	dx	dy	dz	ux	uy	uz	dxd	dyd	dzd	Perpx	Tangx	Perpy	Tangy	Perpz	Tanz	ax	ay	az	err_sti_x	err_sti_y	err_sti_z	err_sti_dx	err_sti_dy	err_sti_dz	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kpyaw	kivx	kivy	kivz	kdvx	kdvy	kdvz	kdyaw	ktg	veld	pitchoff	ke1	ke2	gravity	thr_vel
8.33984	0.0114056	-0.154883	-0.0095047	50	-50	1450	-50	-0.190591	-0.140624	-0.0240855	-0.00151005	-0.00111416	-0.000190829	-1.9645	0.0801833	0.154883	-0.005377	0.176368	0.00622787	-0.0109095	0.175922	0.0102864	-0.0109095	0.187043	0.0322263	-1.95972	-0.0404666	0.144249	-0.0109095	0.187043	0.0322263	0.205665	-0.0810057	2.82845	-0.195968	0.0357444	-0.0178576	0.000272585	-0.196262	0.00186541	0.0286789	-0.0256003	-0	0	0	9.81	-0.00117649	0.0589304	0.0135121	0.00561636	0.100281	0.298797	-0.0441568	0.0247837	0.028803	-0.0407935	-0.0695403	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	-1.2	0.2	177	-1.2	-1	2555	0.07
8.34196	0.0114056	-0.154883	-0.0095047	100	-100	1500	-94	-0.190591	-0.140627	-0.0240917	-0.00191258	-0.00141117	-0.000241711	-1.9645	0.0801833	0.154883	-0.005377	0.176368	0.00622787	-0.0109095	0.175922	0.0102864	-0.0109095	0.187043	0.0322263	-1.95972	-0.0404666	0.144249	-0.0109095	0.187043	0.0322263	0.205665	-0.0810057	2.82845	-0.195968	0.0357413	-0.0178638	0.000272585	-0.196262	0.00186541	0.0286789	-0.0256003	-0	0.746158	0.15373	3.64985	-0.00117649	0.0589304	0.0135121	0.00561636	0.100281	0.298797	-0.0441568	0.0249582	0.028803	-0.0407935	-0.0695403	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	-1.2	0.2	177	-1.2	-1	2555	0.07
8.35191	0.0114056	-0.154883	-0.0095047	150	-150	1550	-94	-0.190591	-0.140627	-0.0240917	-0.00380972	-0.00281097	-0.00048152	-1.9645	0.0801833	0.154883	-0.005377	0.176368	0.00622787	-0.0109095	0.175922	0.0102864	-0.0109095	0.187043	0.0322263	-1.95972	-0.0404666	0.144249	-0.0109095	0.187043	0.0322263	0.205665	-0.0810057	2.82845	-0.195968	0.0357413	-0.0178638	0.000272585	-0.196262	0.00186541	0.0286789	-0.0256003	-0	0.746159	0.153731	3.64984	-0.00117649	0.0589304	0.0135121	0.00561636	0.100281	0.298797	-0.0441568	0.0249582	0.028803	-0.0407935	-0.0695403	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	-1.2	0.2	177	-1.2	-1	2555	0.07
8.36189	0.0114056	-0.154883	-0.0095047	200	-151	1600	-94	-0.190591	-0.140633	-0.0241042	-0.00571239	-0.00421491	-0.000722152	-1.9645	0.0801833	0.154883	-0.005377	0.176368	0.00622787	-0.0109095	0.175922	0.0102864	-0.0109095	0.187043	0.0322263	-1.95972	-0.0404666	0.144249	-0.0109095	0.187043	0.0322263	0.205665	-0.0810057	2.82845	-0.195968	0.0357351	-0.0178763	0.000272585	-0.196262	0.00186541	0.0286789	-0.0256003	-0	0.746159	0.15588	3.64983	-0.00117649	0.0589304	0.0135121	0.00561636	0.100281	0.298797	-0.0441568	0.0253073	0.028803	-0.0407935	-0.0695403	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	-1.2	0.2	177	-1.2	-1	2555	0.07
8.36247	0.221719	-0.146636	-0.184766	250	-126	1650	-44	-0.191687	-0.117241	-0.0928422	-0.00582223	-0.00428209	-0.00077535	-1.96097	0.0224133	0.146636	0.00583091	0.189014	0.0753483	-0.00259889	0.187043	0.0802864	-0.00259889	0.187043	0.0820831	-1.95979	-0.0365172	0.146636	-0.00259889	0.187043	0.0820831	-0.134569	-0.232192	2.31652	-0.185856	0.0717733	-0.0174939	0.00586375	-0.19267	0.0355989	0.0317361	-0.0238609	-0	0.746162	0.155881	3.64981	-0.00117649	0.0589304	0.0135121	0.00561636	0.100281	0.298797	-0.0441568	0.0253073	0.0261312	-0.0114292	-0.0375516	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	-1.2	0.2	177	-1.2	-1	2555	0.07
8.3719	0.221719	-0.146636	-0.184766	300	-126	1700	-40	-0.191687	-0.117244	-0.0928547	-0.00763118	-0.00538852	-0.00165162	-1.96097	0.0224133	0.146636	0.00583091	0.189014	0.0753483	-0.00259889	0.187043	0.0802864	-0.00259889	0.187043	0.0820831	-1.95979	-0.0365172	0.146636	-0.00259889	0.187043	0.0820831	-0.134569	-0.232192	2.31652	-0.185856	0.0717702	-0.0175064	0.00586375	-0.19267	0.0355989	0.0317361	-0.0238609	-0	0.756152	0.159057	3.56733	-0.00117649	0.0589304	0.0135121	0.00561636	0.100281	0.298797	-0.0441568	0.0254818	0.0261312	-0.0114292	-0.0375516	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	-1.2	0.2	177	-1.2	-1	2555	0.07
8.38189	0.221719	-0.146636	-0.184766	350	-126	1750	-40	-0.191687	-0.11725	-0.0928798	-0.00954518	-0.00655926	-0.00257902	-1.96097	0.0224133	0.146636	0.00583091	0.189014	0.0753483	-0.00259889	0.187043	0.0802864	-0.00259889	0.187043	0.0820831	-1.95979	-0.0365172	0.146636	-0.00259889	0.187043	0.0820831	-0.134569	-0.232192	2.31652	-0.185856	0.0717641	-0.0175314	0.00586375	-0.19267	0.0355989	0.0317361	-0.0238609	-0	0.756156	0.161237	3.5673	-0.00117649	0.0589304	0.0135121	0.00561636	0.100281	0.298797	-0.0441568	0.0258309	0.0261312	-0.0114292	-0.0375516	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	-1.2	0.2	177	-1.2	-1	2555	0.07
8.38936	0.203759	-0.152752	-0.169799	391	-76	1800	-58	-0.198344	-0.0506959	-0.108362	-0.0110272	-0.00693806	-0.00338871	-1.96083	0.0275224	0.152752	0.0113706	0.119259	0.0899184	0.00430451	0.117043	0.0933799	0.00430451	0.0761358	0.0933799	-1.95979	-0.0344619	0.149474	0.00348308	0.0764594	0.0820831	-0.4298	-0.152834	1.93256	-0.186973	0.0685633	-0.0184439	0.00535125	-0.193088	0.0327862	0.0315152	-0.0249041	-0	0.756163	0.161238	3.56725	-0.00117649	0.0589304	0.0135121	0.00561636	0.100281	0.298797	-0.0441568	0.0258309	0.0252289	-0.0140351	-0.039254	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	-1.2	0.2	177	-1.2	-1	2555	0.07
8.39199	0.203759	-0.152752	-0.169799	391	-54	1850	-58	-0.198344	-0.0506959	-0.108362	-0.0115484	-0.00707129	-0.00367348	-1.96083	0.0275224	0.152752	0.0113706	0.119259	0.0899184	0.00430451	0.117043	0.0933799	0.00430451	0.0761358	0.0933799	-1.95979	-0.0344619	0.149474	0.00348308	0.0764594	0.0820831	-0.4298	-0.152834	1.93256	-0.186973	0.0685633	-0.0184439	0.00535125	-0.193088	0.0327862	0.0315152	-0.0249041	-0	0.758415	0.161718	3.54865	-0.00117649	0.0589304	0.0135121	0.00561636	0.100281	0.298797	-0.0441568	0.0258309	0.0252289	-0.0140351	-0.039254	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	-1.2	0.2	177	-1.2	-1	2555	0.07
8.40203	0.203759	-0.152752	-0.169799	391	-54	1900	-58	-0.198344	-0.0506991	-0.108374	-0.0135394	-0.00758021	-0.00476135	-1.96083	0.0275224	0.152752	0.0113706	0.119259	0.0899184	0.00430451	0.117043	0.0933799	0.00430451	0.0761358	0.0933799	-1.95979	-0.0344619	0.149474	0.00348308	0.0764594	0.0820831	-0.4298	-0.152834	1.93256	-0.186973	0.0685601	-0.0184559	0.00535125	-0.193088	0.0327862	0.0315152	-0.0249041	-0	0.758416	0.162811	3.54864	-0.00117649	0.0589304	0.0135121	0.00561636	0.100281	0.298797	-0.0441568	0.0260054	0.0252289	-0.0140351	-0.039254	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	-1.2	0.2	177	-1.2	-1	2555	0.07
