time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x_pred;y_pred;z_pred;dxr_pred;dyr_pred;dzr_pred;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;x;y;z;dx;dy;dz;ux;uy;uz;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;ax;ay;az;err_sti_x;err_sti_y;err_sti_z;err_sti_dx;err_sti_dy;err_sti_dz;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel
8,37125;-5,44133;-0;50;-50;1450;0;-0,141436;-0,140968;-0,011121;-0,000353308;-0,000352139;-2,77802e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,205665;-0,0810057;2,82845;-0,141436;-0,140968;-0,011121;-0,16515;0,0229932;-0,104261;-0,0364212;-0;0;-0;0;9,81;0;0;0;0;0;0;0,100705;0,0225147;0;0;0;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,37878;-5,44133;-0;100;-100;1500;0;-0,141436;-0,140963;-0,0111948;-0,00141818;-0,00141345;-0,000112066;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,205665;-0,0810057;2,82845;-0,141436;-0,140963;-0,0111948;-0,16515;0,0229932;-0,104261;-0,0364212;-0;0;-0,144002;0,135116;3,66541;0;0;0;0;0;0;0,100705;0,0219911;0;0;0;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,38877;-5,44133;-0;150;-150;1550;0;-0,141441;-0,140952;-0,0112684;-0,00283231;-0,00282268;-0,000224728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,205665;-0,0810057;2,82845;-0,141441;-0,140952;-0,0112684;-0,16515;0,0229932;-0,104261;-0,0364212;-0;0;-0,14186;0,129757;3,66532;0;0;0;0;0;0;0,100356;0,0211185;0;0;0;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,39401;-5,44133;-0;200;-152;1600;0;-0,141441;-0,140952;-0,0112684;-0,00357247;-0,00356028;-0,000283695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,04112;-0,271554;2,4445;-0,141441;-0,140952;-0,0112684;-0,16515;0,0229932;-0,104261;-0,0364212;-0;0;-0,141862;0,129759;3,66522;0;0;0;0;0;0;0,100356;0,0211185;0;0;0;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,39897;-5,44133;-0;250;-152;1650;0;-0,141454;-0,140939;-0,011268;-0,0042738;-0,00425906;-0,000339562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,04112;-0,271554;2,4445;-0,141454;-0,140939;-0,011268;-0,16515;0,0229932;-0,104261;-0,0364212;-0;0;-0,136501;0,124398;3,66522;0;0;0;0;0;0;0,0994838;0,0202458;0;0;0;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,40878;-5,44133;-0;300;-152;1700;0;-0,141463;-0,140929;-0,0112677;-0,0056617;-0,00564172;-0,000450109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,04112;-0,271554;2,4445;-0,141463;-0,140929;-0,0112677;-0,16515;0,0229932;-0,104261;-0,0364212;-0;0;-0,132212;0,120109;3,66522;0;0;0;0;0;0;0,0987856;0,0195477;0;0;0;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,41873;-5,44133;-0;329;-152;1750;0;-0,141481;-0,140905;-0,0113654;-0,00707042;-0,0070447;-0,000563275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,04112;-0,271554;2,4445;-0,141481;-0,140905;-0,0113654;-0,16515;0,0229932;-0,104261;-0,0364212;-0;0;-0,124707;0,108314;3,66522;0;0;0;0;0;0;0,0975639;0,0176278;0;0;0;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,42588;-5,44133;-0;329;-152;1800;0;-0,141269;-0,140812;-0,0198494;-0,00808021;-0,00805123;-0,000705158;0;0;0;-0,000211888;-9,27969e-05;0,00848397;0,000615248;-0,000242329;0,00846132;0,000615248;-0,000242329;0,00846132;0;0;0;0;0;0;-0,305499;-0,305499;1,93256;-0,141481;-0,140905;-0,0113654;-0,16515;0,0229932;-0,104261;-0,0364212;-0;0;-0,124709;0,108316;3,6651;0;0;0;0;0;0;0,0975639;0,0176278;0;0;0;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,42873;-5,44133;-0;329;-152;1850;0;-0,141276;-0,140776;-0,0201933;-0,00848228;-0,00845188;-0,000762628;0;0;0;-0,000211888;-9,27969e-05;0,00848397;0,000615248;-0,000242329;0,00846132;0,000615248;-0,000242329;0,00846132;0;0;0;0;0;0;-0,305499;-0,305499;1,93256;-0,141488;-0,140869;-0,0117094;-0,16515;0,0229932;-0,104261;-0,0364212;-0;0;-0,121693;0,090235;3,65492;0;0;0;0;0;0;0,0970403;0,0146608;0;0;0;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,43872;-5,44133;-0;329;-152;1900;0;-0,141278;-0,140728;-0,020734;-0,00989464;-0,00985873;-0,000969906;0;0;0;-0,000211888;-9,27969e-05;0,00848397;0,000615248;-0,000242329;0,00846132;0,000615248;-0,000242329;0,00846132;0;0;0;0;0;0;-0,305499;-0,305499;1,93256;-0,14149;-0,140821;-0,0122501;-0,16515;0,0229932;-0,104261;-0,0364212;-0;0;-0,120628;0,0655333;3,6545;0;0;0;0;0;0;0,0968658;0,0106465;0;0;0;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,44876;-5,44133;-0;329;-152;1950;0;-0,141278;-0,140702;-0,0210289;-0,0113131;-0,0112714;-0,00118104;0;0;0;-0,000211888;-9,27969e-05;0,00848397;0,000615248;-0,000242329;0,00846132;0,000615248;-0,000242329;0,00846132;0;0;0;0;0;0;-0,305499;-0,305499;1,93256;-0,14149;-0,140795;-0,012545;-0,16515;0,0229932;-0,104261;-0,0364212;-0;0;-0,12064;0,0526475;3,65385;0;0;0;0;0;0;0,0968658;0,00855211;0;0;0;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,45815;-5,44136;-0,000101397;327;-150;2000;50;-0,139418;-0,138953;-0,0440841;-0,0126211;-0,012575;-0,00159463;7,37289e-06;-2,90397e-06;0,000101397;-0,00207282;-0,00184129;0,0315355;0,0009852;-0,00211092;0,0315713;0,0009852;-0,00211092;0,0315713;0;0;0;0;0;0;-0,334983;-0,334983;1,42063;-0,141491;-0,140794;-0,0125487;-0,16515;0,0229929;-0,104261;-0,0364211;-3,63945e-06;0;-0,120647;0,0526505;3,65349;0;0;0;0;0;0;0,0968658;0,00855211;0;2,76638;0,36647;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,46875;-5,44136;-0,000101397;327;-150;2050;100;-0,139434;-0,138831;-0,0452131;-0,0140994;-0,0140469;-0,00207398;7,37289e-06;-2,90397e-06;0,000101397;-0,00207282;-0,00184129;0,0315355;0,0009852;-0,00211092;0,0315713;0,0009852;-0,00211092;0,0315713;0;0;0;0;0;0;-0,334983;-0,334983;1,42063;-0,141507;-0,140672;-0,0136776;-0,16515;0,0229929;-0,104261;-0,0364211;-3,63945e-06;0;-0,113636;-0,00431737;3,62582;0;0;0;0;0;0;0,095644;-0,000698132;0;2,76638;0,36647;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,47885;-5,44136;-0,000101397;327;-150;2100;150;-0,139456;-0,138768;-0,045629;-0,0155087;-0,0154493;-0,00253511;7,37289e-06;-2,90397e-06;0,000101397;-0,00207282;-0,00184129;0,0315355;0,0009852;-0,00211092;0,0315713;0,0009852;-0,00211092;0,0315713;0;0;0;0;0;0;-0,334983;-0,334983;1,42063;-0,141528;-0,14061;-0,0140935;-0,16515;0,0229929;-0,104261;-0,0364211;-3,63945e-06;0;-0,103946;-0,0323873;3,62445;0;0;0;0;0;0;0,0940732;-0,00523599;0;2,76638;0,36647;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,48891;-5,44136;-0,000101397;327;-149;2150;200;-0,139481;-0,138701;-0,0460443;-0,0169108;-0,0168435;-0,00299795;7,37289e-06;-2,90397e-06;0,000101397;-0,00207282;-0,00184129;0,0315355;0,0009852;-0,00211092;0,0315713;0,0009852;-0,00211092;0,0315713;0;0;0;0;0;0;-0,334983;-0,334983;1,42063;-0,141554;-0,140542;-0,0145088;-0,16515;0,0229929;-0,104261;-0,0364211;-3,63945e-06;0;-0,0920797;-0,0626198;3,62394;0;0;0;0;0;0;0,0921534;-0,0101229;0;2,76638;0,36647;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,49649;-5,44137;-0,00065483;322;-144;2200;250;-0,134333;-0,133969;-0,0788555;-0,0179294;-0,0178594;-0,00359591;2,99238e-05;-3,50447e-05;0,00065483;-0,00722323;-0,00656778;0,0643265;-0,00126724;-0,00591628;0,0647812;-0,00126724;-0,00591628;0,0647812;0;0;0;0;0;0;-0,356215;-0,353762;0,908689;-0,141557;-0,140537;-0,0145289;-0,165154;0,0229916;-0,104255;-0,0364218;-2,35038e-05;0;-0,0920872;-0,062625;3,62343;0;0;0;0;0;0;0,0921534;-0,0101229;0;2,27754;0,760483;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,49875;-5,44137;-0,00065483;322;-144;2250;300;-0,134345;-0,13393;-0,0791244;-0,0182328;-0,0181618;-0,00377457;2,99238e-05;-3,50447e-05;0,00065483;-0,00722323;-0,00656778;0,0643265;-0,00126724;-0,00591628;0,0647812;-0,00126724;-0,00591628;0,0647812;0;0;0;0;0;0;-0,356215;-0,353762;0,908689;-0,141568;-0,140497;-0,0147978;-0,165154;0,0229916;-0,104255;-0,0364218;-2,35038e-05;0;-0,0872409;-0,0804086;3,58405;0;0;0;0;0;0;0,0912807;-0,0129154;0;2,27754;0,760483;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,50875;-5,44137;-0,00065483;322;-144;2300;350;-0,134361;-0,133837;-0,0798339;-0,0195762;-0,0195001;-0,00457283;2,99238e-05;-3,50447e-05;0,00065483;-0,00722323;-0,00656778;0,0643265;-0,00126724;-0,00591628;0,0647812;-0,00126724;-0,00591628;0,0647812;0;0;0;0;0;0;-0,356215;-0,353762;0,908689;-0,141584;-0,140405;-0,0155074;-0,165154;0,0229916;-0,104255;-0,0364218;-2,35038e-05;0;-0,0796393;-0,119529;3,58372;0;0;0;0;0;0;0,090059;-0,0191986;0;2,27754;0,760483;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,51877;-5,44137;-0,00065483;322;-144;2350;400;-0,134365;-0,133744;-0,0806174;-0,0209231;-0,0208407;-0,00538094;2,99238e-05;-3,50447e-05;0,00065483;-0,00722323;-0,00656778;0,0643265;-0,00126724;-0,00591628;0,0647812;-0,00126724;-0,00591628;0,0647812;0;0;0;0;0;0;-0,356215;-0,353762;0,908689;-0,141588;-0,140312;-0,0162908;-0,165154;0,0229916;-0,104255;-0,0364218;-2,35038e-05;0;-0,0774769;-0,156489;3,58285;0;0;0;0;0;0;0,0897099;-0,0251327;0;2,27754;0,760483;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,52606;-5,44092;-0,00258874;312;-134;2400;450;-0,125384;-0,124589;-0,127176;-0,0218375;-0,0217493;-0,00630843;3,87726e-05;-0,000184618;0,00258874;-0,0162147;-0,015704;0,110815;-0,00618941;-0,0129142;0,11218;-0,00618941;-0,0129142;0,11218;0;0;0;0;0;0;-0,361831;-0,359154;0,396751;-0,141599;-0,140293;-0,016361;-0,165167;0,0229884;-0,104232;-0,0364278;-9,29249e-05;0;-0,0774889;-0,156513;3,58189;0;0;0;0;0;0;0,0897099;-0,0251327;0;1,7778;0,978651;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,52895;-5,44092;-0,00258874;312;-134;2450;500;-0,125386;-0,124484;-0,128033;-0,0222;-0,0221092;-0,00667858;3,87726e-05;-0,000184618;0,00258874;-0,0162147;-0,015704;0,110815;-0,00618941;-0,0129142;0,11218;-0,00618941;-0,0129142;0,11218;0;0;0;0;0;0;-0,361831;-0,359154;0,396751;-0,141601;-0,140188;-0,0172175;-0,165167;0,0229884;-0,104232;-0,0364278;-9,29249e-05;0;-0,0770875;-0,197385;3,52601;0;0;0;0;0;0;0,0895354;-0,0314159;0;1,7778;0,978651;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,53885;-5,44092;-0,00258874;312;-134;2500;550;-0,125389;-0,124433;-0,128424;-0,0234405;-0,0233402;-0,00794907;3,87726e-05;-0,000184618;0,00258874;-0,0162147;-0,015704;0,110815;-0,00618941;-0,0129142;0,11218;-0,00618941;-0,0129142;0,11218;0;0;0;0;0;0;-0,361831;-0,359154;0,396751;-0,141603;-0,140137;-0,0176087;-0,165167;0,0229884;-0,104232;-0,0364278;-9,29249e-05;0;-0,0760033;-0,216056;3,52497;0;0;0;0;0;0;0,0893609;-0,034383;0;1,7778;0,978651;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,54885;-5,44092;-0,00258874;312;-134;2550;600;-0,125393;-0,124296;-0,12945;-0,0246953;-0,0245841;-0,00924448;3,87726e-05;-0,000184618;0,00258874;-0,0162147;-0,015704;0,110815;-0,00618941;-0,0129142;0,11218;-0,00618941;-0,0129142;0,11218;0;0;0;0;0;0;-0,361831;-0,359154;0,396751;-0,141608;-0,14;-0,0186349;-0,165167;0,0229884;-0,104232;-0,0364278;-9,29249e-05;0;-0,0738155;-0,264307;3,52447;0;0;0;0;0;0;0,0890118;-0,0420624;0;1,7778;0,978651;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,55884;-5,44092;-0,00258874;312;-134;2600;650;-0,125406;-0,1242;-0,130059;-0,0259479;-0,0258246;-0,0105435;3,87726e-05;-0,000184618;0,00258874;-0,0162147;-0,015704;0,110815;-0,00618941;-0,0129142;0,11218;-0,00618941;-0,0129142;0,11218;0;0;0;0;0;0;-0,361831;-0,359154;0,396751;-0,141621;-0,139904;-0,019244;-0,165167;0,0229884;-0,104232;-0,0364278;-9,29249e-05;0;-0,0672472;-0,298341;3,52321;0;0;0;0;0;0;0,0879646;-0,047473;0;1,7778;0,978651;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,56045;-5,43922;-0,00612005;301;-120;2639;700;-0,114991;-0,111201;-0,168894;-0,0261324;-0,0260031;-0,0108146;-6,30795e-05;-0,000533081;0,00612005;-0,0266505;-0,0286648;0,149522;-0,013307;-0,0215369;0,152472;-0,013307;-0,0215369;0,152472;0;0;0;0;0;0;-0,365478;-0,353699;-0,215014;-0,141642;-0,139866;-0,0193715;-0,165195;0,0229846;-0,104182;-0,0364454;-0,000219749;0;-0,0672554;-0,298377;3,52245;0;0;0;0;0;0;0,0879646;-0,047473;0;1,45301;0,993072;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,56874;-5,43922;-0,00612005;301;-120;2639;750;-0,115009;-0,111166;-0,169013;-0,0270865;-0,0269253;-0,0122167;-6,30795e-05;-0,000533081;0,00612005;-0,0266505;-0,0286648;0,149522;-0,013307;-0,0215369;0,152472;-0,013307;-0,0215369;0,152472;0;0;0;0;0;0;-0,365478;-0,353699;-0,215014;-0,141659;-0,139831;-0,0194912;-0,165195;0,0229846;-0,104182;-0,0364454;-0,000219749;0;-0,0589101;-0,314943;3,47584;0;0;0;0;0;0;0,0865683;-0,0497419;0;1,45301;0,993072;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,57874;-5,43922;-0,00612005;301;-120;2639;800;-0,115056;-0,111143;-0,168836;-0,0282363;-0,028036;-0,0139039;-6,30795e-05;-0,000533081;0,00612005;-0,0266505;-0,0286648;0,149522;-0,013307;-0,0215369;0,152472;-0,013307;-0,0215369;0,152472;0;0;0;0;0;0;-0,365478;-0,353699;-0,215014;-0,141706;-0,139808;-0,0193139;-0,165195;0,0229846;-0,104182;-0,0364454;-0,000219749;0;-0,0345904;-0,331513;3,47567;0;0;0;0;0;0;0,0827286;-0,0523599;0;1,45301;0,993072;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,5888;-5,43922;-0,00612005;301;-120;2639;850;-0,115121;-0,111168;-0,168168;-0,0293949;-0,0291548;-0,0155963;-6,30795e-05;-0,000533081;0,00612005;-0,0266505;-0,0286648;0,149522;-0,013307;-0,0215369;0,152472;-0,013307;-0,0215369;0,152472;0;0;0;0;0;0;-0,365478;-0,353699;-0,215014;-0,141771;-0,139833;-0,0186454;-0,165195;0,0229846;-0,104182;-0,0364454;-0,000219749;0;0,000787042;-0,337024;3,47584;0;0;0;0;0;0;0,0771436;-0,0532325;0;1,45301;0,993072;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,59237;-5,43449;-0,0133849;288;-103;2661;900;-0,102707;-0,0952414;-0,212998;-0,0297614;-0,0294947;-0,0163565;-0,000431459;-0,00137236;0,0133849;-0,0391133;-0,0445064;0,194091;-0,0238776;-0,0341163;0,198615;-0,0238776;-0,0341163;0,198615;0;0;0;0;0;0;-0,329921;-0,30616;-0,271327;-0,141821;-0,139748;-0,0189071;-0,16526;0,0229787;-0,104065;-0,0364913;-0,000481002;0;0,000786948;-0,336984;3,4766;0;0;0;0;0;0;0,0771436;-0,0532325;0;1,26619;0,953964;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,59878;-5,43449;-0,0133849;288;-103;2661;950;-0,10275;-0,0952704;-0,212454;-0,0304201;-0,0301054;-0,0177184;-0,000431459;-0,00137236;0,0133849;-0,0391133;-0,0445064;0,194091;-0,0238776;-0,0341163;0,198615;-0,0238776;-0,0341163;0,198615;0;0;0;0;0;0;-0,329921;-0,30616;-0,271327;-0,141863;-0,139777;-0,0183633;-0,16526;0,0229787;-0,104065;-0,0364913;-0,000481002;0;0,0253187;-0,339847;3,42279;0;0;0;0;0;0;0,0733038;-0,0532325;0;1,26619;0,953964;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,60919;-5,43449;-0,0133849;288;-103;2661;1000;-0,102805;-0,0953222;-0,211615;-0,0314905;-0,0310978;-0,0199217;-0,000431459;-0,00137236;0,0133849;-0,0391133;-0,0445064;0,194091;-0,0238776;-0,0341163;0,198615;-0,0238776;-0,0341163;0,198615;0;0;0;0;0;0;-0,329921;-0,30616;-0,271327;-0,141919;-0,139829;-0,0175238;-0,16526;0,0229787;-0,104065;-0,0364913;-0,000481002;0;0,0587556;-0,335361;3,42341;0;0;0;0;0;0;0,0680678;-0,0525344;0;1,26619;0,953964;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,61882;-5,43449;-0,0133849;288;-103;2660;1050;-0,10285;-0,0953648;-0,210898;-0,0324812;-0,0320165;-0,0219533;-0,000431459;-0,00137236;0,0133849;-0,0391133;-0,0445064;0,194091;-0,0238776;-0,0341163;0,198615;-0,0238776;-0,0341163;0,198615;0;0;0;0;0;0;-0,329921;-0,30616;-0,271327;-0,141963;-0,139871;-0,0168073;-0,16526;0,0229787;-0,104065;-0,0364913;-0,000481002;0;0,0877219;-0,331972;3,42437;0;0;0;0;0;0;0,06353;-0,0520108;0;1,26619;0,953964;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,62436;-5,42596;-0,0229466;276;-87;2672;1100;-0,092072;-0,0809794;-0,235088;-0,0329908;-0,0324646;-0,0232542;-0,0012017;-0,00271631;0,0229466;-0,0499706;-0,0587694;0,217936;-0,0358584;-0,04736;0,223424;-0,0358584;-0,04736;0,223424;0;0;0;0;0;0;-0,295494;-0,259695;-0,299483;-0,142043;-0,139749;-0,017152;-0,165357;0,0229743;-0,103881;-0,0365701;-0,000825844;0;0,0877108;-0,33193;3,42518;0;0;0;0;0;0;0,06353;-0,0520108;0;1,15428;0,914503;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,6288;-5,42596;-0,0229466;276;-87;2672;1150;-0,0921039;-0,0810097;-0,234569;-0,0333996;-0,0328242;-0,0242955;-0,0012017;-0,00271631;0,0229466;-0,0499706;-0,0587694;0,217936;-0,0358584;-0,04736;0,223424;-0,0358584;-0,04736;0,223424;0;0;0;0;0;0;-0,295494;-0,259695;-0,299483;-0,142075;-0,139779;-0,0166328;-0,165357;0,0229743;-0,103881;-0,0365701;-0,000825844;0;0,109377;-0,331205;3,39612;0;0;0;0;0;0;0,0602139;-0,0516617;0;1,15428;0,914503;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,6389;-5,42596;-0,0229466;276;-87;2672;1200;-0,0921311;-0,0810399;-0,234075;-0,0343302;-0,0336428;-0,0266599;-0,0012017;-0,00271631;0,0229466;-0,0499706;-0,0587694;0,217936;-0,0358584;-0,04736;0,223424;-0,0358584;-0,04736;0,223424;0;0;0;0;0;0;-0,295494;-0,259695;-0,299483;-0,142102;-0,139809;-0,0161385;-0,165357;0,0229743;-0,103881;-0,0365701;-0,000825844;0;0,128392;-0,32782;3,39672;0;0;0;0;0;0;0,0572468;-0,0511381;0;1,15428;0,914503;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,64878;-5,42596;-0,0229466;276;-87;2672;1250;-0,0921404;-0,0810503;-0,233901;-0,0352403;-0,0344434;-0,0289701;-0,0012017;-0,00271631;0,0229466;-0,0499706;-0,0587694;0,217936;-0,0358584;-0,04736;0,223424;-0,0358584;-0,04736;0,223424;0;0;0;0;0;0;-0,295494;-0,259695;-0,299483;-0,142111;-0,13982;-0,0159655;-0,165357;0,0229743;-0,103881;-0,0365701;-0,000825844;0;0,135095;-0,326675;3,39726;0;0;0;0;0;0;0,0561996;-0,0509636;0;1,15428;0,914503;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,65892;-5,42596;-0,0229466;276;-87;2672;1300;-0,0921645;-0,0810814;-0,233407;-0,0361755;-0,0352661;-0,0313385;-0,0012017;-0,00271631;0,0229466;-0,0499706;-0,0587694;0,217936;-0,0358584;-0,04736;0,223424;-0,0358584;-0,04736;0,223424;0;0;0;0;0;0;-0,295494;-0,259695;-0,299483;-0,142135;-0,139851;-0,0154715;-0,165357;0,0229743;-0,103881;-0,0365701;-0,000825844;0;0,152995;-0,322196;3,39741;0;0;0;0;0;0;0,0534071;-0,0502655;0;1,15428;0,914503;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,66173;-5,41153;-0,0358968;263;-71;2682;1350;-0,0801079;-0,0660552;-0,255114;-0,0364005;-0,0354516;-0,0320551;-0,00258992;-0,00486392;0,0358968;-0,0621548;-0,0736131;0,239175;-0,0491173;-0,061503;0,245543;-0,0491173;-0,061503;0,245543;0;0;0;0;0;0;-0,257672;-0,212745;-0,32508;-0,142263;-0,139668;-0,0159398;-0,165506;0,0229714;-0,103592;-0,0367008;-0,00129519;0;0,152982;-0,322169;3,39794;0;0;0;0;0;0;0,0534071;-0,0502655;0;1,08151;0,882667;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,66874;-5,41153;-0,0358968;263;-71;2682;1400;-0,0801248;-0,0660798;-0,254744;-0,0369618;-0,0359145;-0,0338396;-0,00258992;-0,00486392;0,0358968;-0,0621548;-0,0736131;0,239175;-0,0491173;-0,061503;0,245543;-0,0491173;-0,061503;0,245543;0;0;0;0;0;0;-0,257672;-0,212745;-0,32508;-0,14228;-0,139693;-0,0155695;-0,165506;0,0229714;-0,103592;-0,0367008;-0,00129519;0;0,16596;-0,31899;3,37188;0;0;0;0;0;0;0,0514872;-0,0495674;0;1,08151;0,882667;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,67874;-5,41153;-0,0358968;263;-71;2682;1450;-0,0801396;-0,0661028;-0,254399;-0,0377635;-0,0365758;-0,0363846;-0,00258992;-0,00486392;0,0358968;-0,0621548;-0,0736131;0,239175;-0,0491173;-0,061503;0,245543;-0,0491173;-0,061503;0,245543;0;0;0;0;0;0;-0,257672;-0,212745;-0,32508;-0,142294;-0,139716;-0,0152239;-0,165506;0,0229714;-0,103592;-0,0367008;-0,00129519;0;0,177182;-0,314481;3,37228;0;0;0;0;0;0;0,0497419;-0,0488692;0;1,08151;0,882667;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,68869;-5,41153;-0,0358968;263;-71;2682;1500;-0,0801454;-0,0661155;-0,254226;-0,0385607;-0,0372335;-0,0389134;-0,00258992;-0,00486392;0,0358968;-0,0621548;-0,0736131;0,239175;-0,0491173;-0,061503;0,245543;-0,0491173;-0,061503;0,245543;0;0;0;0;0;0;-0,257672;-0,212745;-0,32508;-0,1423;-0,139729;-0,0150515;-0,165506;0,0229714;-0,103592;-0,0367008;-0,00129519;0;0,181664;-0,311097;3,37264;0;0;0;0;0;0;0,0490438;-0,0483456;0;1,08151;0,882667;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
8,68924;-5,39234;-0,0556724;253;-49;2695;1550;-0,0700389;-0,0451443;-0,280292;-0,0385991;-0,0372582;-0,039067;-0,00348506;-0,00926665;0,0556724;-0,0726519;-0,0941061;0,264522;-0,0593888;-0,0812126;0,272;-0,0593888;-0,0812126;0,272;0;0;0;0;0;0;-0,228826;-0,147548;-0,358356;-0,142691;-0,13925;-0,0157695;-0,165869;0,0229075;-0,102938;-0,0369121;-0,00201546;0;0,18166;-0,31109;3,37278;0;0;0;0;0;0;0,0490438;-0,0483456;0;1,21107;0,935994;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
