time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x;y;z;dxr;dyr;dzr;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;dxd;dyd;dzd;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel
0,125205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,152697;0;0;0;0;0;0;0;0;0;0;0;0;-2,64087;-0,245171;0;0,000968074;-0,0699933;0;0;-0,07;0;0;-0,527773;0;0;0;0;0;0;-0,0138301;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,183797;0;0;0;0;0;0;0;0;0;0;0;0;-2,64087;-0,245171;-0,454721;0,0242334;-0,13948;-0,07;0,0210201;-0,14;-0,07;0,0210201;-0,527773;-0,560554;0;0;0;0;0;-0,0229939;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,219709;0;0;0;0;0;0;0;0;0;0;0;0;-2,64022;-0,218369;-0,472167;0,0487972;-0,0686283;-0,14;0,0468082;-0,07;-0,14;0,0468082;1,1823;-0,560554;0;0;0;0;0;-0,0286925;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,252913;0;0;0;0;0;0;0;0;0;0;0;0;-2,63828;-0,218369;-0,472167;0,0539096;0,00154722;-0,21;0,0539318;0;-0,21;0,0539318;1,1823;-0,40522;0;0;0;0;0;-0,0286925;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,290006;0;0;0;0;0;0;0;0;0;0;0;0;-2,63828;-0,20982;-0,480464;0,0516494;0,0717006;-0,28;0,0539318;0,07;-0,28;0,0539318;1,1823;-0,40522;0;0;0;0;0;-0,0322108;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,317714;0;0;0;0;0;0;0;0;0;0;0;0;-2,6338;-0,217637;-0,480464;0,123877;0,00367704;-0,21;0,123932;0;-0,21;0,198048;-0,282064;-0,0863087;0;0;0;0;0;-0,0296742;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,353683;0;0;0;0;0;0;0;0;0;0;0;0;-2,6338;-0,20982;-0,480464;0,191577;0,0762093;-0,14;0,193932;0,07;-0,14;0,195332;6,06943;-0,0863087;0;0;0;0;0;-0,0322108;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,380528;0;0;0;0;0;0;0;0;0;0;0;0;-2,62678;0,16505;-0,315126;0,170837;0,172156;-0,0863087;0,198048;0,14;-0,0863087;0,198048;1,4466;-0,0863087;0;0;0;0;0;-0,173901;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,416008;0;0;0;0;0;0;0;0;0;0;0;0;-2,61621;0,16505;-0,287051;0,22767;0,253212;-0,0163087;0,268048;0,21;-0,0163087;0,393724;1,4466;5,44508;0;0;0;0;0;-0,173901;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,446766;0;0;0;0;0;0;0;0;0;0;0;0;-2,61621;-0,1359;-0,315126;0,320659;0,299757;-0,0863087;0,338048;0,28;-0,0863087;0,393724;1,4466;-1,04552;0;0;0;0;0;-0,0599701;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,487908;0;0;0;0;0;0;0;0;0;0;0;0;-2,64288;-0,1359;-0,460651;0,246589;0,365436;-0,0163087;0,268048;0,35;-0,0163087;-0,126896;0,48209;0,280622;0;0;0;0;0;-0,0599701;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,513916;0;0;0;0;0;0;0;0;0;0;0;0;-2,64551;-0,1359;-0,462726;0,17252;0,431115;-0,0797738;0,198048;0,42;-0,0797738;-0,126896;0,48209;-0,0797738;0;0;0;0;0;-0,0599701;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,548847;0;0;0;0;0;0;0;0;0;0;0;0;-2,64551;-0,14509;-0,462726;0,108237;0,356625;-0,0797738;0,128048;0,35;-0,0797738;0,0995471;0,121447;-0,0797738;0;0;0;0;0;-0,0560583;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,579041;0;0;0;0;0;0;0;0;0;0;0;0;-2,63776;-0,149333;-0,462726;0,18231;0,290493;-0,0797738;0,198048;0,28;-0,0797738;0,221867;-1,2792;-0,0797738;0;0;0;0;0;-0,0551613;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,618876;0;0;0;0;0;0;0;0;0;0;0;0;-2,62597;-0,223202;-0,49614;0,216192;0,215838;-0,149774;0,221867;0,21;-0,149774;0,221867;0,121447;-0,956537;0;0;0;0;0;-0,0266501;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,64422;0;0;0;0;0;0;0;0;0;0;0;0;-2,41881;-0,282791;0,972547;0,290361;0,143097;-0,0797738;0,291867;0,14;-0,0797738;7,25132;-2,35158;48,6401;0;0;0;0;0;-0,0106389;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,679829;0;0;0;0;0;0;0;0;0;0;0;0;-2,62597;-0,223202;-0,4752;0,216192;0,215838;-0,149774;0,221867;0,21;-0,149774;-5,20083;2,52199;-37,4693;0;0;0;0;0;-0,0266501;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,711293;0;0;0;0;0;0;0;0;0;0;0;0;-2,63974;-0,192981;-0,4752;0,141127;0,285564;-0,219774;0,151867;0,28;-0,219774;-0,0128728;2,42247;-0,404122;0;0;0;0;0;-0,0379735;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,750607;0;0;0;0;0;0;0;0;0;0;0;0;-2,63974;-0,192981;-0,487916;0,0685203;0,352856;-0,289774;0,0818668;0,35;-0,289774;-0,0128728;2,42247;-0,404122;0;0;0;0;0;-0,0379735;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,777306;0;0;0;0;0;0;0;0;0;0;0;0;-2,63383;-0,228406;-0,487916;0,00544873;0,280198;-0,219774;0,0118668;0,28;-0,219774;-0,0128728;-1,3184;-0,188669;0;0;0;0;0;-0,0229127;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,814062;0;0;0;0;0;0;0;0;0;0;0;0;-2,63383;-0,263605;0,200287;-0,012716;0,209824;-0,149774;-0,00937064;0,21;-0,149774;-0,00937064;-1,3184;-0,116555;0;0;0;0;0;-0,0159368;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,842769;0;0;0;0;0;0;0;0;0;0;0;0;-2,63418;-0,267019;0,200287;-0,0198269;0,139732;-0,116555;-0,0178385;0,14;-0,116555;-0,0178385;-0,154332;-0,116555;0;0;0;0;0;-0,0142163;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,879486;0;0;0;0;0;0;0;0;0;0;0;0;-2,63469;-0,268142;0,196388;-0,018789;0,0697509;-0,116555;-0,0178385;0,07;-0,116555;-0,0178385;-0,0305919;-0,116555;0;0;0;0;0;-0,0136028;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,913338;0;0;0;0;0;0;0;0;0;0;0;0;-2,63646;-0,268142;0,193197;-0,0315892;-0,00042973;-0,132599;-0,0315921;0;-0,132599;-0,0315921;-0,0305919;-0,132599;0;0;0;0;0;-0,0136028;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,941405;0;0;0;0;0;0;0;0;0;0;0;0;-2,63737;-0,271573;0,191741;-0,0312145;-0,0309771;-0,08688;-0,0315921;-0,0305919;-0,08688;-0,0315921;-0,0305919;-0,08688;0;0;0;0;0;-0,0122664;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,976941;0;0;0;0;0;0;0;0;0;0;0;0;-2,63742;-0,277042;0,188935;-0,000429212;-0,100601;-0,07895;-0,00143319;-0,100592;-0,07895;-0,00143319;-0,175467;-0,07895;0;0;0;0;0;-0,00998021;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,01161;0;0;0;0;0;0;0;0;0;0;0;0;-2,63742;-0,271573;0,188935;-0,00105784;-0,0306072;-0,0283541;-0,00143319;-0,0305919;-0,0283541;-0,00143319;0,194841;-0,0283541;0;0;0;0;0;-0,0122664;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,04543;0;0;0;0;0;0;0;0;0;0;0;0;-2,63805;-0,273633;0,187952;-0,0168079;-0,100793;-0,0283541;-0,0179717;-0,100592;-0,0283541;-0,0179717;-0,11414;-0,0283541;0;0;0;0;0;-0,0115575;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,07232;0;0;0;0;0;0;0;0;0;0;0;0;-2,63805;-0,273633;0,187096;-0,0172619;-0,0615128;-0,0283541;-0,0179717;-0,0613092;-0,0283541;-0,0179717;-0,0613092;-0,0283541;0;0;0;0;0;-0,0115575;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,10945;0;0;0;0;0;0;0;0;0;0;0;0;-2,63806;-0,273633;0,184882;-0,0112334;-0,0614431;-0,0253255;-0,0119428;-0,0613092;-0,0253255;-0,0119428;-0,0613092;-0,0253255;0;0;0;0;0;-0,0115575;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,14254;0;0;0;0;0;0;0;0;0;0;0;0;-2,63806;-0,273967;0,184729;-0,0112241;-0,0614448;-0,00462575;-0,0119428;-0,0613092;-0,00462575;-0,0119428;-0,0613092;-0,00462575;0;0;0;0;0;-0,01171;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,17798;0;0;0;0;0;0;0;0;0;0;0;0;-2,6393;-0,273967;0,184882;-0,0108806;-0,0907771;0,0460277;-0,0119428;-0,0906435;0,0460277;-0,0119428;-0,0906435;0,0460277;0;0;0;0;0;-0,01171;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,20458;0;0;0;0;0;0;0;0;0;0;0;0;-2,6393;-0,273967;0,184729;-0,00368946;-0,0906929;-0,00462575;-0,0047512;-0,0906435;-0,00462575;-0,0047512;-0,0906435;-0,00462575;0;0;0;0;0;-0,01171;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,24074;0;0;0;0;0;0;0;0;0;0;0;0;-2,63947;-0,276699;0,182965;-0,00371634;-0,092212;0,0442502;-0,0047512;-0,0921644;0,0442502;-0,0047512;-0,0921644;0,0442502;0;0;0;0;0;-0,0112254;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,27611;0;0;0;0;0;0;0;0;0;0;0;0;-2,63928;-0,274105;0,181517;0,0135844;-0,0219985;-0,0257498;0,0133119;-0,0221644;-0,0257498;0,0133119;0,07335;-0,04094;0;0;0;0;0;-0,0123395;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,30792;0;0;0;0;0;0;0;0;0;0;0;0;-2,64017;-0,274105;0,181831;-0,0281803;0,03161;0,00986448;-0,0277876;0,0319557;0,00986448;-0,0277876;0,0319557;0,00986448;0;0;0;0;0;-0,0123539;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,34051;0;0;0;0;0;0;0;0;0;0;0;0;-2,64017;-0,274105;0,181517;-0,00858163;0,0318492;-0,04094;-0,00817589;0,0319557;-0,04094;-0,00817589;0,0319557;-0,04094;0;0;0;0;0;-0,0127181;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,3698;0;0;0;0;0;0;0;0;0;0;0;0;-2,64017;-0,274558;0,179752;-0,00783458;-0,0268876;-0,0245448;-0,00817589;-0,0267858;-0,0245448;-0,00817589;-0,0267858;-0,0245448;0;0;0;0;0;-0,0127181;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,40993;0;0;0;0;0;0;0;0;0;0;0;0;-2,64043;-0,275342;0,179673;-0,00760318;-0,045206;-0,0245448;-0,00817589;-0,0451059;-0,0245448;-0,00817589;-0,0451059;-0,0245448;0;0;0;0;0;-0,0126828;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,43576;0;0;0;0;0;0;0;0;0;0;0;0;-2,64004;-0,276979;0,179034;0,0136119;-0,0266169;-0,0245448;0,0132764;-0,0267858;-0,0245448;0,0132764;-0,0267858;-0,0245448;0;0;0;0;0;-0,0125639;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,47388;0;0;0;0;0;0;0;0;0;0;0;0;-2,64043;-0,276979;0,176752;-0,0149132;0,0317539;-0,0754397;-0,014513;0,0319388;-0,0754397;-0,014513;0,0319388;-0,0754397;0;0;0;0;0;-0,0125639;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,50077;0;0;0;0;0;0;0;0;0;0;0;0;-2,63993;-0,276979;0,173877;0,0182709;0,0321708;-0,0754397;0,0186737;0,0319388;-0,0754397;0,0186737;0,0319388;-0,0754397;0;0;0;0;0;-0,0125639;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,54046;0;0;0;0;0;0;0;0;0;0;0;0;-2,64043;-0,276582;0,173354;-0,0130199;0,0317674;-0,0194551;-0,0125937;0,0319388;-0,0194551;-0,0125937;0,0319388;-0,0194551;0;0;0;0;0;-0,0133819;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,56764;0;0;0;0;0;0;0;0;0;0;0;0;-2,64043;-0,278111;0,173317;-0,003981;-0,0381173;-0,0194551;-0,00448536;-0,0380612;-0,0194551;-0,00448536;-0,0562381;-0,0194551;0;0;0;0;0;-0,0132412;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,60701;0;0;0;0;0;0;0;0;0;0;0;0;-2,64055;-0,278111;0,173317;-0,0118479;-0,0564;-0,000932129;-0,0125937;-0,0562381;-0,000932129;-0,0125937;-0,0562381;-0,000932129;0;0;0;0;0;-0,0132412;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,62617;0;0;0;0;0;0;0;0;0;0;0;0;-2,64055;-0,278111;0,173317;-0,0118479;-0,0564;-0,000932129;-0,0125937;-0,0562381;-0,000932129;-0,0125937;-0,0562381;-0,000932129;0;0;0;0;0;-0,0132412;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,63345;0;0;0;0;0;0;0;0;0;0;0;0;-2,64164;-0,278111;0,178854;-0,0268992;-0,0565993;0,0401885;-0,0276462;-0,0562381;0,0401885;-0,0276462;-0,0562381;0,0401885;0;0;0;0;0;-0,0132412;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,63603;0;0;0;0;0;0;0;0;0;0;0;0;-2,64164;-0,278111;0,178854;-0,0268992;-0,0565993;0,0401885;-0,0276462;-0,0562381;0,0401885;-0,0276462;-0,0562381;0,0401885;0;0;0;-0,133692;0,0232129;-0,0132412;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,64602;0;0;0;0;0;0;0;0;0;0;0;0;-2,64164;-0,278111;0,178854;-0,0268992;-0,0565993;0,0401885;-0,0276462;-0,0562381;0,0401885;-0,0276462;-0,0562381;0,0401885;0;0;0;-0,133692;0,0232129;-0,0132412;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,65601;0;0;0;0;0;0;0;0;0;0;0;0;-2,64164;-0,278111;0,178854;-0,0268992;-0,0565993;0,0401885;-0,0276462;-0,0562381;0,0401885;-0,0276462;-0,0562381;0,0401885;0;0;0;-0,133692;0,0233874;-0,0132412;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,66601;0;0;0;0;0;0;0;0;0;0;0;0;-2,64164;-0,278111;0,178854;-0,0268992;-0,0565993;0,0401885;-0,0276462;-0,0562381;0,0401885;-0,0276462;-0,0562381;0,0401885;0;0;0;-0,133867;0,0233874;-0,0132412;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,67163;0;0;0;0;0;0;0;0;0;0;0;0;-2,64164;-0,278474;0,178854;-0,0218081;-0,0160221;0,043875;-0,0276462;-0,0166698;0,0401885;-0,0276462;-0,0166698;0,0401885;0;0;0;-0,133867;0,0233874;-0,0135822;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,67601;0;0;0;0;0;0;0;0;0;0;0;0;-2,64164;-0,278474;0,178854;-0,0218081;-0,0160221;0,043875;-0,0276462;-0,0166698;0,0401885;-0,0276462;-0,0166698;0,0401885;0;0;0;-0,133867;0,0232129;-0,0135822;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,6861;0;0;0;0;0;0;0;0;0;0;0;0;-2,64164;-0,278474;0,178854;-0,0218081;-0,0160221;0,043875;-0,0276462;-0,0166698;0,0401885;-0,0276462;-0,0166698;0,0401885;0;0;0;-0,133867;0,0233874;-0,0135822;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,69604;0;0;0;0;0;0;0;0;0;0;0;0;-2,64164;-0,278474;0,178854;-0,0218081;-0,0160221;0,043875;-0,0276462;-0,0166698;0,0401885;-0,0276462;-0,0166698;0,0401885;0;0;0;-0,134041;0,0235619;-0,0135822;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,70433;0;0;0;0;0;0;0;0;0;0;0;0;-2,64093;-0,278474;0,173048;0,0325298;-0,0169575;-0,0331169;0,0364929;-0,0166698;-0,0288594;0,0364929;-0,0166698;-0,0288594;0;0;0;-0,134041;0,0235619;-0,0135822;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,70604;0;0;0;0;0;0;0;0;0;0;0;0;-2,64093;-0,278474;0,173048;0,0325298;-0,0169575;-0,0331169;0,0364929;-0,0166698;-0,0288594;0,0364929;-0,0166698;-0,0288594;0;0;0;-0,134041;0,0235619;-0,0135822;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,71599;0;0;0;0;0;0;0;0;0;0;0;0;-2,64093;-0,278474;0,173048;0,0325298;-0,0169575;-0,0331169;0,0364929;-0,0166698;-0,0288594;0,0364929;-0,0166698;-0,0288594;0;0;0;-0,134216;0,0237365;-0,0135822;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,72603;0;0;0;0;0;0;0;0;0;0;0;0;-2,64093;-0,278474;0,173048;0,0325298;-0,0169575;-0,0331169;0,0364929;-0,0166698;-0,0288594;0,0364929;-0,0166698;-0,0288594;0;0;0;-0,13439;0,023911;-0,0135822;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,73603;0;0;0;0;0;0;0;0;0;0;0;0;-2,64093;-0,278474;0,173048;0,0325298;-0,0169575;-0,0331169;0,0364929;-0,0166698;-0,0288594;0,0364929;-0,0166698;-0,0288594;0;0;0;-0,134565;0,023911;-0,0135822;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,73666;0;0;0;0;0;0;0;0;0;0;0;0;-2,64012;-0,279969;0,172104;0,023111;-0,0186512;-0,102473;0,0364929;-0,0166698;-0,0988594;0,0364929;-0,0166698;-0,13592;0;0;0;-0,134565;0,023911;-0,0129493;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,74601;0;0;0;0;0;0;0;0;0;0;0;0;-2,64012;-0,279969;0,172104;0,023111;-0,0186512;-0,102473;0,0364929;-0,0166698;-0,0988594;0,0364929;-0,0166698;-0,13592;0;0;0;-0,134565;0,023911;-0,0129493;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,75601;0;0;0;0;0;0;0;0;0;0;0;0;-2,64012;-0,279969;0,172104;0,023111;-0,0186512;-0,102473;0,0364929;-0,0166698;-0,0988594;0,0364929;-0,0166698;-0,13592;0;0;0;-0,134565;0,023911;-0,0129493;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,76511;0;0;0;0;0;0;0;0;0;0;0;0;-2,64012;-0,279969;0,168684;-0,00951559;0,0168608;-0,0282456;-0,00546784;0,0176036;-0,0288594;-0,00546784;0,0176036;-0,0288594;0;0;0;-0,134565;0,023911;-0,0129493;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,76605;0;0;0;0;0;0;0;0;0;0;0;0;-2,64012;-0,279969;0,168684;-0,00951559;0,0168608;-0,0282456;-0,00546784;0,0176036;-0,0288594;-0,00546784;0,0176036;-0,0288594;0;0;0;-0,134565;0,023911;-0,0129493;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,77607;0;0;0;0;0;0;0;0;0;0;0;0;-2,64012;-0,279969;0,168684;-0,00951559;0,0168608;-0,0282456;-0,00546784;0,0176036;-0,0288594;-0,00546784;0,0176036;-0,0288594;0;0;0;-0,134739;0,0240855;-0,0129493;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,78618;0;0;0;0;0;0;0;0;0;0;0;0;-2,64012;-0,279969;0,168684;-0,00951559;0,0168608;-0,0282456;-0,00546784;0,0176036;-0,0288594;-0,00546784;0,0176036;-0,0288594;0;0;0;-0,134914;0,023911;-0,0129493;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,79603;0;0;0;0;0;0;0;0;0;0;0;0;-2,64012;-0,279969;0,168684;-0,00951559;0,0168608;-0,0282456;-0,00546784;0,0176036;-0,0288594;-0,00546784;0,0176036;-0,0288594;0;0;0;-0,135088;0,0240855;-0,0129493;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,80574;0;0;0;0;0;0;0;0;0;0;0;0;-2,64012;-0,279469;0,16771;-0,0168793;0,0155532;-0,082265;-0,00546784;0,0176036;-0,083394;-0,00546784;0,0176036;-0,083394;0;0;0;-0,135088;0,0240855;-0,0132088;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,80598;0;0;0;0;0;0;0;0;0;0;0;0;-2,64012;-0,279469;0,16771;-0,0168793;0,0155532;-0,082265;-0,00546784;0,0176036;-0,083394;-0,00546784;0,0176036;-0,083394;0;0;0;-0,135263;0,0240855;-0,0132088;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,81606;0;0;0;0;0;0;0;0;0;0;0;0;-2,64012;-0,279469;0,16771;-0,0168793;0,0155532;-0,082265;-0,00546784;0,0176036;-0,083394;-0,00546784;0,0176036;-0,083394;0;0;0;-0,135263;0,0240855;-0,0132088;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,82602;0;0;0;0;0;0;0;0;0;0;0;0;-2,64012;-0,279469;0,16771;-0,0168793;0,0155532;-0,082265;-0,00546784;0,0176036;-0,083394;-0,00546784;0,0176036;-0,083394;0;0;0;-0,135438;0,0242601;-0,0132088;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,83279;0;0;0;0;0;0;0;0;0;0;0;0;-2,63992;-0,279093;0,166779;-0,00742585;0,0147688;-0,0128679;-0,00546784;0,0151509;-0,013394;-0,00546784;0,0151509;0,0342474;0;0;0;-0,135438;0,0242601;-0,0133265;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,83603;0;0;0;0;0;0;0;0;0;0;0;0;-2,63992;-0,279093;0,166779;-0,00742585;0,0147688;-0,0128679;-0,00546784;0,0151509;-0,013394;-0,00546784;0,0151509;0,0342474;0;0;0;-0,135612;0,0244346;-0,0133265;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,84603;0;0;0;0;0;0;0;0;0;0;0;0;-2,63992;-0,279093;0,166779;-0,00742585;0,0147688;-0,0128679;-0,00546784;0,0151509;-0,013394;-0,00546784;0,0151509;0,0342474;0;0;0;-0,135787;0,0244346;-0,0133265;0;0;-1200;1200;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
