time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x;y;z;dxr;dyr;dzr;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel
9,29027;0,830773;-0,0854081;100;58;1500;85;-0,012912;0,0581808;-0,00311881;-1,3351e-05;6,01589e-05;-3,22485e-06;-2,18765;-0,0915457;0,0854081;0,0108573;-0,0384606;0,000579971;0,0108573;-0,0384606;0,000579971;0,0108573;-0,0384606;0,000579971;-0,00140255;0,0199201;-0,0011055;-0,00944542;0,00804287;0,00513985;0,0147803;-0,0011055;-0;-0,0172788;0,0284489;-0,010717;0,0418221;0,052515;-1000;1000;-500;1700;-2;2;-10;-0;0;-0;250;1,3;0,02;177;-1,2;-1;2560;0,07
9,29269;0,830773;-0,0854081;189;58;1600;85;-0,0129117;0,0581807;-0,00312107;-4,45586e-05;0,000200782;-1,07685e-05;-2,18765;-0,0915457;0,0854081;0,0108573;-0,0384606;0,000579971;0,0108573;-0,0384606;0,000579971;0,0108573;-0,0384606;0,000579971;-0,00140255;0,0199201;-0,0011055;-0,00944542;0,00804287;0,00513985;0,0147803;-0,0011055;-0;-0,0171042;0,0284489;-0,010717;0,0418221;0,052515;-1000;1000;-500;1700;-2;2;-10;-0;0;-0;250;1,3;0,02;177;-1,2;-1;2560;0,07
9,30265;0,830773;-0,0854081;189;58;1700;85;-0,0129117;0,0581813;-0,00311091;-0,000173185;0,000780384;-4,17594e-05;-2,18765;-0,0915457;0,0854081;0,0108573;-0,0384606;0,000579971;0,0108573;-0,0384606;0,000579971;0,0108573;-0,0384606;0,000579971;-0,00140255;0,0199201;-0,0011055;-0,00944542;0,00804287;0,00513985;0,0147803;-0,0011055;-0;-0,0171042;0,0282743;-0,010717;0,0418221;0,052515;-1000;1000;-500;1700;-2;2;-10;-0;0;-0;250;1,3;0,02;177;-1,2;-1;2560;0,07
9,31263;0,830773;-0,0854081;189;58;1800;85;-0,0129115;0,0581812;-0,00311317;-0,000302093;0,00136126;-7,28412e-05;-2,18765;-0,0915457;0,0854081;0,0108573;-0,0384606;0,000579971;0,0108573;-0,0384606;0,000579971;0,0108573;-0,0384606;0,000579971;-0,00140255;0,0199201;-0,0011055;-0,00944542;0,00804287;0,00513985;0,0147803;-0,0011055;-0;-0,0169297;0,0282743;-0,010717;0,0418221;0,052515;-1000;1000;-500;1700;-2;2;-10;-0;0;-0;250;1,3;0,02;177;-1,2;-1;2560;0,07
9,32263;0,830773;-0,0854081;189;58;1900;85;-0,0129115;0,0581812;-0,00311317;-0,000431117;0,00194267;-0,000103951;-2,18765;-0,0915457;0,0854081;0,0108573;-0,0384606;0,000579971;0,0108573;-0,0384606;0,000579971;0,0108573;-0,0384606;0,000579971;-0,00140255;0,0199201;-0,0011055;-0,00944542;0,00804287;0,00513985;0,0147803;-0,0011055;-0;-0,0169297;0,0282743;-0,010717;0,0418221;0,052515;-1000;1000;-500;1700;-2;2;-10;-0;0;-0;250;1,3;0,02;177;-1,2;-1;2560;0,07
9,32451;0,833639;-0,0854283;188;58;2000;85;-0,0116803;0,058163;-0,00439947;-0,000453182;0,00205254;-0,000112262;-2,18679;-0,0928843;0,0854283;0,00961696;-0,0384606;0,00184609;0,00961696;-0,0384606;0,00184609;0,00961696;-0,0384606;0,00184609;-0,00142248;0,0199187;-0,00110466;-0,00946564;0,00804316;0,00515776;0,014761;-0,00110466;-0;-0,0169297;0,0282743;-0,0101599;0,0424497;0,0525854;-1000;1000;-500;1700;-2;2;-10;-0;0;-0;250;1,3;0,02;177;-1,2;-1;2560;0,07
9,3327;0,833639;-0,0854283;188;58;2100;85;-0,0116798;0,0581638;-0,00439136;-0,000548757;0,00252849;-0,000148196;-2,18679;-0,0928843;0,0854283;0,00961696;-0,0384606;0,00184609;0,00961696;-0,0384606;0,00184609;0,00961696;-0,0384606;0,00184609;-0,00142248;0,0199187;-0,00110466;-0,00946564;0,00804316;0,00515776;0,014761;-0,00110466;-0;-0,0167552;0,0280998;-0,0101599;0,0424497;0,0525854;-1000;1000;-500;1700;-2;2;-10;-0;0;-0;250;1,3;0,02;177;-1,2;-1;2560;0,07
9,34273;0,833639;-0,0854283;188;58;2200;85;-0,0116798;0,0581638;-0,00439136;-0,000665941;0,00311205;-0,000192255;-2,18679;-0,0928843;0,0854283;0,00961696;-0,0384606;0,00184609;0,00961696;-0,0384606;0,00184609;0,00961696;-0,0384606;0,00184609;-0,00142248;0,0199187;-0,00110466;-0,00946564;0,00804316;0,00515776;0,014761;-0,00110466;-0;-0,0167552;0,0280998;-0,0101599;0,0424497;0,0525854;-1000;1000;-500;1700;-2;2;-10;-0;0;-0;250;1,3;0,02;177;-1,2;-1;2560;0,07
9,35266;0,833639;-0,0854283;188;58;2300;85;-0,0116793;0,0581637;-0,0043934;-0,000781928;0,00368967;-0,000235886;-2,18679;-0,0928843;0,0854283;0,00961696;-0,0384606;0,00184609;0,00961696;-0,0384606;0,00184609;0,00961696;-0,0384606;0,00184609;-0,00142248;0,0199187;-0,00110466;-0,00946564;0,00804316;0,00515776;0,014761;-0,00110466;-0;-0,0165806;0,0280998;-0,0101599;0,0424497;0,0525854;-1000;1000;-500;1700;-2;2;-10;-0;0;-0;250;1,3;0,02;177;-1,2;-1;2560;0,07
9,35938;0,836598;-0,0854283;200;58;2400;85;-0,0237726;0,0581025;-0,00292313;-0,000941585;0,00407989;-0,000255517;-2,18645;-0,0952984;0,0854283;0,0217307;-0,0384606;0,000579971;0,0217307;-0,0384606;0,000579971;0,0217307;-0,0384606;0,000579971;-0,00148911;0,0199139;-0,00110352;-0,00949839;0,00800928;0,00515426;0,0147597;-0,00110352;-0;-0,0165806;0,0280998;-0,00906383;0,0435584;0,0525979;-1000;1000;-500;1700;-2;2;-10;-0;0;-0;250;1,3;0,02;177;-1,2;-1;2560;0,07
