time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x_pred	y_pred	z_pred	dxr_pred	dyr_pred	dzr_pred	dxrT	dyrT	dzrT	dxrUn	dyrUn	dzrUn	x	y	z	dx	dy	dz	ux	uy	uz	dxd	dyd	dzd	Perpx	Tangx	Perpy	Tangy	Perpz	Tanz	ax	ay	az	err_sti_x	err_sti_y	err_sti_z	err_sti_dx	err_sti_dy	err_sti_dz	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kpyaw	kivx	kivy	kivz	kdvx	kdvy	kdvz	kdyaw	ktg	veld	pitchoff	ke1	ke2	gravity	xo	yo	zo	thr_vel
7.25333	0.299965	-0.858378	-21	33	1950	54	0.18332	0.031324	-0.2249	0.0154786	-0.000608435	-0.00940548	-2.52365	-0.0180245	0.858378	-0.0371776	0.0476226	0.113501	-0.0337365	0.0478998	0.114455	-0.0337365	0.0478998	0.211716	-2.52232	-0.0198441	0.850789	-0.0351226	0.0482056	0.201039	0.419846	0.0700591	1.67659	0.146143	0.0789466	-0.111399	-0.00936303	0.154943	0.0387313	0.0374564	-0.114026	-0	0.362583	0.0290478	3.40876	-2.52232	-0.0198441	0.850789	-0.0351226	0.0482056	0.201039	0.0205949	0.00453786	-0.0225524	0.00714209	0.0296901	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.386364	-0.128315	0.250597	0.07
7.26331	0.299965	-0.858378	-21	33	2000	54	0.18332	0.031324	-0.2249	0.0173087	-0.000295727	-0.0116507	-2.52365	-0.0180245	0.858378	-0.0371776	0.0476226	0.113501	-0.0337365	0.0478998	0.114455	-0.0337365	0.0478998	0.211716	-2.52232	-0.0198441	0.850789	-0.0351226	0.0482056	0.201039	0.419846	0.0700591	1.67659	0.146143	0.0789466	-0.111399	-0.00936303	0.154943	0.0387313	0.0374564	-0.114026	-0	0.362587	0.0290482	3.40868	-2.52232	-0.0198441	0.850789	-0.0351226	0.0482056	0.201039	0.0205949	0.00453786	-0.0225524	0.00714209	0.0296901	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.386364	-0.128315	0.250597	0.07
7.27326	0.299965	-0.858378	-21	33	2050	54	0.18332	0.031324	-0.2249	0.0191322	1.5853e-05	-0.0138877	-2.52365	-0.0180245	0.858378	-0.0371776	0.0476226	0.113501	-0.0337365	0.0478998	0.114455	-0.0337365	0.0478998	0.211716	-2.52232	-0.0198441	0.850789	-0.0351226	0.0482056	0.201039	0.419846	0.0700591	1.67659	0.146143	0.0789466	-0.111399	-0.00936303	0.154943	0.0387313	0.0374564	-0.114026	-0	0.362591	0.0290484	3.40862	-2.52232	-0.0198441	0.850789	-0.0351226	0.0482056	0.201039	0.0205949	0.00453786	-0.0225524	0.00714209	0.0296901	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.386364	-0.128315	0.250597	0.07
7.27849	0.557844	-0.87026	29	83	2100	38	0.126068	0.128721	-0.2924	0.0197914	0.000688937	-0.0154167	-2.5052	-0.101108	0.87026	0.0037377	-0.0212753	0.18467	0.0075757	-0.0221002	0.184455	0.0075757	-0.276341	0.237053	-2.50535	-0.081803	0.856049	0.00191372	-0.275735	0.201039	0.347049	0.194722	1.16466	0.129805	0.107446	-0.107731	-0.0187059	0.14609	0.067913	0.0402389	-0.109893	-0	0.362594	0.0290487	3.40857	-2.50535	-0.081803	0.856049	0.00191372	-0.275735	0.201039	0.0205949	0.00453786	0.00171165	0.0403374	0.0386161	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.386364	-0.128315	0.250597	0.07
7.28327	0.557844	-0.87026	40	133	2150	38	0.126068	0.128721	-0.2924	0.020394	0.00130422	-0.0168144	-2.5052	-0.101108	0.87026	0.0037377	-0.0212753	0.18467	0.0075757	-0.0221002	0.184455	0.0075757	-0.276341	0.237053	-2.50535	-0.081803	0.856049	0.00191372	-0.275735	0.201039	0.347049	0.194722	1.16466	0.129805	0.107446	-0.107731	-0.0187059	0.14609	0.067913	0.0402389	-0.109893	-0	0.367183	0.0294164	3.32754	-2.50535	-0.081803	0.856049	0.00191372	-0.275735	0.201039	0.0205949	0.00453786	0.00171165	0.0403374	0.0386161	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.386364	-0.128315	0.250597	0.07
7.2933	0.557844	-0.87026	40	139	2200	38	0.126068	0.128684	-0.292438	0.0216586	0.00259505	-0.0197478	-2.5052	-0.101108	0.87026	0.0037377	-0.0212753	0.18467	0.0075757	-0.0221002	0.184455	0.0075757	-0.276341	0.237053	-2.50535	-0.081803	0.856049	0.00191372	-0.275735	0.201039	0.347049	0.194722	1.16466	0.129805	0.107408	-0.107768	-0.0187059	0.14609	0.067913	0.0402389	-0.109893	-0	0.367185	0.0316793	3.32751	-2.50535	-0.081803	0.856049	0.00191372	-0.275735	0.201039	0.0205949	0.00488692	0.00171165	0.0403374	0.0386161	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.386364	-0.128315	0.250597	0.07
7.30325	0.557844	-0.87026	40	139	2250	38	0.126049	0.128684	-0.292461	0.0229137	0.00387635	-0.0226598	-2.5052	-0.101108	0.87026	0.0037377	-0.0212753	0.18467	0.0075757	-0.0221002	0.184455	0.0075757	-0.276341	0.237053	-2.50535	-0.081803	0.856049	0.00191372	-0.275735	0.201039	0.347049	0.194722	1.16466	0.129787	0.107408	-0.107791	-0.0187059	0.14609	0.067913	0.0402389	-0.109893	-0	0.368321	0.0316799	3.32739	-2.50535	-0.081803	0.856049	0.00191372	-0.275735	0.201039	0.0204204	0.00488692	0.00171165	0.0403374	0.0386161	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.386364	-0.128315	0.250597	0.07
7.31091	0.557844	-0.87026	40	139	2300	38	0.126049	0.128684	-0.292461	0.0238791	0.00486194	-0.0248998	-2.5052	-0.101108	0.87026	0.0037377	-0.0212753	0.18467	0.0075757	-0.0221002	0.184455	0.0075757	-0.276341	0.237053	-2.50535	-0.081803	0.856049	0.00191372	-0.275735	0.201039	0.347049	0.194722	1.16466	0.129787	0.107408	-0.107791	-0.0187059	0.14609	0.067913	0.0402389	-0.109893	-0	0.368327	0.0316803	3.3273	-2.50535	-0.081803	0.856049	0.00191372	-0.275735	0.201039	0.0204204	0.00488692	0.00171165	0.0403374	0.0386161	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.349655	-0.0108344	0.314568	0.07
7.31106	0.634615	-0.84371	55	189	2350	41	0.112608	0.209435	-0.218803	0.0238952	0.00489189	-0.0249311	-2.50504	-0.131058	0.84371	0.0113906	-0.0916094	0.115161	0.0141986	-0.0921002	0.114455	0.0141986	-0.407345	-0.0631769	-2.50535	-0.0903309	0.856049	0.00191372	-0.407181	-0.13138	0.32021	0.495734	0.524736	0.123998	0.117825	-0.103642	-0.0226541	0.143919	0.076111	0.0428368	-0.105576	-0	0.36833	0.0316806	3.32724	-2.50535	-0.0903309	0.856049	0.00191372	-0.407181	-0.13138	0.0204204	0.00488692	0.0050808	0.0522701	0.0471718	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.349655	-0.0108344	0.314568	0.07
7.31329	0.634615	-0.84371	55	226	2400	41	0.112608	0.209416	-0.218823	0.0241473	0.00536077	-0.025421	-2.50504	-0.131058	0.84371	0.0113906	-0.0916094	0.115161	0.0141986	-0.0921002	0.114455	0.0141986	-0.407345	-0.0631769	-2.50535	-0.0903309	0.856049	0.00191372	-0.407181	-0.13138	0.32021	0.495734	0.524736	0.123998	0.117807	-0.103663	-0.0226541	0.143919	0.076111	0.0428368	-0.105576	-0	0.363308	0.0323647	3.41562	-2.50535	-0.0903309	0.856049	0.00191372	-0.407181	-0.13138	0.0204204	0.00506145	0.0050808	0.0522701	0.0471718	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.349655	-0.0108344	0.314568	0.07
7.32329	0.634615	-0.84371	55	226	2450	41	0.112608	0.209416	-0.218823	0.0252731	0.00745431	-0.0276086	-2.50504	-0.131058	0.84371	0.0113906	-0.0916094	0.115161	0.0141986	-0.0921002	0.114455	0.0141986	-0.407345	-0.0631769	-2.50535	-0.0903309	0.856049	0.00191372	-0.407181	-0.13138	0.32021	0.495734	0.524736	0.123998	0.117807	-0.103663	-0.0226541	0.143919	0.076111	0.0428368	-0.105576	-0	0.363311	0.0323649	3.41558	-2.50535	-0.0903309	0.856049	0.00191372	-0.407181	-0.13138	0.0204204	0.00506145	0.0050808	0.0522701	0.0471718	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.349655	-0.0108344	0.314568	0.07
7.33324	0.634615	-0.84371	55	226	2500	41	0.11259	0.209434	-0.218824	0.0263931	0.00953776	-0.0297855	-2.50504	-0.131058	0.84371	0.0113906	-0.0916094	0.115161	0.0141986	-0.0921002	0.114455	0.0141986	-0.407345	-0.0631769	-2.50535	-0.0903309	0.856049	0.00191372	-0.407181	-0.13138	0.32021	0.495734	0.524736	0.12398	0.117825	-0.103664	-0.0226541	0.143919	0.076111	0.0428368	-0.105576	-0	0.364428	0.0312491	3.41553	-2.50535	-0.0903309	0.856049	0.00191372	-0.407181	-0.13138	0.0202458	0.00488692	0.0050808	0.0522701	0.0471718	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.349655	-0.0108344	0.314568	0.07
7.34325	0.634615	-0.84371	55	226	2550	41	0.112608	0.209435	-0.218803	0.0275205	0.0116346	-0.0319761	-2.50504	-0.131058	0.84371	0.0113906	-0.0916094	0.115161	0.0141986	-0.0921002	0.114455	0.0141986	-0.407345	-0.0631769	-2.50535	-0.0903309	0.856049	0.00191372	-0.407181	-0.13138	0.32021	0.495734	0.524736	0.123998	0.117825	-0.103642	-0.0226541	0.143919	0.076111	0.0428368	-0.105576	-0	0.363317	0.0312494	3.41548	-2.50535	-0.0903309	0.856049	0.00191372	-0.407181	-0.13138	0.0204204	0.00488692	0.0050808	0.0522701	0.0471718	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.349655	-0.0108344	0.314568	0.07
7.34467	0.628191	-0.833	65	276	2600	51	0.103256	0.279359	-0.148516	0.0276675	0.0120321	-0.0321875	-2.50457	-0.128317	0.833	0.0218658	-0.161997	0.0457031	0.0236022	-0.1621	0.044455	0.0236022	-0.273281	-0.0214596	-2.50529	-0.0903309	0.84828	0.00191372	-0.275735	-0.13138	0.32526	0.799914	-0.115186	0.125122	0.117363	-0.102813	-0.0223556	0.144764	0.0757827	0.0427046	-0.104771	-0	0.363318	0.0312495	3.41545	-2.50529	-0.0903309	0.84828	0.00191372	-0.275735	-0.13138	0.0204204	0.00488692	0.0050808	0.0511884	0.0460913	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.349655	-0.0108344	0.314568	0.07
7.35327	0.628191	-0.833	65	301	2629	51	0.103274	0.279342	-0.148514	0.0285552	0.0144334	-0.0334641	-2.50457	-0.128317	0.833	0.0218658	-0.161997	0.0457031	0.0236022	-0.1621	0.044455	0.0236022	-0.273281	-0.0214596	-2.50529	-0.0903309	0.84828	0.00191372	-0.275735	-0.13138	0.32526	0.799914	-0.115186	0.12514	0.117345	-0.102811	-0.0223556	0.144764	0.0757827	0.0427046	-0.104771	-0	0.357427	0.0319388	3.49978	-2.50529	-0.0903309	0.84828	0.00191372	-0.275735	-0.13138	0.0205949	0.00506145	0.0050808	0.0511884	0.0460913	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.349655	-0.0108344	0.314568	0.07
7.36335	0.628191	-0.833	65	301	2629	51	0.103274	0.279342	-0.148514	0.0295958	0.017248	-0.0349605	-2.50457	-0.128317	0.833	0.0218658	-0.161997	0.0457031	0.0236022	-0.1621	0.044455	0.0236022	-0.273281	-0.0214596	-2.50529	-0.0903309	0.84828	0.00191372	-0.275735	-0.13138	0.32526	0.799914	-0.115186	0.12514	0.117345	-0.102811	-0.0223556	0.144764	0.0757827	0.0427046	-0.104771	-0	0.357429	0.0319389	3.49975	-2.50529	-0.0903309	0.84828	0.00191372	-0.275735	-0.13138	0.0205949	0.00506145	0.0050808	0.0511884	0.0460913	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.349655	-0.0108344	0.314568	0.07
7.37325	0.628191	-0.833	65	301	2629	51	0.103274	0.279342	-0.148514	0.0306182	0.0200135	-0.0364308	-2.50457	-0.128317	0.833	0.0218658	-0.161997	0.0457031	0.0236022	-0.1621	0.044455	0.0236022	-0.273281	-0.0214596	-2.50529	-0.0903309	0.84828	0.00191372	-0.275735	-0.13138	0.32526	0.799914	-0.115186	0.12514	0.117345	-0.102811	-0.0223556	0.144764	0.0757827	0.0427046	-0.104771	-0	0.357431	0.0319391	3.49972	-2.50529	-0.0903309	0.84828	0.00191372	-0.275735	-0.13138	0.0205949	0.00506145	0.0050808	0.0511884	0.0460913	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.349655	-0.0108344	0.314568	0.07
7.37789	0.552627	-0.868664	63	251	2666	53	0.104658	0.197947	-0.22323	0.0311046	0.0209334	-0.0374682	-2.50468	-0.0990093	0.868664	0.0260841	-0.0916608	0.115482	0.0289097	-0.0921002	0.114455	0.0289097	-0.0391943	0.225863	-2.50526	-0.0903983	0.84828	-0.00331744	-0.0506503	0.0811976	0.339467	0.746237	-0.284125	0.130742	0.106287	-0.107748	-0.0184432	0.146412	0.0674258	0.0400484	-0.109879	-0	0.357433	0.0319393	3.49968	-2.50526	-0.0903983	0.84828	-0.00331744	-0.0506503	0.0811976	0.0205949	0.00506145	0.00501888	0.0395092	0.0344835	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.349655	-0.0108344	0.314568	0.07
7.38329	0.552627	-0.868664	63	214	2666	53	0.104676	0.197966	-0.223189	0.0316693	0.0220014	-0.0386723	-2.50468	-0.0990093	0.868664	0.0260841	-0.0916608	0.115482	0.0289097	-0.0921002	0.114455	0.0289097	-0.0391943	0.225863	-2.50526	-0.0903983	0.84828	-0.00331744	-0.0506503	0.0811976	0.339467	0.746237	-0.284125	0.13076	0.106306	-0.107707	-0.0184432	0.146412	0.0674258	0.0400484	-0.109879	-0	0.361397	0.0312761	3.41001	-2.50526	-0.0903983	0.84828	-0.00331744	-0.0506503	0.0811976	0.0207694	0.00488692	0.00501888	0.0395092	0.0344835	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.349655	-0.0108344	0.314568	0.07
7.39331	0.552627	-0.868664	63	214	2666	53	0.104695	0.197966	-0.223166	0.0327181	0.0239846	-0.040908	-2.50468	-0.0990093	0.868664	0.0260841	-0.0916608	0.115482	0.0289097	-0.0921002	0.114455	0.0289097	-0.0391943	0.225863	-2.50526	-0.0903983	0.84828	-0.00331744	-0.0506503	0.0811976	0.339467	0.746237	-0.284125	0.130779	0.106306	-0.107684	-0.0184432	0.146412	0.0674258	0.0400484	-0.109879	-0	0.360281	0.031276	3.41003	-2.50526	-0.0903983	0.84828	-0.00331744	-0.0506503	0.0811976	0.020944	0.00488692	0.00501888	0.0395092	0.0344835	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.349655	-0.0108344	0.314568	0.07
7.40326	0.552627	-0.868664	63	214	2667	53	0.104695	0.197966	-0.223166	0.0337599	0.0259546	-0.0431287	-2.50468	-0.0990093	0.868664	0.0260841	-0.0916608	0.115482	0.0289097	-0.0921002	0.114455	0.0289097	-0.0391943	0.225863	-2.50526	-0.0903983	0.84828	-0.00331744	-0.0506503	0.0811976	0.339467	0.746237	-0.284125	0.130779	0.106306	-0.107684	-0.0184432	0.146412	0.0674258	0.0400484	-0.109879	-0	0.360282	0.0312762	3.41	-2.50526	-0.0903983	0.84828	-0.00331744	-0.0506503	0.0811976	0.020944	0.00488692	0.00501888	0.0395092	0.0344835	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.349655	-0.0108344	0.314568	0.07
7.40875	0.511526	-0.877563	72	164	2702	47	0.0968319	0.121903	-0.294727	0.034292	0.0266244	-0.0447482	-2.50358	-0.083629	0.877563	0.0371176	-0.0214005	0.18538	0.041101	-0.0221002	0.184455	0.041101	0.0576398	0.249089	-2.50526	-0.0895286	0.848812	-0.00331744	0.0281663	0.0811976	0.316909	0.494732	-0.376274	0.133949	0.100503	-0.109347	-0.0165203	0.147652	0.0629398	0.0387554	-0.111636	-0	0.360285	0.0312764	3.40995	-2.50526	-0.0895286	0.848812	-0.00331744	0.0281663	0.0811976	0.020944	0.00488692	0.00501888	0.0333914	0.0283687	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.349655	-0.0108344	0.314568	0.07
7.41331	0.511526	-0.877563	72	131	2702	47	0.0968319	0.121922	-0.294709	0.034733	0.0271797	-0.0460903	-2.50358	-0.083629	0.877563	0.0371176	-0.0214005	0.18538	0.041101	-0.0221002	0.184455	0.041101	0.0576398	0.249089	-2.50526	-0.0895286	0.848812	-0.00331744	0.0281663	0.0811976	0.316909	0.494732	-0.376274	0.133949	0.100522	-0.109329	-0.0165203	0.147652	0.0629398	0.0387554	-0.111636	-0	0.365121	0.0305642	3.32405	-2.50526	-0.0895286	0.848812	-0.00331744	0.0281663	0.0811976	0.020944	0.00471239	0.00501888	0.0333914	0.0283687	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.349655	-0.0108344	0.314568	0.07
7.42328	0.511526	-0.877563	72	131	2702	47	0.0968509	0.121941	-0.294668	0.0356993	0.0283963	-0.0490302	-2.50358	-0.083629	0.877563	0.0371176	-0.0214005	0.18538	0.041101	-0.0221002	0.184455	0.041101	0.0576398	0.249089	-2.50526	-0.0895286	0.848812	-0.00331744	0.0281663	0.0811976	0.316909	0.494732	-0.376274	0.133968	0.100541	-0.109288	-0.0165203	0.147652	0.0629398	0.0387554	-0.111636	-0	0.363991	0.0294323	3.32404	-2.50526	-0.0895286	0.848812	-0.00331744	0.0281663	0.0811976	0.0211185	0.00453786	0.00501888	0.0333914	0.0283687	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.349655	-0.0108344	0.314568	0.07
