time ;e1;e2;e1Ori;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x_pred;y_pred;z_pred;dxr_pred;dyr_pred;dzr_pred;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;x;y;z;dx;dy;dz;ux;uy;uz;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;ax;ay;az;err_sti_x;err_sti_y;err_sti_z;err_sti_dx;err_sti_dy;err_sti_dz;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel
15,8808;0,0476492;-0,0194998;0,0476492;50;-50;1450;-50;0,0728505;-0,0807701;0,0532935;0,000270785;-0,000300222;0,000198092;-2,76441;-0,241636;0,0194998;-0,0348502;0,276683;-0,0564733;-0,116089;0,253142;-0,0564729;-0,116089;0,422548;-0,0555424;-2,76441;-0,241636;0,0194998;-0,116089;0,422548;-0,0555424;-0,220442;0,0156686;6,10504;0,0380003;0,195913;-0,00317978;-0,00791273;-0,0147002;-0,000583709;0,199275;-0,00324699;0;0;-0;9,81;0;0;0;0;0;0;0,0143117;-0,0111701;0,304334;0,0871879;-0,215444;-850;850;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
15,8822;0,0433774;-0,0211882;0,0433774;100;-100;1500;-100;0,0408444;-0,143502;-0,0170554;0,000328294;-0,000502273;0,000174078;-2,76755;-0,241636;0,0211882;-0,00241862;0,339321;0,0135267;-0,103458;0,323142;0,0135271;-0,103458;0,422548;0,11053;-2,76755;-0,241636;0,0211882;-0,103458;0,422548;0,11053;-0,172985;0,121535;5,97629;0,0384258;0,195819;-0,0035287;-0,00720436;-0,0146208;-0,000528509;0,199303;-0,00352851;0;0,381721;-0,0677709;3,74271;0;0;0;0;0;0;0,0143117;-0,0111701;0,302562;0,0870893;-0,213809;-850;850;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
15,8871;0,0433774;-0,0211882;0,0433774;142;-122;1550;-150;0,0408449;-0,143487;-0,0169735;0,000527985;-0,00120378;9,10945e-05;-2,76755;-0,241636;0,0211882;-0,00241862;0,339321;0,0135267;-0,103458;0,323142;0,0135271;-0,103458;0,422548;0,11053;-2,76755;-0,241636;0,0211882;-0,103458;0,422548;0,11053;-0,172985;0,121535;5,97629;0,0384262;0,195833;-0,00344678;-0,00720436;-0,0146208;-0,000528509;0,199303;-0,00352851;0;0,389175;-0,0665666;3,65829;0;0;0;0;0;0;0,0139626;-0,010821;0,302562;0,0870893;-0,213809;-850;850;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
15,8972;0,0433774;-0,0211882;0,0433774;142;-122;1600;-200;0,0408453;-0,143487;-0,0169601;0,000939583;-0,0026497;-7,98122e-05;-2,76755;-0,241636;0,0211882;-0,00241862;0,339321;0,0135267;-0,103458;0,323142;0,0135271;-0,103458;0,422548;0,11053;-2,76755;-0,241636;0,0211882;-0,103458;0,422548;0,11053;-0,172985;0,121535;5,97629;0,0384267;0,195833;-0,00343337;-0,00720436;-0,0146208;-0,000528509;0,199303;-0,00352851;0;0,391312;-0,0665656;3,65838;0;0;0;0;0;0;0,0136136;-0,010821;0,302562;0,0870893;-0,213809;-850;850;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
15,9072;0,0433774;-0,0211882;0,0433774;142;-122;1650;-250;0,040846;-0,14348;-0,0169057;0,0013462;-0,00407805;-0,000248109;-2,76755;-0,241636;0,0211882;-0,00241862;0,339321;0,0135267;-0,103458;0,323142;0,0135271;-0,103458;0,422548;0,11053;-2,76755;-0,241636;0,0211882;-0,103458;0,422548;0,11053;-0,172985;0,121535;5,97629;0,0384274;0,195841;-0,003379;-0,00720436;-0,0146208;-0,000528509;0,199303;-0,00352851;0;0,394526;-0,0654919;3,6584;0;0;0;0;0;0;0,01309;-0,0106465;0,302562;0,0870893;-0,213809;-850;850;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
15,9159;0,0373573;-0,0330534;0,0373573;130;-105;1700;-300;0,0544667;-0,124323;-0,0877924;0,0018229;-0,00516613;-0,00101647;-2,77278;-0,228055;0,0330534;-0,0111702;0,319048;0,0822881;-0,104422;0,301546;0,0822884;-0,104422;0,301546;0,0822884;-2,76826;-0,241242;0,030622;-0,103458;0,301477;0,0555825;-0,143828;0,164384;5,46402;0,0432965;0,194724;-0,00550429;-0,0062134;-0,00977573;-0,000304329;0,199588;-0,00550414;0;0,394522;-0,0654912;3,65846;0;0;0;0;0;0;0,01309;-0,0106465;0,298216;0,0820628;-0,214474;-850;850;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
15,9171;0,0373573;-0,0330534;0,0373573;130;-105;1750;-331;0,0544696;-0,124315;-0,0877205;0,00189006;-0,00531941;-0,00112463;-2,77278;-0,228055;0,0330534;-0,0111702;0,319048;0,0822881;-0,104422;0,301546;0,0822884;-0,104422;0,301546;0,0822884;-2,76826;-0,241242;0,030622;-0,103458;0,301477;0,0555825;-0,143828;0,164384;5,46402;0,0432994;0,194733;-0,00543244;-0,0062134;-0,00977573;-0,000304329;0,199588;-0,00550414;0;0,40541;-0,0653086;3,57337;0;0;0;0;0;0;0,0122173;-0,010472;0,298216;0,0820628;-0,214474;-850;850;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
15,9271;0,0373573;-0,0330534;0,0373573;130;-105;1800;-331;0,0544732;-0,124323;-0,0877093;0,00243038;-0,00655257;-0,00199462;-2,77278;-0,228055;0,0330534;-0,0111702;0,319048;0,0822881;-0,104422;0,301546;0,0822884;-0,104422;0,301546;0,0822884;-2,76826;-0,241242;0,030622;-0,103458;0,301477;0,0555825;-0,143828;0,164384;5,46402;0,043303;0,194724;-0,00542116;-0,0062134;-0,00977573;-0,000304329;0,199588;-0,00550414;0;0,411921;-0,0663961;3,57346;0;0;0;0;0;0;0,0111701;-0,0106465;0,298216;0,0820628;-0,214474;-850;850;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
15,9372;0,0373573;-0,0330534;0,0373573;130;-105;1850;-331;0,0544749;-0,124332;-0,0877206;0,0029809;-0,00780906;-0,00288112;-2,77278;-0,228055;0,0330534;-0,0111702;0,319048;0,0822881;-0,104422;0,301546;0,0822884;-0,104422;0,301546;0,0822884;-2,76826;-0,241242;0,030622;-0,103458;0,301477;0,0555825;-0,143828;0,164384;5,46402;0,0433047;0,194716;-0,00543256;-0,0062134;-0,00977573;-0,000304329;0,199588;-0,00550414;0;0,41518;-0,0674846;3,57345;0;0;0;0;0;0;0,0106465;-0,010821;0,298216;0,0820628;-0,214474;-850;850;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
15,9471;0,0373573;-0,0330534;0,0373573;130;-105;1900;-331;0,0544789;-0,124349;-0,0877359;0,00352318;-0,00904683;-0,00375444;-2,77278;-0,228055;0,0330534;-0,0111702;0,319048;0,0822881;-0,104422;0,301546;0,0822884;-0,104422;0,301546;0,0822884;-2,76826;-0,241242;0,030622;-0,103458;0,301477;0,0555825;-0,143828;0,164384;5,46402;0,0433087;0,194699;-0,00544778;-0,0062134;-0,00977573;-0,000304329;0,199588;-0,00550414;0;0,422784;-0,0696619;3,57342;0;0;0;0;0;0;0,00942478;-0,0111701;0,298216;0,0820628;-0,214474;-850;850;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
