time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x;y;z;dxr;dyr;dzr;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel
8,99753;0,936117;-0,0323935;100;-12;1500;98;-0,0254879;-0,0313133;0,0221049;-0,000210581;-0,000258711;0,000182631;-2,0974;-0,0734403;0,0323935;0,0320407;0,0504584;-0,0200032;0,0320407;0,0504584;-0,0200032;0,0320407;0,0504584;-0,0200032;0,0041009;0,0195709;-0,000404337;-0,00788022;0,0119811;0,00862748;0,0109434;-0,000404337;-0;-0,0932006;0,00122173;-0,0163558;0,0350006;0,0513338;-400;400;-500;1700;-2;2;-10;-0;0;-0;250;1,3;0,02;177;-1,2;-1;2560;0,07
8,99917;0,936117;-0,0323935;187;-12;1600;98;-0,0254956;-0,0313172;0,0220905;-0,000252368;-0,00031004;0,000218837;-2,0974;-0,0734403;0,0323935;0,0320407;0,0504584;-0,0200032;0,0320407;0,0504584;-0,0200032;0,0320407;0,0504584;-0,0200032;0,0041009;0,0195709;-0,000404337;-0,00788022;0,0119811;0,00862748;0,0109434;-0,000404337;-0;-0,0928515;0,0010472;-0,0163558;0,0350006;0,0513338;-400;400;-500;1700;-2;2;-10;-0;0;-0;250;1,3;0,02;177;-1,2;-1;2560;0,07
9,00392;0,936117;-0,0323935;178;0;1700;92;-0,00340864;0,000888701;-0,0295834;-0,000268562;-0,000305817;7,82866e-05;-2,0974;-0,0734403;0,0323935;0,0047369;0,0186407;0,0293667;0,0047369;0,0186407;0,0293667;0,0047369;0,0186407;0,0293667;0,0041009;0,0195709;-0,000404337;-0,00788022;0,0119811;0,00862748;0,0109434;-0,000404337;-0;-0,0928515;0,0010472;-0,0163558;0,0350006;0,0513338;-400;400;-500;1700;-2;2;-10;-0;0;-0;250;1,3;0,02;177;-1,2;-1;2560;0,07
9,0092;0,936117;-0,0323935;178;0;1800;92;-0,00340348;0,000893864;-0,0295838;-0,000286502;-0,000301106;-7,76496e-05;-2,0974;-0,0734403;0,0323935;0,0047369;0,0186407;0,0293667;0,0047369;0,0186407;0,0293667;0,0047369;0,0186407;0,0293667;0,0041009;0,0195709;-0,000404337;-0,00788022;0,0119811;0,00862748;0,0109434;-0,000404337;-0;-0,092677;0,000872665;-0,0163558;0,0350006;0,0513338;-400;400;-500;1700;-2;2;-10;-0;0;-0;250;1,3;0,02;177;-1,2;-1;2560;0,07
9,01919;0,936117;-0,0323935;178;0;1900;92;-0,00340348;0,000893864;-0,0295838;-0,000320533;-0,000292168;-0,000373458;-2,0974;-0,0734403;0,0323935;0,0047369;0,0186407;0,0293667;0,0047369;0,0186407;0,0293667;0,0047369;0,0186407;0,0293667;0,0041009;0,0195709;-0,000404337;-0,00788022;0,0119811;0,00862748;0,0109434;-0,000404337;-0;-0,092677;0,000872665;-0,0163558;0,0350006;0,0513338;-400;400;-500;1700;-2;2;-10;-0;0;-0;250;1,3;0,02;177;-1,2;-1;2560;0,07
9,0292;0,936117;-0,0323935;178;0;2000;92;-0,00340348;0,000893864;-0,0295838;-0,000354585;-0,000283225;-0,000669444;-2,0974;-0,0734403;0,0323935;0,0047369;0,0186407;0,0293667;0,0047369;0,0186407;0,0293667;0,0047369;0,0186407;0,0293667;0,0041009;0,0195709;-0,000404337;-0,00788022;0,0119811;0,00862748;0,0109434;-0,000404337;-0;-0,092677;0,000872665;-0,0163558;0,0350006;0,0513338;-400;400;-500;1700;-2;2;-10;-0;0;-0;250;1,3;0,02;177;-1,2;-1;2560;0,07
9,03555;0,936266;-0,0326901;178;0;2100;93;-0,00338991;0,000890526;-0,0295888;-0,000376111;-0,00027757;-0,000857333;-2,09724;-0,0734403;0,0326901;0,0047369;0,0186407;0,0293667;0,0047369;0,0186407;0,0293667;0,0047369;0,0186407;0,0293667;0,00411546;0,0195677;-0,000408016;-0,00787394;0,0119894;0,00863482;0,0109329;-0,000408016;-0;-0,092677;0,000872665;-0,0170452;0,0350033;0,0520249;-400;400;-500;1700;-2;2;-10;-0;0;-0;250;1,3;0,02;177;-1,2;-1;2560;0,07
9,03919;0,936266;-0,0326901;178;0;2200;93;-0,00338474;0,000890526;-0,0295894;-0,000388428;-0,00027433;-0,000965008;-2,09724;-0,0734403;0,0326901;0,0047369;0,0186407;0,0293667;0,0047369;0,0186407;0,0293667;0,0047369;0,0186407;0,0293667;0,00411546;0,0195677;-0,000408016;-0,00787394;0,0119894;0,00863482;0,0109329;-0,000408016;-0;-0,0925025;0,000872665;-0,0170452;0,0350033;0,0520249;-400;400;-500;1700;-2;2;-10;-0;0;-0;250;1,3;0,02;177;-1,2;-1;2560;0,07
9,04923;0,936266;-0,0326901;178;0;2300;93;-0,00338474;0,000890526;-0,0295894;-0,000422415;-0,000265388;-0,00126212;-2,09724;-0,0734403;0,0326901;0,0047369;0,0186407;0,0293667;0,0047369;0,0186407;0,0293667;0,0047369;0,0186407;0,0293667;0,00411546;0,0195677;-0,000408016;-0,00787394;0,0119894;0,00863482;0,0109329;-0,000408016;-0;-0,0925025;0,000872665;-0,0170452;0,0350033;0,0520249;-400;400;-500;1700;-2;2;-10;-0;0;-0;250;1,3;0,02;177;-1,2;-1;2560;0,07
9,05918;0,936266;-0,0326901;178;0;2400;93;-0,00337958;0,00089569;-0,0295898;-0,000456035;-0,000256477;-0,00155647;-2,09724;-0,0734403;0,0326901;0,0047369;0,0186407;0,0293667;0,0047369;0,0186407;0,0293667;0,0047369;0,0186407;0,0293667;0,00411546;0,0195677;-0,000408016;-0,00787394;0,0119894;0,00863482;0,0109329;-0,000408016;-0;-0,0923279;0,000698132;-0,0170452;0,0350033;0,0520249;-400;400;-500;1700;-2;2;-10;-0;0;-0;250;1,3;0,02;177;-1,2;-1;2560;0,07
