time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x;y;z;dxr;dyr;dzr;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel
7,43559;1,01671;-0,0885333;44;100;1500;100;0,155764;0,136869;0,00763607;0,00116838;0,00102666;5,72782e-05;-2,27823;-0,27025;0,0885333;-0,0185736;0,00790558;-0,0188208;-0,0185736;0,00790558;-0,0188208;-0,0185736;0,00790558;-0,0188208;0,135516;0,14666;-0,0112403;-0,0157052;0,151221;0,128123;0,0185365;-0,0112403;-0;0,0326377;0,0368264;0,0145633;0,118071;0,103323;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2560;0,07
7,43805;1,01671;-0,0885333;44;116;1600;176;0,155759;0,136873;0,00766652;0,00155186;0,00136364;7,61532e-05;-2,27823;-0,27025;0,0885333;-0,0185736;0,00790558;-0,0188208;-0,0185736;0,00790558;-0,0188208;-0,0185736;0,00790558;-0,0188208;0,135516;0,14666;-0,0112403;-0,0157052;0,151221;0,128123;0,0185365;-0,0112403;-0;0,0329867;0,037001;0,0145633;0,118071;0,103323;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2560;0,07
7,44806;1,01671;-0,0885333;44;116;1700;176;0,155759;0,136873;0,00766652;0,0031107;0,00273346;0,00015288;-2,27823;-0,27025;0,0885333;-0,0185736;0,00790558;-0,0188208;-0,0185736;0,00790558;-0,0188208;-0,0185736;0,00790558;-0,0188208;0,135516;0,14666;-0,0112403;-0,0157052;0,151221;0,128123;0,0185365;-0,0112403;-0;0,0329867;0,037001;0,0145633;0,118071;0,103323;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2560;0,07
7,45119;1,01662;-0,0885333;47;116;1800;176;0,15181;0,137023;0,00763846;0,00358601;0,00316248;0,000176796;-2,27871;-0,27025;0,0885333;-0,0147259;0,00790558;-0,0189291;-0,0147259;0,00790558;-0,0189291;-0,0147259;0,00790558;-0,0189291;0,135414;0,146754;-0,0112407;-0,0157992;0,151213;0,128105;0,0186491;-0,0112407;-0;0,0329867;0,037001;0,0145633;0,118047;0,103299;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2560;0,07
7,45807;1,01662;-0,0885333;47;116;1900;176;0,151807;0,137026;0,00764102;0,00462984;0,00410467;0,000229335;-2,27871;-0,27025;0,0885333;-0,0147259;0,00790558;-0,0189291;-0,0147259;0,00790558;-0,0189291;-0,0147259;0,00790558;-0,0189291;0,135414;0,146754;-0,0112407;-0,0157992;0,151213;0,128105;0,0186491;-0,0112407;-0;0,0331613;0,0371755;0,0145633;0,118047;0,103299;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2560;0,07
7,46815;1,01662;-0,0885333;47;116;2000;176;0,151805;0,137028;0,00764358;0,00616065;0,00548646;0,000306413;-2,27871;-0,27025;0,0885333;-0,0147259;0,00790558;-0,0189291;-0,0147259;0,00790558;-0,0189291;-0,0147259;0,00790558;-0,0189291;0,135414;0,146754;-0,0112407;-0,0157992;0,151213;0,128105;0,0186491;-0,0112407;-0;0,0333358;0,03735;0,0145633;0,118047;0,103299;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2560;0,07
7,47803;1,01662;-0,0885333;47;116;2100;176;0,151801;0,137033;0,0076487;0,00766089;0,00684075;0,000382005;-2,27871;-0,27025;0,0885333;-0,0147259;0,00790558;-0,0189291;-0,0147259;0,00790558;-0,0189291;-0,0147259;0,00790558;-0,0189291;0,135414;0,146754;-0,0112407;-0,0157992;0,151213;0,128105;0,0186491;-0,0112407;-0;0,0336849;0,0376991;0,0145633;0,118047;0,103299;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2560;0,07
7,48806;1,01662;-0,0885333;47;116;2200;176;0,151796;0,137037;0,00765382;0,00918295;0,00821483;0,00045875;-2,27871;-0,27025;0,0885333;-0,0147259;0,00790558;-0,0189291;-0,0147259;0,00790558;-0,0189291;-0,0147259;0,00790558;-0,0189291;0,135414;0,146754;-0,0112407;-0,0157992;0,151213;0,128105;0,0186491;-0,0112407;-0;0,0340339;0,0380482;0,0145633;0,118047;0,103299;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2560;0,07
7,48941;1,01635;-0,0884211;44;97;2300;177;0,156006;0,115068;0,00864656;0,00939309;0,00836983;0,000470397;-2,27893;-0,270105;0,0884211;-0,0192652;0,029835;-0,0189291;-0,0192652;0,029835;-0,0189291;-0,0192652;0,029835;-0,0189291;0,135394;0,146773;-0,0112277;-0,0158309;0,151225;0,128082;0,0186914;-0,0112277;-0;0,0340339;0,0380482;0,0146751;0,117972;0,103114;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2560;0,07
7,4981;1,01635;-0,0884211;44;97;2400;177;0,156006;0,115068;0,00864656;0,0107491;0,00937;0,000545553;-2,27893;-0,270105;0,0884211;-0,0192652;0,029835;-0,0189291;-0,0192652;0,029835;-0,0189291;-0,0192652;0,029835;-0,0189291;0,135394;0,146773;-0,0112277;-0,0158309;0,151225;0,128082;0,0186914;-0,0112277;-0;0,0340339;0,0380482;0,0146751;0,117972;0,103114;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2560;0,07
7,50811;1,01635;-0,0884211;44;98;2500;177;0,156002;0,115073;0,0086608;0,0123102;0,0105215;0,000632222;-2,27893;-0,270105;0,0884211;-0,0192652;0,029835;-0,0189291;-0,0192652;0,029835;-0,0189291;-0,0192652;0,029835;-0,0189291;0,135394;0,146773;-0,0112277;-0,0158309;0,151225;0,128082;0,0186914;-0,0112277;-0;0,034383;0,0383972;0,0146751;0,117972;0,103114;-850;850;-500;1700;-20;20;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2560;0,07
