9.88135	1.79592	0	-0.241503	
9.90551	-0.264094	0	-0.0968333	8.71648	1.79592	0	-0.241503	
9.99223	-0.264094	0	-0.0968333	8.70871	1.79592	0	-0.241503	
9.96209	-0.264094	0	-0.0968333	8.67857	1.79592	0	-0.241503	
9.9283	-0.264094	0	-0.0968333	8.64477	1.79592	0	-0.241503	
9.89429	-0.264094	0	-0.0968333	8.61077	1.79592	0	-0.241503	
9.99795	-0.264094	0	-0.0968333	8.60872	1.79592	0	-0.241503	
9.974	-0.264094	0	-0.0968333	8.58477	1.79592	0	-0.241503	
9.93363	-0.264094	0	-0.0968333	8.5444	1.79592	0	-0.241503	
9.90438	-0.264094	0	-0.0968333	8.51515	1.79592	0	-0.241503	
9.99362	-0.264094	0	-0.0968333	8.50877	1.79592	0	-0.241503	
9.96577	-0.264094	0	-0.0968333	8.48091	1.79592	0	-0.241503	
9.93061	-0.264094	0	-0.0968333	8.44576	1.79592	0	-0.241503	
9.90166	-0.264094	0	-0.0968333	8.41681	1.79592	0	-0.241503	
9.99195	-0.264094	0	-0.0968333	8.40876	1.79592	0	-0.241503	
9.96345	-0.264094	0	-0.0968333	8.38026	1.79592	0	-0.241503	
9.93151	-0.264094	0	-0.0968333	8.34832	1.79592	0	-0.241503	
9.89816	-0.264094	0	-0.0968333	8.31497	1.79592	0	-0.241503	
9.99371	-0.264094	0	-0.0968333	8.30868	1.79592	0	-0.241503	
9.96796	-0.264094	0	-0.0968333	8.28293	1.79592	0	-0.241503	
9.93286	-0.264094	0	-0.0968333	8.24783	1.79592	0	-0.241503	
9.90132	-0.264094	0	-0.0968333	8.21629	1.79592	0	-0.241503	
9.99247	-0.264094	0	-0.0968333	8.20875	1.79592	0	-0.241503	
9.97223	-0.264094	0	-0.0968333	8.18852	1.79592	0	-0.241503	
9.93396	-0.264094	0	-0.0968333	8.15025	1.79592	0	-0.241503	
9.90005	-0.264094	0	-0.0968333	8.11634	1.79592	0	-0.241503	
9.96751	-0.264094	0	-0.0968333	8.08384	1.79592	0	-0.241503	
9.96738	-0.264094	0	-0.0968333	8.08372	1.79592	0	-0.241503	
9.93889	-0.264094	0	-0.0968333	8.05523	1.79592	0	-0.241503	
9.90293	-0.264094	0	-0.0968333	8.01927	1.79592	0	-0.241503	
9.9644	-0.264094	0	-0.0968333	7.98367	1.79592	0	-0.241503	
9.96428	-0.264094	0	-0.0968333	7.98355	1.79592	0	-0.241503	
9.9336	-0.264094	0	-0.0968333	7.95287	1.79592	0	-0.241503	
9.90183	-0.264094	0	-0.0968333	7.9211	1.79592	0	-0.241503	
9.96622	-0.264094	0	-0.0968333	7.88732	1.79592	0	-0.241503	
9.96608	-0.264094	0	-0.0968333	7.88719	1.79592	0	-0.241503	
9.92942	-0.264094	0	-0.0968333	7.85053	1.79592	0	-0.241503	
9.9006	-0.264094	0	-0.0968333	7.8217	1.79592	0	-0.241503	
9.96757	-0.264094	0	-0.0968333	7.78927	1.79592	0	-0.241503	
9.96744	-0.264094	0	-0.0968333	7.78914	1.79592	0	-0.241503	
9.93354	-0.264094	0	-0.0968333	7.75524	1.79592	0	-0.241503	
9.89817	-0.264094	0	-0.0968333	7.71987	1.79592	0	-0.241503	
9.9702	-0.264094	0	-0.0968333	7.69007	1.79592	0	-0.241503	
9.97008	-0.264094	0	-0.0968333	7.68995	1.79592	0	-0.241503	
9.93753	-0.264094	0	-0.0968333	7.6574	1.79592	0	-0.241503	
9.90551	-0.264094	0	-0.0968333	7.62538	1.79592	0	-0.241503	
9.96168	-0.264094	0	-0.0968333	7.58707	1.79592	0	-0.241503	
9.96156	-0.264094	0	-0.0968333	7.58694	1.79592	0	-0.241503	
9.93177	-0.264094	0	-0.0968333	7.55715	1.79592	0	-0.241503	
9.89887	-0.264094	0	-0.0968333	7.52425	1.79592	0	-0.241503	
9.96775	-0.264094	0	-0.0968333	7.492	1.79592	0	-0.241503	
9.9676	-0.264094	0	-0.0968333	7.49184	1.79592	0	-0.241503	
9.93236	-0.264094	0	-0.0968333	7.45661	1.79592	0	-0.241503	
9.89827	-0.264094	0	-0.0968333	7.42252	1.79592	0	-0.241503	
9.97447	-0.264094	0	-0.0968333	7.39699	1.79592	0	-0.241503	
9.97433	-0.264094	0	-0.0968333	7.39685	1.79592	0	-0.241503	
9.9359	-0.264094	0	-0.0968333	7.35841	1.79592	0	-0.241503	
9.90229	-0.264094	0	-0.0968333	7.32481	1.79592	0	-0.241503	
9.96502	-0.264094	0	-0.0968333	7.28983	1.79592	0	-0.241503	
9.96488	-0.264094	0	-0.0968333	7.28969	1.79592	0	-0.241503	
9.93995	-0.264094	0	-0.0968333	7.26476	1.79592	0	-0.241503	
9.90107	-0.264094	0	-0.0968333	7.22588	1.79592	0	-0.241503	
9.9676	-0.264094	0	-0.0968333	7.19348	1.79592	0	-0.241503	
9.96747	-0.264094	0	-0.0968333	7.19336	1.79592	0	-0.241503	
9.93533	-0.264094	0	-0.0968333	7.16121	1.79592	0	-0.241503	
9.8995	-0.264094	0	-0.0968333	7.12538	1.79592	0	-0.241503	
9.97158	-0.264094	0	-0.0968333	7.09696	1.79592	0	-0.241503	
9.97144	-0.264094	0	-0.0968333	7.09682	1.79592	0	-0.241503	
9.93495	-0.264094	0	-0.0968333	7.06033	1.79592	0	-0.241503	
9.9077	-0.264094	0	-0.0968333	7.03308	1.79592	0	-0.241503	
9.96339	-0.264094	0	-0.0968333	6.99647	1.79592	0	-0.241503	
9.96326	-0.264094	0	-0.0968333	6.99634	1.79592	0	-0.241503	
9.93004	-0.264094	0	-0.0968333	6.96312	1.79592	0	-0.241503	
9.89478	-0.264094	0	-0.0968333	6.92786	1.79592	0	-0.241503	
9.96843	-0.264094	0	-0.0968333	6.8963	1.79592	0	-0.241503	
9.96828	-0.264094	0	-0.0968333	6.89614	1.79592	0	-0.241503	
9.94077	-0.264094	0	-0.0968333	6.86863	1.79592	0	-0.241503	
9.9028	-0.264094	0	-0.0968333	6.83066	1.79592	0	-0.241503	
9.96645	-0.264094	0	-0.0968333	6.79711	1.79592	0	-0.241503	
9.96634	-0.264094	0	-0.0968333	6.797	1.79592	0	-0.241503	
9.93302	-0.264094	0	-0.0968333	6.76368	1.79592	0	-0.241503	
9.90485	-0.264094	0	-0.0968333	6.73552	1.79592	0	-0.241503	
9.96307	-0.264094	0	-0.0968333	6.69859	1.79592	0	-0.241503	
9.96293	-0.264094	0	-0.0968333	6.69845	1.79592	0	-0.241503	
9.9279	-0.264094	0	-0.0968333	6.66342	1.79592	0	-0.241503	
9.89911	-0.264094	0	-0.0968333	6.63463	1.79592	0	-0.241503	
9.96612	-0.264094	0	-0.0968333	6.60075	1.79592	0	-0.241503	
9.96595	-0.264094	0	-0.0968333	6.60058	1.79592	0	-0.241503	
9.93284	-0.264094	0	-0.0968333	6.56747	1.79592	0	-0.241503	
9.89608	-0.264094	0	-0.0968333	6.5307	1.79592	0	-0.241503	
9.97179	-0.264094	0	-0.0968333	6.5025	1.79592	0	-0.241503	
9.97167	-0.264094	0	-0.0968333	6.50238	1.79592	0	-0.241503	
9.93802	-0.264094	0	-0.0968333	6.46873	1.79592	0	-0.241503	
9.90506	-0.264094	0	-0.0968333	6.43576	1.79592	0	-0.241503	
9.96233	-0.264094	0	-0.0968333	6.39809	1.79592	0	-0.241503	
9.9622	-0.264094	0	-0.0968333	6.39796	1.79592	0	-0.241503	
9.9384	-0.264094	0	-0.0968333	6.37416	1.79592	0	-0.241503	
9.90086	-0.264094	0	-0.0968333	6.33662	1.79592	0	-0.241503	
9.96692	-0.264094	0	-0.0968333	6.30355	1.79592	0	-0.241503	
9.9668	-0.264094	0	-0.0968333	6.30342	1.79592	0	-0.241503	
9.9336	-0.264094	0	-0.0968333	6.27022	1.79592	0	-0.241503	
9.9001	-0.264094	0	-0.0968333	6.23672	1.79592	0	-0.241503	
9.96903	-0.264094	0	-0.0968333	6.20575	1.79592	0	-0.241503	
9.96888	-0.264094	0	-0.0968333	6.2056	1.79592	0	-0.241503	
9.935	-0.264094	0	-0.0968333	6.17172	1.79592	0	-0.241503	
9.9008	-0.264094	0	-0.0968333	6.13752	1.79592	0	-0.241503	
9.96653	-0.264094	0	-0.0968333	6.10405	1.79592	0	-0.241503	
9.9664	-0.264094	0	-0.0968333	6.10391	1.79592	0	-0.241503	
9.93917	-0.264094	0	-0.0968333	6.07669	1.79592	0	-0.241503	
9.90097	-0.264094	0	-0.0968333	6.03849	1.79592	0	-0.241503	
9.96547	-0.264094	0	-0.0968333	6.00396	1.79592	0	-0.241503	
9.96534	-0.264094	0	-0.0968333	6.00384	1.79592	0	-0.241503	
9.93244	-0.264094	0	-0.0968333	5.97093	1.79592	0	-0.241503	
9.90529	-0.264094	0	-0.0968333	5.94378	1.79592	0	-0.241503	
9.96266	-0.264094	0	-0.0968333	5.90645	1.79592	0	-0.241503	
9.96253	-0.264094	0	-0.0968333	5.90632	1.79592	0	-0.241503	
9.92853	-0.264094	0	-0.0968333	5.87231	1.79592	0	-0.241503	
9.89375	-0.264094	0	-0.0968333	5.83753	1.79592	0	-0.241503	
9.86918	-0.264094	0	-0.0968333	5.81296	1.79592	0	-0.241503	
9.99578	-0.264094	0	-0.0968333	5.80874	1.79592	0	-0.241503	
9.96054	-0.264094	0	-0.0968333	5.7735	1.79592	0	-0.241503	
9.92908	-0.264094	0	-0.0968333	5.74204	1.79592	0	-0.241503	
9.89624	-0.264094	0	-0.0968333	5.7092	1.79592	0	-0.241503	
9.99951	-0.264094	0	-0.0968333	5.70871	1.79592	0	-0.241503	
9.96364	-0.264094	0	-0.0968333	5.67285	1.79592	0	-0.241503	
9.93586	-0.264094	0	-0.0968333	5.64507	1.79592	0	-0.241503	
9.96281	-0.264094	0	-0.0968333	5.60787	1.79592	0	-0.241503	
9.96268	-0.264094	0	-0.0968333	5.60774	1.79592	0	-0.241503	
9.93286	-0.264094	0	-0.0968333	5.57793	1.79592	0	-0.241503	
9.89414	-0.264094	0	-0.0968333	5.5392	1.79592	0	-0.241503	
9.87057	-0.264094	0	-0.0968333	5.51564	1.79592	0	-0.241503	
9.99317	-0.264094	0	-0.0968333	5.5088	1.79592	0	-0.241503	
9.96299	-0.264094	0	-0.0968333	5.47862	1.79592	0	-0.241503	
9.92977	-0.264094	0	-0.0968333	5.4454	1.79592	0	-0.241503	
9.89366	-0.264094	0	-0.0968333	5.40929	1.79592	0	-0.241503	
9.99945	-0.264094	0	-0.0968333	5.40874	1.79592	0	-0.241503	
9.97097	-0.264094	0	-0.0968333	5.38026	1.79592	0	-0.241503	
9.93639	-0.264094	0	-0.0968333	5.34568	1.79592	0	-0.241503	
9.90232	-0.264094	0	-0.0968333	5.31162	1.79592	0	-0.241503	
9.99712	-0.264094	0	-0.0968333	5.30874	1.79592	0	-0.241503	
9.97186	-0.264094	0	-0.0968333	5.28348	1.79592	0	-0.241503	
9.93473	-0.264094	0	-0.0968333	5.24635	1.79592	0	-0.241503	
9.89999	-0.264094	0	-0.0968333	5.21161	1.79592	0	-0.241503	
9.99718	-0.264094	0	-0.0968333	5.20878	1.79592	0	-0.241503	
9.96946	-0.264094	0	-0.0968333	5.18107	1.79592	0	-0.241503	
9.93697	-0.264094	0	-0.0968333	5.14858	1.79592	0	-0.241503	
9.9042	-0.264094	0	-0.0968333	5.11581	1.79592	0	-0.241503	
9.99293	-0.264094	0	-0.0968333	5.10874	1.79592	0	-0.241503	
9.96267	-0.264094	0	-0.0968333	5.07848	1.79592	0	-0.241503	
9.93468	-0.264094	0	-0.0968333	5.05049	1.79592	0	-0.241503	
9.90104	-0.264094	0	-0.0968333	5.01685	1.79592	0	-0.241503	
9.99193	-0.264094	0	-0.0968333	5.00879	1.79592	0	-0.241503	
9.96678	-0.264094	0	-0.0968333	4.98363	1.79592	0	-0.241503	
9.92944	-0.264094	0	-0.0968333	4.94629	1.79592	0	-0.241503	
9.90228	-0.264094	0	-0.0968333	4.91913	1.79592	0	-0.241503	
9.98961	-0.264094	0	-0.0968333	4.90874	1.79592	0	-0.241503	
9.96597	-0.264094	0	-0.0968333	4.8851	1.79592	0	-0.241503	
9.9323	-0.264094	0	-0.0968333	4.85143	1.79592	0	-0.241503	
9.89911	-0.264094	0	-0.0968333	4.81824	1.79592	0	-0.241503	
9.9665	-0.264094	0	-0.0968333	4.78474	1.79592	0	-0.241503	
9.96636	-0.264094	0	-0.0968333	4.7846	1.79592	0	-0.241503	
9.9332	-0.264094	0	-0.0968333	4.75144	1.79592	0	-0.241503	
9.90208	-0.264094	0	-0.0968333	4.72032	1.79592	0	-0.241503	
9.96447	-0.264094	0	-0.0968333	4.68479	1.79592	0	-0.241503	
9.96434	-0.264094	0	-0.0968333	4.68467	1.79592	0	-0.241503	
9.93108	-0.264094	0	-0.0968333	4.6514	1.79592	0	-0.241503	
9.90439	-0.264094	0	-0.0968333	4.62472	1.79592	0	-0.241503	
9.96142	-0.264094	0	-0.0968333	4.58613	1.79592	0	-0.241503	
9.96128	-0.264094	0	-0.0968333	4.58599	1.79592	0	-0.241503	
9.92778	-0.264094	0	-0.0968333	4.55249	1.79592	0	-0.241503	
9.89699	-0.264094	0	-0.0968333	4.5217	1.79592	0	-0.241503	
9.96392	-0.264094	0	-0.0968333	4.48563	1.79592	0	-0.241503	
9.9638	-0.264094	0	-0.0968333	4.4855	1.79592	0	-0.241503	
9.93579	-0.264094	0	-0.0968333	4.45749	1.79592	0	-0.241503	
9.89788	-0.264094	0	-0.0968333	4.41958	1.79592	0	-0.241503	
9.96662	-0.264094	0	-0.0968333	4.38619	1.79592	0	-0.241503	
9.96648	-0.264094	0	-0.0968333	4.38606	1.79592	0	-0.241503	
9.94115	-0.264094	0	-0.0968333	4.36073	1.79592	0	-0.241503	
9.90288	-0.264094	0	-0.0968333	4.32246	1.79592	0	-0.241503	
9.96567	-0.264094	0	-0.0968333	4.28812	1.79592	0	-0.241503	
9.96555	-0.264094	0	-0.0968333	4.28801	1.79592	0	-0.241503	
9.93425	-0.264094	0	-0.0968333	4.25671	1.79592	0	-0.241503	
9.90052	-0.264094	0	-0.0968333	4.22298	1.79592	0	-0.241503	
9.96835	-0.264094	0	-0.0968333	4.19133	1.79592	0	-0.241503	
9.96823	-0.264094	0	-0.0968333	4.1912	1.79592	0	-0.241503	
9.93491	-0.264094	0	-0.0968333	4.15789	1.79592	0	-0.241503	
9.90253	-0.264094	0	-0.0968333	4.12551	1.79592	0	-0.241503	
9.96348	-0.264094	0	-0.0968333	4.08899	1.79592	0	-0.241503	
9.96324	-0.264094	0	-0.0968333	4.08875	1.79592	0	-0.241503	
9.93538	-0.264094	0	-0.0968333	4.06089	1.79592	0	-0.241503	
9.89867	-0.264094	0	-0.0968333	4.02418	1.79592	0	-0.241503	
9.97172	-0.264094	0	-0.0968333	3.99591	1.79592	0	-0.241503	
9.97159	-0.264094	0	-0.0968333	3.99577	1.79592	0	-0.241503	
9.9284	-0.264094	0	-0.0968333	3.95258	1.79592	0	-0.241503	
9.90781	-0.264094	0	-0.0968333	3.932	1.79592	0	-0.241503	
9.95958	-0.264094	0	-0.0968333	3.89158	1.79592	0	-0.241503	
9.95944	-0.264094	0	-0.0968333	3.89144	1.79592	0	-0.241503	
9.92975	-0.264094	0	-0.0968333	3.86175	1.79592	0	-0.241503	
9.89132	-0.264094	0	-0.0968333	3.82331	1.79592	0	-0.241503	
9.97635	-0.264094	0	-0.0968333	3.79966	1.79592	0	-0.241503	
9.97622	-0.264094	0	-0.0968333	3.79954	1.79592	0	-0.241503	
9.93571	-0.264094	0	-0.0968333	3.75902	1.79592	0	-0.241503	
9.90715	-0.264094	0	-0.0968333	3.73046	1.79592	0	-0.241503	
9.96663	-0.264094	0	-0.0968333	3.69709	1.79592	0	-0.241503	
9.96649	-0.264094	0	-0.0968333	3.69695	1.79592	0	-0.241503	
9.93392	-0.264094	0	-0.0968333	3.66438	1.79592	0	-0.241503	
9.89988	-0.264094	0	-0.0968333	3.63035	1.79592	0	-0.241503	
9.96791	-0.264094	0	-0.0968333	3.59825	1.79592	0	-0.241503	
9.96779	-0.264094	0	-0.0968333	3.59813	1.79592	0	-0.241503	
9.93442	-0.264094	0	-0.0968333	3.56476	1.79592	0	-0.241503	
9.9026	-0.264094	0	-0.0968333	3.53295	1.79592	0	-0.241503	
9.96591	-0.264094	0	-0.0968333	3.49885	1.79592	0	-0.241503	
9.96576	-0.264094	0	-0.0968333	3.49871	1.79592	0	-0.241503	
9.93277	-0.264094	0	-0.0968333	3.46572	1.79592	0	-0.241503	
9.90089	-0.264094	0	-0.0968333	3.43384	1.79592	0	-0.241503	
9.96361	-0.264094	0	-0.0968333	3.39745	1.79592	0	-0.241503	
9.96344	-0.264094	0	-0.0968333	3.39729	1.79592	0	-0.241503	
9.93344	-0.264094	0	-0.0968333	3.36728	1.79592	0	-0.241503	
9.89948	-0.264094	0	-0.0968333	3.33333	1.79592	0	-0.241503	
9.96442	-0.264094	0	-0.0968333	3.29775	1.79592	0	-0.241503	
9.96427	-0.264094	0	-0.0968333	3.2976	1.79592	0	-0.241503	
9.93582	-0.264094	0	-0.0968333	3.26915	1.79592	0	-0.241503	
9.89966	-0.264094	0	-0.0968333	3.23299	1.79592	0	-0.241503	
9.96552	-0.264094	0	-0.0968333	3.1985	1.79592	0	-0.241503	
9.96538	-0.264094	0	-0.0968333	3.19836	1.79592	0	-0.241503	
9.94013	-0.264094	0	-0.0968333	3.17311	1.79592	0	-0.241503	
9.9013	-0.264094	0	-0.0968333	3.13429	1.79592	0	-0.241503	
9.96617	-0.264094	0	-0.0968333	3.10046	1.79592	0	-0.241503	
9.96604	-0.264094	0	-0.0968333	3.10033	1.79592	0	-0.241503	
9.93912	-0.264094	0	-0.0968333	3.07341	1.79592	0	-0.241503	
9.90265	-0.264094	0	-0.0968333	3.03694	1.79592	0	-0.241503	
9.96689	-0.264094	0	-0.0968333	3.00383	1.79592	0	-0.241503	
9.96676	-0.264094	0	-0.0968333	3.0037	1.79592	0	-0.241503	
9.93185	-0.264094	0	-0.0968333	2.96879	1.79592	0	-0.241503	
9.89982	-0.264094	0	-0.0968333	2.93676	1.79592	0	-0.241503	
9.96591	-0.264094	0	-0.0968333	2.90267	1.79592	0	-0.241503	
9.96576	-0.264094	0	-0.0968333	2.90252	1.79592	0	-0.241503	
9.93695	-0.264094	0	-0.0968333	2.87371	1.79592	0	-0.241503	
9.90104	-0.264094	0	-0.0968333	2.8378	1.79592	0	-0.241503	
9.9689	-0.264094	0	-0.0968333	2.8067	1.79592	0	-0.241503	
9.96878	-0.264094	0	-0.0968333	2.80658	1.79592	0	-0.241503	
9.9292	-0.264094	0	-0.0968333	2.767	1.79592	0	-0.241503	
9.90612	-0.264094	0	-0.0968333	2.74392	1.79592	0	-0.241503	
9.96252	-0.264094	0	-0.0968333	2.70644	1.79592	0	-0.241503	
9.96237	-0.264094	0	-0.0968333	2.70629	1.79592	0	-0.241503	
9.9297	-0.264094	0	-0.0968333	2.67362	1.79592	0	-0.241503	
9.89316	-0.264094	0	-0.0968333	2.63708	1.79592	0	-0.241503	
9.97132	-0.264094	0	-0.0968333	2.6084	1.79592	0	-0.241503	
9.97119	-0.264094	0	-0.0968333	2.60827	1.79592	0	-0.241503	
9.93658	-0.264094	0	-0.0968333	2.57367	1.79592	0	-0.241503	
9.90249	-0.264094	0	-0.0968333	2.53957	1.79592	0	-0.241503	
9.87436	-0.264094	0	-0.0968333	2.51144	1.79592	0	-0.241503	
9.99734	-0.264094	0	-0.0968333	2.50878	1.79592	0	-0.241503	
9.96329	-0.264094	0	-0.0968333	2.47472	1.79592	0	-0.241503	
9.92764	-0.264094	0	-0.0968333	2.43907	1.79592	0	-0.241503	
9.89929	-0.264094	0	-0.0968333	2.41073	1.79592	0	-0.241503	
9.998	-0.264094	0	-0.0968333	2.40873	1.79592	0	-0.241503	
9.96614	-0.264094	0	-0.0968333	2.37687	1.79592	0	-0.241503	
9.93089	-0.264094	0	-0.0968333	2.34161	1.79592	0	-0.241503	
9.96645	-0.264094	0	-0.0968333	2.30806	1.79592	0	-0.241503	
9.96631	-0.264094	0	-0.0968333	2.30793	1.79592	0	-0.241503	
9.93572	-0.264094	0	-0.0968333	2.27734	1.79592	0	-0.241503	
9.9032	-0.264094	0	-0.0968333	2.24481	1.79592	0	-0.241503	
9.87066	-0.264094	0	-0.0968333	2.21227	1.79592	0	-0.241503	
9.9965	-0.264094	0	-0.0968333	2.20878	1.79592	0	-0.241503	
9.96324	-0.264094	0	-0.0968333	2.17551	1.79592	0	-0.241503	
9.93335	-0.264094	0	-0.0968333	2.14562	1.79592	0	-0.241503	
9.90136	-0.264094	0	-0.0968333	2.11363	1.79592	0	-0.241503	
9.99517	-0.264094	0	-0.0968333	2.10881	1.79592	0	-0.241503	
9.96457	-0.264094	0	-0.0968333	2.07821	1.79592	0	-0.241503	
9.93455	-0.264094	0	-0.0968333	2.04818	1.79592	0	-0.241503	
9.89943	-0.264094	0	-0.0968333	2.01306	1.79592	0	-0.241503	
9.99573	-0.264094	0	-0.0968333	2.00879	1.79592	0	-0.241503	
9.96739	-0.264094	0	-0.0968333	1.98045	1.79592	0	-0.241503	
9.93472	-0.264094	0	-0.0968333	1.94778	1.79592	0	-0.241503	
9.89945	-0.264094	0	-0.0968333	1.91251	1.79592	0	-0.241503	
9.99627	-0.264094	0	-0.0968333	1.90878	1.79592	0	-0.241503	
9.96702	-0.264094	0	-0.0968333	1.87953	1.79592	0	-0.241503	
9.93985	-0.264094	0	-0.0968333	1.85236	1.79592	0	-0.241503	
9.90202	-0.264094	0	-0.0968333	1.81452	1.79592	0	-0.241503	
9.99427	-0.264094	0	-0.0968333	1.80879	1.79592	0	-0.241503	
9.96612	-0.264094	0	-0.0968333	1.78064	1.79592	0	-0.241503	
9.93427	-0.264094	0	-0.0968333	1.74879	1.79592	0	-0.241503	
9.89939	-0.264094	0	-0.0968333	1.71391	1.79592	0	-0.241503	
9.99484	-0.264094	0	-0.0968333	1.70875	1.79592	0	-0.241503	
9.96943	-0.264094	0	-0.0968333	1.68334	1.79592	0	-0.241503	
9.93413	-0.264094	0	-0.0968333	1.64804	1.79592	0	-0.241503	
9.90127	-0.264094	0	-0.0968333	1.61519	1.79592	0	-0.241503	
9.99364	-0.264094	0	-0.0968333	1.60882	1.79592	0	-0.241503	
9.97398	-0.264094	0	-0.0968333	1.58917	1.79592	0	-0.241503	
9.93545	-0.264094	0	-0.0968333	1.55064	1.79592	0	-0.241503	
9.90135	-0.264094	0	-0.0968333	1.51654	1.79592	0	-0.241503	
9.96826	-0.264094	0	-0.0968333	1.48479	1.79592	0	-0.241503	
9.9681	-0.264094	0	-0.0968333	1.48464	1.79592	0	-0.241503	
9.9341	-0.264094	0	-0.0968333	1.45064	1.79592	0	-0.241503	
9.90356	-0.264094	0	-0.0968333	1.42009	1.79592	0	-0.241503	
9.96407	-0.264094	0	-0.0968333	1.38416	1.79592	0	-0.241503	
9.96392	-0.264094	0	-0.0968333	1.38401	1.79592	0	-0.241503	
9.93346	-0.264094	0	-0.0968333	1.35356	1.79592	0	-0.241503	
9.89695	-0.264094	0	-0.0968333	1.31704	1.79592	0	-0.241503	
9.99139	-0.264094	0	-0.0968333	1.30843	1.79592	0	-0.241503	
9.97203	-0.264094	0	-0.0968333	1.28907	1.79592	0	-0.241503	
9.93598	-0.264094	0	-0.0968333	1.25302	1.79592	0	-0.241503	
9.90406	-0.264094	0	-0.0968333	1.2211	1.79592	0	-0.241503	
9.96452	-0.264094	0	-0.0968333	1.18562	1.79592	0	-0.241503	
9.96439	-0.264094	0	-0.0968333	1.18549	1.79592	0	-0.241503	
9.93585	-0.264094	0	-0.0968333	1.15695	1.79592	0	-0.241503	
9.8987	-0.264094	0	-0.0968333	1.1198	1.79592	0	-0.241503	
9.9687	-0.264094	0	-0.0968333	1.0885	1.79592	0	-0.241503	
9.96858	-0.264094	0	-0.0968333	1.08838	1.79592	0	-0.241503	
9.93816	-0.264094	0	-0.0968333	1.05796	1.79592	0	-0.241503	
9.90311	-0.264094	0	-0.0968333	1.02291	1.79592	0	-0.241503	
9.96422	-0.264094	0	-0.0968333	0.987126	1.79592	0	-0.241503	
9.96409	-0.264094	0	-0.0968333	0.986996	1.79592	0	-0.241503	
