time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x;y;z;dxr;dyr;dzr;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel
7,94506;0,991437;-0,132191;74;100;1500;88;0,102471;0,259709;0,0125437;0,00068973;0,0017481;8,44318e-05;-2,04792;-0,0942705;0,132191;-0,0122602;-0,0820697;-0,0294227;-0,0122602;-0,0820697;-0,0294227;-0,0122602;0,00362187;-0,0294227;0,0916814;0,177016;-0,0161184;-0,0516405;0,143322;0,109304;0,0677125;-0,0161184;-0;-0,0127409;-0,0020944;-0,00629178;0,0459998;0,0522677;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1,3;0,2;177;-1,2;-1;2560;0,07
7,94827;0,991437;-0,132191;74;200;1600;88;0,102469;0,259707;0,0126069;0,00101947;0,00258384;0,000125001;-2,04792;-0,0942705;0,132191;-0,0122602;-0,0820697;-0,0294227;-0,0122602;-0,0820697;-0,0294227;-0,0122602;0,00362187;-0,0294227;0,0916814;0,177016;-0,0161184;-0,0516405;0,143322;0,109304;0,0677125;-0,0161184;-0;-0,0125664;-0,00226893;-0,00629178;0,0459998;0,0522677;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1,3;0,2;177;-1,2;-1;2560;0,07
7,95836;0,991437;-0,132191;74;259;1700;88;0,102466;0,2597;0,0127608;0,00205336;0,00520421;0,000253757;-2,04792;-0,0942705;0,132191;-0,0122602;-0,0820697;-0,0294227;-0,0122602;-0,0820697;-0,0294227;-0,0122602;0,00362187;-0,0294227;0,0916814;0,177016;-0,0161184;-0,0516405;0,143322;0,109304;0,0677125;-0,0161184;-0;-0,0123918;-0,00279253;-0,00629178;0,0459998;0,0522677;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1,3;0,2;177;-1,2;-1;2560;0,07
7,9683;0,991437;-0,132191;74;259;1800;88;0,102462;0,259696;0,0128872;0,00307122;0,00778403;0,000381779;-2,04792;-0,0942705;0,132191;-0,0122602;-0,0820697;-0,0294227;-0,0122602;-0,0820697;-0,0294227;-0,0122602;0,00362187;-0,0294227;0,0916814;0,177016;-0,0161184;-0,0516405;0,143322;0,109304;0,0677125;-0,0161184;-0;-0,0120428;-0,00314159;-0,00629178;0,0459998;0,0522677;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1,3;0,2;177;-1,2;-1;2560;0,07
7,97017;0,9854;-0,131159;73;189;1900;88;0,103458;0,189475;0,025011;0,0032651;0,0081391;0,000428649;-2,04835;-0,088318;0,131159;-0,0122602;-0,0120697;-0,0416887;-0,0122602;-0,0120697;-0,0416887;-0,0122602;0,00362187;-0,0416887;0,0925891;0,176551;-0,016029;-0,0512062;0,143795;0,108997;0,0675544;-0,016029;-0;-0,0120428;-0,00314159;-0,00895489;0,0430899;0,0520213;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1,3;0,2;177;-1,2;-1;2560;0,07
7,97832;0,9854;-0,131159;73;189;2000;88;0,103449;0,189461;0,0251463;0,004108;0,00968283;0,000633542;-2,04835;-0,088318;0,131159;-0,0122602;-0,0120697;-0,0416887;-0,0122602;-0,0120697;-0,0416887;-0,0122602;0,00362187;-0,0416887;0,0925891;0,176551;-0,016029;-0,0512062;0,143795;0,108997;0,0675544;-0,016029;-0;-0,0116937;-0,00366519;-0,00895489;0,0430899;0,0520213;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1,3;0,2;177;-1,2;-1;2560;0,07
7,98833;0,9854;-0,131159;73;189;2100;88;0,103445;0,189457;0,0251974;0,00514379;0,0115799;0,000885843;-2,04835;-0,088318;0,131159;-0,0122602;-0,0120697;-0,0416887;-0,0122602;-0,0120697;-0,0416887;-0,0122602;0,00362187;-0,0416887;0,0925891;0,176551;-0,016029;-0,0512062;0,143795;0,108997;0,0675544;-0,016029;-0;-0,0115192;-0,00383972;-0,00895489;0,0430899;0,0520213;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1,3;0,2;177;-1,2;-1;2560;0,07
7,99833;0,9854;-0,131159;73;189;2200;88;0,103432;0,189457;0,0252516;0,00617749;0,0134733;0,00113821;-2,04835;-0,088318;0,131159;-0,0122602;-0,0120697;-0,0416887;-0,0122602;-0,0120697;-0,0416887;-0,0122602;0,00362187;-0,0416887;0,0925891;0,176551;-0,016029;-0,0512062;0,143795;0,108997;0,0675544;-0,016029;-0;-0,0109956;-0,00383972;-0,00895489;0,0430899;0,0520213;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1,3;0,2;177;-1,2;-1;2560;0,07
8,0037;0,9854;-0,131022;73;200;2300;85;0,1032;0,200422;0,013046;0,00673157;0,0145494;0,00120825;-2,04835;-0,088318;0,131022;-0,0122602;-0,0229877;-0,0294227;-0,0122602;-0,0229877;-0,0294227;-0,0122602;-0,0229877;-0,0294227;0,0925897;0,176552;-0,0160123;-0,0512066;0,143796;0,108998;0,0675549;-0,0160123;-0;-0,0109956;-0,00383972;-0,00895489;0,0430899;0,0520213;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1,3;0,2;177;-1,2;-1;2560;0,07
8,00831;0,9854;-0,131022;73;200;2400;85;0,103194;0,200422;0,0131001;0,00720719;0,0154731;0,00126863;-2,04835;-0,088318;0,131022;-0,0122602;-0,0229877;-0,0294227;-0,0122602;-0,0229877;-0,0294227;-0,0122602;-0,0229877;-0,0294227;0,0925897;0,176552;-0,0160123;-0,0512066;0,143796;0,108998;0,0675549;-0,0160123;-0;-0,010472;-0,00383972;-0,00895489;0,0430899;0,0520213;-1000;1000;-500;1700;-20;20;-10;-0;0;-0;250;1,3;0,2;177;-1,2;-1;2560;0,07
