time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;ex;ey;ez;dex;dey;dez;cumulx;cumuly;cumulz;x;y;z;xp;yp;zp;xgoal;ygoal;zgoal;dxr;dyr;dzr;dxd;dyd;dzd;pitch;roll;yaw;kpx;kpy;kpz;kix;kiy;kiz;kdx;kdy;kdz;ktg;dist;step;pitchoff;ke1;ke2;gravity
6,95486;-0,442065;-0,156511;50;-29;1450;-50;0,55723;-0,182086;-0,127825;-0,00284152;-0,00315743;-0,00366906;0,00115347;-0,000376919;-0,000264597;-1,97408;0,775496;0,223588;-1,97408;0,775496;0,223588;-1,43917;0,517339;0,138566;0,00284152;0,00315743;0,00366906;0,534908;-0,258156;-0,0850221;-0,0919789;0,0500909;-0,14976;-150;150;-200;-15;15;-15;-600;600;-600;1;0,6;0;177;-1;-0,7;2551;
6,96278;-0,442065;-0,156511;95;-29;1500;-100;0,55723;-0,182086;-0,127825;-0,00284152;-0,00315743;-0,00366906;0,00441159;-0,00144158;-0,00101199;-1,97408;0,775496;0,223588;-1,97408;0,775496;0,223588;-1,43917;0,517339;0,138566;0,00284152;0,00315743;0,00366906;0,534908;-0,258156;-0,0850221;-0,0919789;0,0500909;-0,14976;-150;150;-200;-15;15;-15;-600;600;-600;1;0,6;0;177;-1;-0,7;2551;
6,97275;-0,442065;-0,156511;95;-29;1550;-150;0,557278;-0,182054;-0,127662;-0,00284018;-0,00315683;-0,00367061;0,00555996;-0,00181636;-0,00127369;-1,97408;0,775496;0,223588;-1,97408;0,775496;0,223588;-1,43917;0,517339;0,138566;0,00284018;0,00315683;0,00367061;0,534908;-0,258156;-0,0850221;-0,0916298;0,0499164;-0,14976;-150;150;-200;-15;15;-15;-600;600;-600;1;0,6;0;177;-1;-0,7;2551;
6,9801;-0,441758;-0,156915;95;-21;1600;-200;0,557248;-0,181987;-0,127889;-0,00399112;0,00907733;-0,0177057;0,00409243;-0,00133651;-0,000939214;-1,97408;0,775297;0,224165;-1,97408;0,775297;0,224165;-1,43914;0,517288;0,138918;0,00399112;-0,00907733;0,0177057;0,534943;-0,258009;-0,0852466;-0,0916298;0,0499164;-0,149634;-150;150;-200;-15;15;-15;-600;600;-600;1;0,6;0;177;-1;-0,7;2551;
6,98278;-0,441758;-0,156915;95;-21;1650;-250;0,557296;-0,181977;-0,127694;-0,0039851;0,00907726;-0,0177071;0,00149745;-0,000488972;-0,000343115;-1,97408;0,775297;0,224165;-1,97408;0,775297;0,224165;-1,43914;0,517288;0,138918;0,0039851;-0,00907726;0,0177071;0,534943;-0,258009;-0,0852466;-0,0912807;0,0499164;-0,149634;-150;150;-200;-15;15;-15;-600;600;-600;1;0,6;0;177;-1;-0,7;2551;
6,99277;-0,441758;-0,156915;95;-21;1700;-300;0,55732;-0,181972;-0,127597;-0,0039821;0,00907723;-0,0177077;0,00556428;-0,00181681;-0,00127393;-1,97408;0,775297;0,224165;-1,97408;0,775297;0,224165;-1,43914;0,517288;0,138918;0,0039821;-0,00907723;0,0177077;0,534943;-0,258009;-0,0852466;-0,0911062;0,0499164;-0,149634;-150;150;-200;-15;15;-15;-600;600;-600;1;0,6;0;177;-1;-0,7;2551;
7,0028;-0,441758;-0,156915;95;-21;1750;-335;0,557343;-0,181967;-0,1275;-0,00397909;0,00907719;-0,0177084;0,00558904;-0,00182477;-0,00127857;-1,97408;0,775297;0,224165;-1,97408;0,775297;0,224165;-1,43914;0,517288;0,138918;0,00397909;-0,00907719;0,0177084;0,534943;-0,258009;-0,0852466;-0,0909317;0,0499164;-0,149634;-150;150;-200;-15;15;-15;-600;600;-600;1;0,6;0;177;-1;-0,7;2551;
7,01275;-0,441758;-0,156915;95;-21;1800;-335;0,557367;-0,181962;-0,127403;-0,00397608;0,00907716;-0,0177091;0,00555026;-0,00181198;-0,00126868;-1,97408;0,775297;0,224165;-1,97408;0,775297;0,224165;-1,43914;0,517288;0,138918;0,00397608;-0,00907716;0,0177091;0,534943;-0,258009;-0,0852466;-0,0907571;0,0499164;-0,149634;-150;150;-200;-15;15;-15;-600;600;-600;1;0,6;0;177;-1;-0,7;2551;
7,01319;-0,441524;-0,156915;95;-24;1850;-336;0,557376;-0,181929;-0,127413;-0,00338548;0,00515289;-0,0175669;0,000245803;-8,02305e-05;-5,61889e-05;-1,97411;0,775148;0,224165;-1,97411;0,775148;0,224165;-1,43911;0,517263;0,138911;0,00338548;-0,00515289;0,0175669;0,535002;-0,257885;-0,0852538;-0,0907571;0,0499164;-0,149462;-150;150;-200;-15;15;-15;-600;600;-600;1;0,6;0;177;-1;-0,7;2551;
7,02279;-0,441524;-0,156915;95;-24;1900;-336;0,557376;-0,181973;-0,127349;-0,00338548;0,00514676;-0,0175687;0,00535081;-0,00174694;-0,00122255;-1,97411;0,775148;0,224165;-1,97411;0,775148;0,224165;-1,43911;0,517263;0,138911;0,00338548;-0,00514676;0,0175687;0,535002;-0,257885;-0,0852538;-0,0907571;0,0502655;-0,149462;-150;150;-200;-15;15;-15;-600;600;-600;1;0,6;0;177;-1;-0,7;2551;
