time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dxr	dyr	dzr	dxrT	dyrT	dzrT	dxrUn	dyrUn	dzrUn	dxd	dyd	dzd	Perpx	Tangx	Perpy	Tangy	Perpz	Tanz	ax	ay	az	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kpyaw	kivx	kivy	kivz	kdvx	kdvy	kdvz	kdyaw	ktg	veld	pitchoff	ke1	ke2	gravity	thr_vel
7.3595	0.713702	-0.103829	0	50	1450	50	0.197248	0.0570279	-0.0275111	0.00126929	0.000366975	-0.000177034	-1.95014	-0.148695	0.103829	-0.00549867	-0.00394536	0.00844463	-0.00549867	-0.00394536	0.00844463	-0.00549867	-0.00394536	0.00844463	0.191354	0.056248	-0.0148322	0.0252885	0.166065	0.0987674	-0.0425194	-0.0148322	0	-0.0981	-0.07848	-9.54513	-0.0178024	0.0125664	0.0143162	0.076101	0.0617455	-850	850	-500	1700	-20	20	-10	-100	100	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.36238	0.713702	-0.103829	-2	54	1500	100	0.197239	0.0570271	-0.0275799	0.00183773	0.000531327	-0.000256519	-1.95014	-0.148695	0.103829	-0.00549867	-0.00394536	0.00844463	-0.00549867	-0.00394536	0.00844463	-0.00549867	-0.00394536	0.00844463	0.191354	0.056248	-0.0148322	0.0252885	0.166065	0.0987674	-0.0425194	-0.0148322	0	-0.11772	-0.05886	-9.55494	-0.0181514	0.0125664	0.0143162	0.076101	0.0617455	-850	850	-500	1700	-20	20	-10	-100	100	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.37244	0.713702	-0.103829	-6	54	1550	102	0.197225	0.0570258	-0.0276832	0.00382102	0.00110478	-0.000534902	-1.95014	-0.148695	0.103829	-0.00549867	-0.00394536	0.00844463	-0.00549867	-0.00394536	0.00844463	-0.00549867	-0.00394536	0.00844463	0.191354	0.056248	-0.0148322	0.0252885	0.166065	0.0987674	-0.0425194	-0.0148322	0	-0.15696	-0.05886	-9.55494	-0.018675	0.0125664	0.0143162	0.076101	0.0617455	-850	850	-500	1700	-20	20	-10	-100	100	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.38237	0.713702	-0.103829	-6	57	1600	102	0.19722	0.0570253	-0.0277176	0.00578001	0.00167121	-0.000810221	-1.95014	-0.148695	0.103829	-0.00549867	-0.00394536	0.00844463	-0.00549867	-0.00394536	0.00844463	-0.00549867	-0.00394536	0.00844463	0.191354	0.056248	-0.0148322	0.0252885	0.166065	0.0987674	-0.0425194	-0.0148322	0	-0.15696	-0.08829	-9.54513	-0.0188496	0.0125664	0.0143162	0.076101	0.0617455	-850	850	-500	1700	-20	20	-10	-100	100	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.38261	0.717912	-0.100238	9	101	1650	97	0.178446	0.109395	-0.0274893	0.00582212	0.00169703	-0.000816708	-1.94996	-0.150544	0.100238	0.0141195	-0.055978	0.00844463	0.0141195	-0.055978	0.00844463	0.0141195	-0.055978	0.00844463	0.191326	0.0564774	-0.0142998	0.0255469	0.16578	0.0991793	-0.042702	-0.0142998	0	-0.15696	-0.08829	-9.54513	-0.0188496	0.0125664	0.0152942	0.0770508	0.0617173	-850	850	-500	1700	-20	20	-10	-100	100	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.39242	0.717912	-0.100238	7	101	1700	97	0.178437	0.109394	-0.0275516	0.00757223	0.00276997	-0.00108693	-1.94996	-0.150544	0.100238	0.0141195	-0.055978	0.00844463	0.0141195	-0.055978	0.00844463	0.0141195	-0.055978	0.00844463	0.191326	0.0564774	-0.0142998	0.0255469	0.16578	0.0991793	-0.042702	-0.0142998	0	-0.17658	-0.08829	-9.5157	-0.0191986	0.0125664	0.0152942	0.0770508	0.0617173	-850	850	-500	1700	-20	20	-10	-100	100	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.40247	0.717912	-0.100238	5	101	1750	97	0.178427	0.109379	-0.0276712	0.0093656	0.00386934	-0.00136506	-1.94996	-0.150544	0.100238	0.0141195	-0.055978	0.00844463	0.0141195	-0.055978	0.00844463	0.0141195	-0.055978	0.00844463	0.191326	0.0564774	-0.0142998	0.0255469	0.16578	0.0991793	-0.042702	-0.0142998	0	-0.1962	-0.08829	-9.48627	-0.0195477	0.01309	0.0152942	0.0770508	0.0617173	-850	850	-500	1700	-20	20	-10	-100	100	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.41238	0.717912	-0.100238	7	103	1800	97	0.178423	0.109379	-0.0277023	0.0111341	0.0049535	-0.00163964	-1.94996	-0.150544	0.100238	0.0141195	-0.055978	0.00844463	0.0141195	-0.055978	0.00844463	0.0141195	-0.055978	0.00844463	0.191326	0.0564774	-0.0142998	0.0255469	0.16578	0.0991793	-0.042702	-0.0142998	0	-0.17658	-0.10791	-9.45684	-0.0197222	0.01309	0.0152942	0.0770508	0.0617173	-850	850	-500	1700	-20	20	-10	-100	100	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.41689	0.724616	-0.100238	0	103	1850	96	0.187055	0.10904	-0.0351732	0.0119776	0.00544516	-0.00179824	-1.94933	-0.153597	0.100238	0.00548744	-0.055978	0.0157826	0.00548744	-0.055978	0.0157826	0.00548744	-0.055978	0.0157826	0.191252	0.0567392	-0.0142648	0.0259956	0.165256	0.0997893	-0.0430501	-0.0142648	0	-0.17658	-0.10791	-9.45684	-0.0197222	0.01309	0.0172764	0.0786321	0.0613173	-850	850	-500	1700	-20	20	-10	-100	100	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.42242	0.724616	-0.100238	0	100	1900	96	0.187055	0.10904	-0.0351732	0.0130123	0.00604837	-0.00199282	-1.94933	-0.153597	0.100238	0.00548744	-0.055978	0.0157826	0.00548744	-0.055978	0.0157826	0.00548744	-0.055978	0.0157826	0.191252	0.0567392	-0.0142648	0.0259956	0.165256	0.0997893	-0.0430501	-0.0142648	0	-0.18639	-0.07848	-9.44703	-0.0197222	0.01309	0.0172764	0.0786321	0.0613173	-850	850	-500	1700	-20	20	-10	-100	100	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
