time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x;y;z;dxr;dyr;dzr;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;ax;ay;az;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel
7,9508;0,0518505;0,0781862;50;-50;1450;50;-0,0188811;-0,191958;0,0124465;-0,000121896;-0,00123928;8,03546e-05;-1,66185;-0,0494766;-0,0781862;0,00521054;-0,00674959;0,00567666;0,00486358;-0,00704498;0,00562539;0,00486358;-0,00704498;0,00562539;-0,0136705;-0,198707;0,0181232;0,00852469;-0,028867;-0,0012473;-0,197291;0,0129914;0;5,90697e-314;6,46501e-314;2,66514e-312;-0,0221657;0,0242601;-0,0320897;0,0297631;0,0618134;-1400;1400;-500;1700;-0;0;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,95381;0,0518505;0,0781862;100;-100;1500;100;-0,0188811;-0,191955;0,0124812;-0,000178747;-0,00181726;0,000117935;-1,66185;-0,0494766;-0,0781862;0,00521054;-0,00674959;0,00567666;0,00486358;-0,00704498;0,00562539;0,00486358;-0,00704498;0,00562539;-0,0136705;-0,198704;0,0181578;0,00852469;-0,028867;-0,0012473;-0,197291;0,0129914;0;0,216897;0,239095;9,78606;-0,0221657;0,0244346;-0,0320897;0,0297631;0,0618134;-1400;1400;-500;1700;-0;0;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,96392;0,0518505;0,0781862;150;-150;1550;103;-0,0188834;-0,191948;0,0125482;-0,000369582;-0,00375709;0,000244747;-1,66185;-0,0494766;-0,0781862;0,00521054;-0,00674959;0,00567666;0,00486358;-0,00704498;0,00562539;0,00486358;-0,00704498;0,00562539;-0,0136728;-0,198698;0,0182248;0,00852469;-0,028867;-0,0012473;-0,197291;0,0129914;0;0,215188;0,242508;9,78599;-0,0219911;0,0247837;-0,0320897;0,0297631;0,0618134;-1400;1400;-500;1700;-0;0;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,97385;0,0518505;0,0781862;200;-200;1600;103;-0,0188834;-0,191945;0,0125828;-0,00055717;-0,00566387;0,000369745;-1,66185;-0,0494766;-0,0781862;0,00521054;-0,00674959;0,00567666;0,00486358;-0,00704498;0,00562539;0,00486358;-0,00704498;0,00562539;-0,0136728;-0,198695;0,0182595;0,00852469;-0,028867;-0,0012473;-0,197291;0,0129914;0;0,215185;0,244212;9,78585;-0,0219911;0,0249582;-0,0320897;0,0297631;0,0618134;-1400;1400;-500;1700;-0;0;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,97612;0,0518768;0,0779837;204;-250;1650;104;-0,0193921;-0,192531;-0,0106547;-0,00060117;-0,00610073;0,000345569;-1,66189;-0,0494766;-0,0779837;0,00571998;-0,00616649;0,0288807;0,00486358;-0,00704498;0,0288367;0,00486358;-0,00704498;0,0288367;-0,0136721;-0,198698;0,018226;0,00852908;-0,02887;-0,00124807;-0,197292;0,0129579;0;0,215183;0,24421;9,78578;-0,0219911;0,0249582;-0,0320897;0,0297626;0,0618128;-1400;1400;-500;1700;-0;0;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,98389;0,0518768;0,0779837;204;-269;1700;104;-0,0193921;-0,192528;-0,01062;-0,00075173;-0,00759551;0,000263115;-1,66189;-0,0494766;-0,0779837;0,00571998;-0,00616649;0,0288807;0,00486358;-0,00704498;0,0288367;0,00486358;-0,00704498;0,0288367;-0,0136721;-0,198695;0,0182607;0,00852908;-0,02887;-0,00124807;-0,197292;0,0129579;0;0,216166;0,247041;9,83048;-0,0219911;0,0251327;-0,0320897;0,0297626;0,0618128;-1400;1400;-500;1700;-0;0;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,99389;0,0518768;0,0779837;204;-269;1750;104;-0,0193921;-0,192525;-0,0105854;-0,00094569;-0,00952115;0,000157241;-1,66189;-0,0494766;-0,0779837;0,00571998;-0,00616649;0,0288807;0,00486358;-0,00704498;0,0288367;0,00486358;-0,00704498;0,0288367;-0,0136721;-0,198692;0,0182954;0,00852908;-0,02887;-0,00124807;-0,197292;0,0129579;0;0,216165;0,248755;9,83042;-0,0219911;0,0253073;-0,0320897;0,0297626;0,0618128;-1400;1400;-500;1700;-0;0;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,00387;0,0518768;0,0779837;204;-269;1800;104;-0,0193944;-0,192519;-0,0105184;-0,00113934;-0,0114435;5,22144e-05;-1,66189;-0,0494766;-0,0779837;0,00571998;-0,00616649;0,0288807;0,00486358;-0,00704498;0,0288367;0,00486358;-0,00704498;0,0288367;-0,0136744;-0,198685;0,0183624;0,00852908;-0,02887;-0,00124807;-0,197292;0,0129579;0;0,214448;0,252183;9,83036;-0,0218166;0,0256563;-0,0320897;0,0297626;0,0618128;-1400;1400;-500;1700;-0;0;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,00773;0,0518469;0,0779837;204;-267;1850;103;-0,0199364;-0,191098;0,0126758;-0,00121632;-0,0121813;0,000101155;-1,66189;-0,0497278;-0,0779837;0,00608868;-0,00757524;0,00569008;0,0057176;-0,00790552;0,00562539;0,0057176;-0,00790552;0,00562539;-0,0138477;-0,198673;0,0183658;0,00852327;-0,0290135;-0,00125355;-0,197272;0,0129579;0;0,214445;0,25218;9,83023;-0,0218166;0,0256563;-0,0319711;0,0299136;0,0618452;-1400;1400;-500;1700;-0;0;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,01389;0,0518469;0,0779837;204;-267;1900;103;-0,0199364;-0,191094;0,0127104;-0,00133897;-0,0133569;0,00017935;-1,66189;-0,0497278;-0,0779837;0,00608868;-0,00757524;0,00569008;0,0057176;-0,00790552;0,00562539;0,0057176;-0,00790552;0,00562539;-0,0138477;-0,19867;0,0184005;0,00852327;-0,0290135;-0,00125355;-0,197272;0,0129579;0;0,213472;0,252743;9,78561;-0,0218166;0,0258309;-0,0319711;0,0299136;0,0618452;-1400;1400;-500;1700;-0;0;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
