time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x_pred	y_pred	z_pred	dxr_pred	dyr_pred	dzr_pred	dxrT	dyrT	dzrT	dxrUn	dyrUn	dzrUn	x	y	z	dx	dy	dz	ux	uy	uz	dxd	dyd	dzd	Perpx	Tangx	Perpy	Tangy	Perpz	Tanz	ax	ay	az	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kpyaw	kivx	kivy	kivz	kdvx	kdvy	kdvz	kdyaw	ktg	veld	pitchoff	ke1	ke2	gravity	thr_vel
8.30617	0.543161	-0.124205	-12	18	2000	96	0.175589	0.0167455	-0.0254437	0.0157862	0.00254512	-0.00104538	-1.78175	-0.133835	0.124205	0.0224941	-0.0136162	-0.0020055	0.0228011	-0.0131939	-0.0011995	0.0228011	-0.0131939	-0.0011995	-1.78174	-0.128342	0.124205	-0.00121308	-0.0168056	-0.0011995	0.422729	0.0403052	4.68059	0.198083	0.00312922	-0.0274492	0.0312262	0.167769	0.075938	-0.0689877	-0.0187756	0	0.266922	0.0782768	3.6661	-0.0434587	0.0127409	0.0174414	0.0749736	0.0575004	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.31568	0.543161	-0.124205	-12	18	2050	96	0.175584	0.0167402	-0.0254789	0.017456	0.00270432	-0.00128768	-1.78175	-0.133835	0.124205	0.0224941	-0.0136162	-0.0020055	0.0228011	-0.0131939	-0.0011995	0.0228011	-0.0131939	-0.0011995	-1.78174	-0.128342	0.124205	-0.00121308	-0.0168056	-0.0011995	0.422729	0.0403052	4.68059	0.198078	0.00312399	-0.0274844	0.0312262	0.167769	0.075938	-0.0689877	-0.0187756	0	0.268777	0.0795809	3.64814	-0.0436332	0.0129154	0.0174414	0.0749736	0.0575004	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.32564	0.543161	-0.124205	-12	18	2100	96	0.175574	0.0167393	-0.025548	0.0192054	0.00287111	-0.00154224	-1.78175	-0.133835	0.124205	0.0224941	-0.0136162	-0.0020055	0.0228011	-0.0131939	-0.0011995	0.0228011	-0.0131939	-0.0011995	-1.78174	-0.128342	0.124205	-0.00121308	-0.0168056	-0.0011995	0.422729	0.0403052	4.68059	0.198068	0.00312309	-0.0275535	0.0312262	0.167769	0.075938	-0.0689877	-0.0187756	0	0.270928	0.0795816	3.64809	-0.0439823	0.0129154	0.0174414	0.0749736	0.0575004	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.33565	0.543161	-0.124205	-12	18	2150	96	0.175565	0.0167384	-0.0256171	0.0209621	0.00303859	-0.00179856	-1.78175	-0.133835	0.124205	0.0224941	-0.0136162	-0.0020055	0.0228011	-0.0131939	-0.0011995	0.0228011	-0.0131939	-0.0011995	-1.78174	-0.128342	0.124205	-0.00121308	-0.0168056	-0.0011995	0.422729	0.0403052	4.68059	0.198059	0.0031222	-0.0276226	0.0312262	0.167769	0.075938	-0.0689877	-0.0187756	0	0.27308	0.0795827	3.648	-0.0443314	0.0129154	0.0174414	0.0749736	0.0575004	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.33596	0.504693	-0.124246	0	-32	2200	88	0.163562	-0.0325635	-0.0441817	0.021013	0.00302846	-0.00181231	-1.7824	-0.118148	0.124246	0.0344921	0.0333688	0.0163627	0.0331387	0.0337297	0.0183044	0.0331387	0.0337297	0.0183044	-1.78184	-0.127764	0.124246	-0.00530577	0.027744	0.0183044	0.435539	-0.0788173	4.16765	0.198054	0.000805354	-0.027819	0.0282761	0.170766	0.0718205	-0.0672315	-0.0190018	0	0.273084	0.0795839	3.64791	-0.0443314	0.0129154	0.0172023	0.0661891	0.0489673	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.34565	0.504693	-0.124246	0	-35	2250	88	0.163547	-0.0325648	-0.0442854	0.0225977	0.00271291	-0.00224143	-1.7824	-0.118148	0.124246	0.0344921	0.0333688	0.0163627	0.0331387	0.0337297	0.0183044	0.0331387	0.0337297	0.0183044	-1.78184	-0.127764	0.124246	-0.00530577	0.027744	0.0183044	0.435539	-0.0788173	4.16765	0.19804	0.000804015	-0.0279227	0.0282761	0.170766	0.0718205	-0.0672315	-0.0190018	0	0.277308	0.0798721	3.62559	-0.044855	0.0129154	0.0172023	0.0661891	0.0489673	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.35571	0.504693	-0.124246	0	-35	2300	88	0.163543	-0.0325652	-0.0443199	0.0242435	0.00238521	-0.00268742	-1.7824	-0.118148	0.124246	0.0344921	0.0333688	0.0163627	0.0331387	0.0337297	0.0183044	0.0331387	0.0337297	0.0183044	-1.78184	-0.127764	0.124246	-0.00530577	0.027744	0.0183044	0.435539	-0.0788173	4.16765	0.198035	0.000803568	-0.0279572	0.0282761	0.170766	0.0718205	-0.0672315	-0.0190018	0	0.278393	0.0798739	3.62546	-0.0450295	0.0129154	0.0172023	0.0661891	0.0489673	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.36572	0.504693	-0.124246	0	-35	2350	88	0.163538	-0.0325706	-0.0443546	0.02588	0.00205927	-0.00313128	-1.7824	-0.118148	0.124246	0.0344921	0.0333688	0.0163627	0.0331387	0.0337297	0.0183044	0.0331387	0.0337297	0.0183044	-1.78184	-0.127764	0.124246	-0.00530577	0.027744	0.0183044	0.435539	-0.0788173	4.16765	0.19803	0.000798237	-0.0279919	0.0282761	0.170766	0.0718205	-0.0672315	-0.0190018	0	0.279473	0.0809539	3.6254	-0.045204	0.01309	0.0172023	0.0661891	0.0489673	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.37399	0.507128	-0.125147	22	-27	2400	91	0.142612	-0.0251336	-0.0402148	0.0270588	0.00185152	-0.00346369	-1.77873	-0.120563	0.125147	0.0554026	0.0253556	0.0121081	0.0543571	0.026103	0.0149299	0.0543571	0.026103	0.0149299	-1.78216	-0.127185	0.125147	0.00309077	0.0189629	0.0149299	0.416173	-0.0725484	3.65471	0.198015	0.000221975	-0.0281067	0.0287627	0.170283	0.0719626	-0.0680602	-0.0191246	0	0.279476	0.0809546	3.62535	-0.045204	0.01309	0.01664	0.0676767	0.0510146	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.37571	0.507128	-0.125147	22	-27	2450	91	0.142612	-0.0251385	-0.0402148	0.0273043	0.00180826	-0.0035329	-1.77873	-0.120563	0.125147	0.0554026	0.0253556	0.0121081	0.0543571	0.026103	0.0149299	0.0543571	0.026103	0.0149299	-1.78216	-0.127185	0.125147	0.00309077	0.0189629	0.0149299	0.416173	-0.0725484	3.65471	0.198015	0.000217069	-0.0281067	0.0287627	0.170283	0.0719626	-0.0680602	-0.0191246	0	0.279251	0.081968	3.63032	-0.045204	0.0132645	0.01664	0.0676767	0.0510146	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.38567	0.507128	-0.125147	22	-27	2500	91	0.142612	-0.0251434	-0.0402149	0.0287254	0.0015577	-0.00393365	-1.77873	-0.120563	0.125147	0.0554026	0.0253556	0.0121081	0.0543571	0.026103	0.0149299	0.0543571	0.026103	0.0149299	-1.78216	-0.127185	0.125147	0.00309077	0.0189629	0.0149299	0.416173	-0.0725484	3.65471	0.198015	0.000212164	-0.0281067	0.0287627	0.170283	0.0719626	-0.0680602	-0.0191246	0	0.279251	0.0830465	3.63032	-0.045204	0.013439	0.01664	0.0676767	0.0510146	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.39565	0.507128	-0.125147	22	-27	2550	91	0.142612	-0.0251434	-0.0402149	0.030148	0.0013069	-0.00433479	-1.77873	-0.120563	0.125147	0.0554026	0.0253556	0.0121081	0.0543571	0.026103	0.0149299	0.0543571	0.026103	0.0149299	-1.78216	-0.127185	0.125147	0.00309077	0.0189629	0.0149299	0.416173	-0.0725484	3.65471	0.198015	0.000212164	-0.0281067	0.0287627	0.170283	0.0719626	-0.0680602	-0.0191246	0	0.279252	0.0830466	3.63031	-0.045204	0.013439	0.01664	0.0676767	0.0510146	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.40035	0.508299	-0.125147	27	-23	2570	91	0.138192	-0.0218853	-0.0400432	0.0307981	0.00120393	-0.00452319	-1.78048	-0.120326	0.125147	0.0598215	0.0227219	0.0119348	0.0588392	0.0235028	0.0149299	0.0588392	0.0235028	0.0149299	-1.78234	-0.127185	0.125147	-0.00681366	0.0189629	0.0149299	0.431297	-0.0661784	3.21871	0.198013	0.000836658	-0.0281084	0.0287	0.170336	0.0721512	-0.0677555	-0.019118	0	0.279252	0.0830467	3.6303	-0.045204	0.013439	0.0159821	0.0674776	0.0514727	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.4057	0.508299	-0.125147	27	-23	2570	91	0.138192	-0.0218902	-0.0400434	0.0315373	0.00108684	-0.00473738	-1.78048	-0.120326	0.125147	0.0598215	0.0227219	0.0119348	0.0588392	0.0235028	0.0149299	0.0588392	0.0235028	0.0149299	-1.78234	-0.127185	0.125147	-0.00681366	0.0189629	0.0149299	0.431297	-0.0661784	3.21871	0.198013	0.000831752	-0.0281086	0.0287	0.170336	0.0721512	-0.0677555	-0.019118	0	0.279243	0.0841224	3.6305	-0.045204	0.0136136	0.0159821	0.0674776	0.0514727	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.41573	0.508299	-0.125147	27	-23	2570	91	0.138206	-0.0218937	-0.0399399	0.0329237	0.000867221	-0.00513802	-1.78048	-0.120326	0.125147	0.0598215	0.0227219	0.0119348	0.0588392	0.0235028	0.0149299	0.0588392	0.0235028	0.0149299	-1.78234	-0.127185	0.125147	-0.00681366	0.0189629	0.0149299	0.431297	-0.0661784	3.21871	0.198028	0.000828276	-0.028005	0.0287	0.170336	0.0721512	-0.0677555	-0.019118	0	0.276011	0.0852009	3.6305	-0.0446804	0.0137881	0.0159821	0.0674776	0.0514727	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.42576	0.508299	-0.125147	27	-23	2569	91	0.138221	-0.0218922	-0.0398362	0.03431	0.000647642	-0.00553758	-1.78048	-0.120326	0.125147	0.0598215	0.0227219	0.0119348	0.0588392	0.0235028	0.0149299	0.0588392	0.0235028	0.0149299	-1.78234	-0.127185	0.125147	-0.00681366	0.0189629	0.0149299	0.431297	-0.0661784	3.21871	0.198042	0.000829705	-0.0279014	0.0287	0.170336	0.0721512	-0.0677555	-0.019118	0	0.272774	0.0851993	3.63061	-0.0441568	0.0137881	0.0159821	0.0674776	0.0514727	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.43563	0.508299	-0.125147	27	-23	2569	91	0.138236	-0.0218908	-0.0397325	0.0356737	0.000431689	-0.00592954	-1.78048	-0.120326	0.125147	0.0598215	0.0227219	0.0119348	0.0588392	0.0235028	0.0149299	0.0588392	0.0235028	0.0149299	-1.78234	-0.127185	0.125147	-0.00681366	0.0189629	0.0149299	0.431297	-0.0661784	3.21871	0.198057	0.000831135	-0.0277977	0.0287	0.170336	0.0721512	-0.0677555	-0.019118	0	0.269536	0.0851978	3.63073	-0.0436332	0.0137881	0.0159821	0.0674776	0.0514727	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.43813	0.540245	-0.124331	56	27	2550	105	0.111582	0.0303293	-0.000593575	0.0359532	0.000507664	-0.00593103	-1.77302	-0.136278	0.124331	0.0865157	-0.0292754	-0.0269022	0.088075	-0.0274976	-0.0235035	0.088075	-0.0274976	-0.0235035	-1.78216	-0.127245	0.124331	0.00870487	-0.0296423	-0.0235035	0.345292	0.0770827	3.27	0.198098	0.00105392	-0.0274958	0.0318194	0.16724	0.0752924	-0.0706776	-0.0188115	0	0.269531	0.0851962	3.63084	-0.0436332	0.0137881	0.0159821	0.076711	0.0606916	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.44564	0.540245	-0.124331	56	32	2550	105	0.111616	0.0303326	-0.000351555	0.0367911	0.000735371	-0.00593367	-1.77302	-0.136278	0.124331	0.0865157	-0.0292754	-0.0269022	0.088075	-0.0274976	-0.0235035	0.088075	-0.0274976	-0.0235035	-1.78216	-0.127245	0.124331	0.00870487	-0.0296423	-0.0235035	0.345292	0.0770827	3.27	0.198132	0.00105726	-0.0272537	0.0318194	0.16724	0.0752924	-0.0706776	-0.0188115	0	0.259994	0.0845474	3.67789	-0.0424115	0.0137881	0.0159821	0.076711	0.0606916	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.45567	0.540245	-0.124331	56	32	2550	105	0.111654	0.0303364	-7.49106e-05	0.0379105	0.00103949	-0.00593442	-1.77302	-0.136278	0.124331	0.0865157	-0.0292754	-0.0269022	0.088075	-0.0274976	-0.0235035	0.088075	-0.0274976	-0.0235035	-1.78216	-0.127245	0.124331	0.00870487	-0.0296423	-0.0235035	0.345292	0.0770827	3.27	0.198169	0.00106108	-0.0269771	0.0318194	0.16724	0.0752924	-0.0706776	-0.0188115	0	0.251427	0.0845434	3.67818	-0.0410152	0.0137881	0.0159821	0.076711	0.0606916	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.46568	0.540245	-0.124331	55	32	2549	105	0.111682	0.0303393	0.000132607	0.0390284	0.00134319	-0.00593309	-1.77302	-0.136278	0.124331	0.0865157	-0.0292754	-0.0269022	0.088075	-0.0274976	-0.0235035	0.088075	-0.0274976	-0.0235035	-1.78216	-0.127245	0.124331	0.00870487	-0.0296423	-0.0235035	0.345292	0.0770827	3.27	0.198198	0.00106394	-0.0267696	0.0318194	0.16724	0.0752924	-0.0706776	-0.0188115	0	0.244998	0.0845388	3.67852	-0.039968	0.0137881	0.0159821	0.076711	0.0606916	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.46637	0.545255	-0.124331	54	36	2550	106	0.112896	0.0334757	-0.000251277	0.039107	0.00136649	-0.00593326	-1.77569	-0.137219	0.124331	0.0852953	-0.0314137	-0.0265026	0.0867819	-0.0296815	-0.0235035	0.0867819	-0.0296815	-0.0235035	-1.78233	-0.128257	0.124331	-0.00681366	-0.0296423	-0.0235035	0.350994	0.102775	3.27	0.198192	0.00206199	-0.0267539	0.0319643	0.167074	0.0759149	-0.0703472	-0.0187823	0	0.244988	0.0845354	3.67877	-0.039968	0.0137881	0.0157583	0.0771228	0.0613259	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.47563	0.545255	-0.124331	54	36	2550	106	0.112915	0.0334729	-0.000113279	0.0401529	0.00167655	-0.00593431	-1.77569	-0.137219	0.124331	0.0852953	-0.0314137	-0.0265026	0.0867819	-0.0296815	-0.0235035	0.0867819	-0.0296815	-0.0235035	-1.78233	-0.128257	0.124331	-0.00681366	-0.0296423	-0.0235035	0.350994	0.102775	3.27	0.19821	0.00205925	-0.0266159	0.0319643	0.167074	0.0759149	-0.0703472	-0.0187823	0	0.240729	0.0856118	3.67831	-0.0392699	0.0139626	0.0157583	0.0771228	0.0613259	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.48582	0.545255	-0.124331	54	36	2549	106	0.112947	0.0334717	0.000128517	0.0413034	0.00201749	-0.005933	-1.77569	-0.137219	0.124331	0.0852953	-0.0314137	-0.0265026	0.0867819	-0.0296815	-0.0235035	0.0867819	-0.0296815	-0.0235035	-1.78233	-0.128257	0.124331	-0.00681366	-0.0296423	-0.0235035	0.350994	0.102775	3.27	0.198243	0.00205803	-0.0263741	0.0319643	0.167074	0.0759149	-0.0703472	-0.0187823	0	0.233237	0.0866796	3.67847	-0.0380482	0.0141372	0.0157583	0.0771228	0.0613259	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.49564	0.545255	-0.124331	54	36	2549	106	0.112984	0.0334756	0.000405314	0.0424132	0.00234632	-0.00592902	-1.77569	-0.137219	0.124331	0.0852953	-0.0314137	-0.0265026	0.0867819	-0.0296815	-0.0235035	0.0867819	-0.0296815	-0.0235035	-1.78233	-0.128257	0.124331	-0.00681366	-0.0296423	-0.0235035	0.350994	0.102775	3.27	0.198279	0.00206194	-0.0260973	0.0319643	0.167074	0.0759149	-0.0703472	-0.0187823	0	0.224671	0.0866755	3.67876	-0.0366519	0.0141372	0.0157583	0.0771228	0.0613259	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.50167	0.472587	-0.125154	99	-14	2560	92	0.0711938	-0.0441037	-0.0204603	0.0428422	0.0020806	-0.0060523	-1.76247	-0.113595	0.125154	0.126955	0.038266	-0.00605607	0.12646	0.0403185	-0.000858716	0.12646	0.0444466	-0.000858716	-1.78153	-0.128257	0.125154	0.0214446	0.0419416	-0.000858716	0.223519	-0.0401262	3.24435	0.198148	-0.00583774	-0.0265164	0.0275343	0.171517	0.0675471	-0.0699154	-0.0193175	0	0.224659	0.0866707	3.67909	-0.0366519	0.0141372	0.0155458	0.0643633	0.0487981	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.50608	0.472587	-0.125154	99	-47	2560	92	0.0712262	-0.0440957	-0.0202192	0.0431564	0.00188605	-0.0061415	-1.76247	-0.113595	0.125154	0.126955	0.038266	-0.00605607	0.12646	0.0403185	-0.000858716	0.12646	0.0444466	-0.000858716	-1.78153	-0.128257	0.125154	0.0214446	0.0419416	-0.000858716	0.223519	-0.0401262	3.24435	0.198181	-0.00582973	-0.0262753	0.0275343	0.171517	0.0675471	-0.0699154	-0.0193175	0	0.218062	0.0859511	3.65401	-0.0354302	0.0139626	0.0155458	0.0643633	0.0487981	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
8.5157	0.472587	-0.125154	99	-47	2560	92	0.0712491	-0.0440888	-0.0200473	0.0438421	0.00146174	-0.00633444	-1.76247	-0.113595	0.125154	0.126955	0.038266	-0.00605607	0.12646	0.0403185	-0.000858716	0.12646	0.0444466	-0.000858716	-1.78153	-0.128257	0.125154	0.0214446	0.0419416	-0.000858716	0.223519	-0.0401262	3.24435	0.198204	-0.00582276	-0.0261034	0.0275343	0.171517	0.0675471	-0.0699154	-0.0193175	0	0.212684	0.0848728	3.65429	-0.0345575	0.0137881	0.0155458	0.0643633	0.0487981	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
