time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x;y;z;dxr;dyr;dzr;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;ax;ay;az;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel
8,16154;0,642953;-0,0698807;16;50;1450;50;0,189212;0,0701276;-0,0177274;0,00131313;0,000486686;-0,000123028;-1,98562;-0,111969;0,0698807;0,00240259;-0,0154122;0,000699292;0,00263664;-0,0153857;0,000352833;0,00263664;-0,0153857;0,000352833;0,191615;0,0547155;-0,0170281;0,0184016;0,172676;0,0925188;-0,0343446;-0,0102526;0;7,37306e-314;7,2331e-314;2,67404e-312;-0,0275762;0,0270526;0,0157585;0,0563302;0,0405606;-850;850;-500;1700;-20;20;-10;-50;50;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,16443;0,642953;-0,0698807;29;46;1500;65;0,189212;0,0701246;-0,0177369;0,00186015;0,000689416;-0,000174305;-1,98562;-0,111969;0,0698807;0,00240259;-0,0154122;0,000699292;0,00263664;-0,0153857;0,000352833;0,00263664;-0,0153857;0,000352833;0,191615;0,0547125;-0,0170376;0,0184016;0,172676;0,0925188;-0,0343446;-0,0102526;0;0,271429;0,267994;9,8441;-0,0275762;0,0272271;0,0157585;0,0563302;0,0405606;-850;850;-500;1700;-20;20;-10;-50;50;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,17309;0,642911;-0,0697355;29;46;1550;66;0,189219;0,0701057;-0,0177227;0,0034986;0,00129646;-0,000327766;-1,98553;-0,111969;0,0697355;0,00240269;-0,0154118;0,000706524;0,00263664;-0,0153857;0,000352833;0,00263664;-0,0153857;0,000352833;0,191622;0,0546939;-0,0170162;0,0184076;0,172677;0,0925132;-0,034358;-0,0102315;0;0,271429;0,267994;9,84412;-0,0275762;0,0272271;0,0157585;0,0563325;0,0405629;-850;850;-500;1700;-20;20;-10;-50;50;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,17448;0,642911;-0,0697355;29;46;1600;66;0,189217;0,0701048;-0,0177561;0,0037618;0,00139398;-0,000352465;-1,98553;-0,111969;0,0697355;0,00240269;-0,0154118;0,000706524;0,00263664;-0,0153857;0,000352833;0,00263664;-0,0153857;0,000352833;0,191619;0,054693;-0,0170496;0,0184076;0,172677;0,0925132;-0,034358;-0,0102315;0;0,273146;0,267994;9,8441;-0,0277507;0,0272271;0,0157585;0,0563325;0,0405629;-850;850;-500;1700;-20;20;-10;-50;50;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,18451;0,642911;-0,0697355;29;46;1650;66;0,189219;0,0701028;-0,0177323;0,0056591;0,0020969;-0,000530266;-1,98553;-0,111969;0,0697355;0,00240269;-0,0154118;0,000706524;0,00263664;-0,0153857;0,000352833;0,00263664;-0,0153857;0,000352833;0,191622;0,054691;-0,0170257;0,0184076;0,172677;0,0925132;-0,034358;-0,0102315;0;0,27143;0,269713;9,84417;-0,0275762;0,0274017;0,0157585;0,0563325;0,0405629;-850;850;-500;1700;-20;20;-10;-50;50;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,19455;0,642911;-0,0697355;29;46;1700;66;0,189217;0,0700989;-0,0177752;0,00755902;0,00280076;-0,000708748;-1,98553;-0,111969;0,0697355;0,00240269;-0,0154118;0,000706524;0,00263664;-0,0153857;0,000352833;0,00263664;-0,0153857;0,000352833;0,191619;0,0546871;-0,0170687;0,0184076;0,172677;0,0925132;-0,034358;-0,0102315;0;0,273147;0,271429;9,84413;-0,0277507;0,0275762;0,0157585;0,0563325;0,0405629;-850;850;-500;1700;-20;20;-10;-50;50;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,20444;0,642911;-0,0697355;29;45;1750;66;0,189214;0,070095;-0,0178182;0,00943111;0,00349428;-0,000885041;-1,98553;-0,111969;0,0697355;0,00240269;-0,0154118;0,000706524;0,00263664;-0,0153857;0,000352833;0,00263664;-0,0153857;0,000352833;0,191617;0,0546832;-0,0171117;0,0184076;0,172677;0,0925132;-0,034358;-0,0102315;0;0,274867;0,273149;9,84422;-0,0279253;0,0277507;0,0157585;0,0563325;0,0405629;-850;850;-500;1700;-20;20;-10;-50;50;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,20504;0,644288;-0,0690343;21;46;1800;66;0,198405;0,0705645;0,00432205;0,00954916;0,00353627;-0,000882469;-1,98519;-0,11257;0,0690343;-0,00677782;-0,0158863;-0,0213264;-0,00592082;-0,0153857;-0,0219397;-0,00592082;-0,0153857;-0,0219397;0,191628;0,0546782;-0,0170043;0,0184949;0,172578;0,0926584;-0,0344472;-0,010124;0;0,274869;0,273152;9,84431;-0,0279253;0,0277507;0,0160923;0,0566444;0,040541;-850;850;-500;1700;-20;20;-10;-50;50;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,21445;0,644288;-0,0690343;21;46;1850;66;0,198403;0,0705606;0,00427907;0,0114167;0,00420045;-0,00084219;-1,98519;-0,11257;0,0690343;-0,00677782;-0,0158863;-0,0213264;-0,00592082;-0,0153857;-0,0219397;-0,00592082;-0,0153857;-0,0219397;0,191625;0,0546743;-0,0170473;0,0184949;0,172578;0,0926584;-0,0344472;-0,010124;0;0,27539;0,27368;9,80172;-0,0280998;0,0279253;0,0160923;0,0566444;0,040541;-850;850;-500;1700;-20;20;-10;-50;50;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,22445;0,644288;-0,0690343;21;46;1900;66;0,198403;0,0705576;0,00426953;0,0133994;0,00490554;-0,000799525;-1,98519;-0,11257;0,0690343;-0,00677782;-0,0158863;-0,0213264;-0,00592082;-0,0153857;-0,0219397;-0,00592082;-0,0153857;-0,0219397;0,191625;0,0546713;-0,0170568;0,0184949;0,172578;0,0926584;-0,0344472;-0,010124;0;0,275392;0,275392;9,8018;-0,0280998;0,0280998;0,0160923;0,0566444;0,040541;-850;850;-500;1700;-20;20;-10;-50;50;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
