time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dxr	dyr	dzr	dxrT	dyrT	dzrT	dxrUn	dyrUn	dzrUn	dxd	dyd	dzd	Perpx	Tangx	Perpy	Tangy	Perpz	Tanz	ax	ay	az	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kpyaw	kivx	kivy	kivz	kdvx	kdvy	kdvz	kdyaw	ktg	veld	pitchoff	ke1	ke2	gravity	thr_vel
7.32534	0.163304	-0.0343572	-50	16	1450	50	0.192752	0.0140159	-0.0425608	0.0013591	9.88264e-05	-0.000300096	-1.99947	-0.0453629	0.0343572	0.00453477	0.0147451	0.0267275	0.00338598	0.0143588	0.0271053	0.00338598	0.0143588	0.0271053	0.197287	0.0287611	-0.0158333	9.27877e-05	0.198092	0.0269578	-0.000681826	-0.00567163	0	1.32476e-313	3.40649e-314	2.67373e-312	-0.0495674	0.0127409	-0.0135577	0.0226836	0.0362334	-1200	1200	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.32839	0.163304	-0.0343572	-54	16	1500	64	0.192755	0.0140136	-0.0425314	0.00194777	0.000141624	-0.000429987	-1.99947	-0.0453629	0.0343572	0.00453477	0.0147451	0.0267275	0.00338598	0.0143588	0.0271053	0.00338598	0.0143588	0.0271053	0.19729	0.0287587	-0.0158039	9.27877e-05	0.198092	0.0269578	-0.000681826	-0.00567163	0	0.488389	0.127754	9.89188	-0.0493928	0.0129154	-0.0135577	0.0226836	0.0362334	-1200	1200	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.33829	0.163304	-0.0343572	-54	16	1550	64	0.192755	0.0140164	-0.0425263	0.00385527	0.00028033	-0.000850828	-1.99947	-0.0453629	0.0343572	0.00453477	0.0147451	0.0267275	0.00338598	0.0143588	0.0271053	0.00338598	0.0143588	0.0271053	0.19729	0.0287615	-0.0157989	9.27877e-05	0.198092	0.0269578	-0.000681826	-0.00567163	0	0.488387	0.126027	9.89183	-0.0493928	0.0127409	-0.0135577	0.0226836	0.0362334	-1200	1200	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.34825	0.163304	-0.0343572	-54	16	1600	64	0.19276	0.01402	-0.0424525	0.00577632	0.000420053	-0.00127391	-1.99947	-0.0453629	0.0343572	0.00453477	0.0147451	0.0267275	0.00338598	0.0143588	0.0271053	0.00338598	0.0143588	0.0271053	0.197295	0.0287651	-0.015725	9.27877e-05	0.198092	0.0269578	-0.000681826	-0.00567163	0	0.484938	0.124301	9.89183	-0.0490438	0.0125664	-0.0135577	0.0226836	0.0362334	-1200	1200	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.34948	0.163189	-0.0351519	-54	16	1650	64	0.192766	0.0140745	-0.0425895	0.00601342	0.000437365	-0.00132629	-1.99947	-0.0450532	0.0351519	0.00451085	0.0147416	0.0267334	0.00338598	0.0143588	0.0271053	0.00338598	0.0143588	0.0271053	0.197277	0.0288162	-0.0158561	9.25365e-05	0.198091	0.0269387	-0.000680459	-0.00580277	0	0.484932	0.1243	9.89171	-0.0490438	0.0125664	-0.0139142	0.0225288	0.0364349	-1200	1200	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.35829	0.163189	-0.0351519	-54	16	1700	64	0.192769	0.0140722	-0.0425601	0.0077121	0.00056137	-0.00170133	-1.99947	-0.0450532	0.0351519	0.00451085	0.0147416	0.0267334	0.00338598	0.0143588	0.0271053	0.00338598	0.0143588	0.0271053	0.19728	0.0288139	-0.0158267	9.25365e-05	0.198091	0.0269387	-0.000680459	-0.00580277	0	0.483221	0.126029	9.89197	-0.0488692	0.0127409	-0.0139142	0.0225288	0.0364349	-1200	1200	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.36832	0.163189	-0.0351519	-54	16	1750	64	0.192769	0.0140722	-0.0425601	0.00964422	0.000702415	-0.00212791	-1.99947	-0.0450532	0.0351519	0.00451085	0.0147416	0.0267334	0.00338598	0.0143588	0.0271053	0.00338598	0.0143588	0.0271053	0.19728	0.0288139	-0.0158267	9.25365e-05	0.198091	0.0269387	-0.000680459	-0.00580277	0	0.483219	0.126029	9.89193	-0.0488692	0.0127409	-0.0139142	0.0225288	0.0364349	-1200	1200	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.37825	0.163189	-0.0351519	-54	16	1800	64	0.192772	0.0140754	-0.0425206	0.0115596	0.000842269	-0.0025504	-1.99947	-0.0450532	0.0351519	0.00451085	0.0147416	0.0267334	0.00338598	0.0143588	0.0271053	0.00338598	0.0143588	0.0271053	0.197282	0.0288171	-0.0157872	9.25365e-05	0.198091	0.0269387	-0.000680459	-0.00580277	0	0.481495	0.124303	9.89195	-0.0486947	0.0125664	-0.0139142	0.0225288	0.0364349	-1200	1200	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.38109	0.163192	-0.0351519	-52	34	1850	62	0.190891	0.0286393	-0.0264889	0.0121013	0.000923547	-0.00262557	-1.99925	-0.045062	0.0351519	0.00642629	-6.22695e-05	0.010703	0.00589441	-0.000279974	0.0110015	0.00589441	-0.000279974	0.0110015	0.197317	0.0285771	-0.0157859	0.000130649	0.19809	0.026939	-0.0009607	-0.00580277	0	0.481492	0.124302	9.89189	-0.0486947	0.0125664	-0.0141133	0.0225357	0.0366408	-1200	1200	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
7.38831	0.163192	-0.0351519	-52	34	1900	62	0.190891	0.0286421	-0.026484	0.0134792	0.00113029	-0.00281674	-1.99925	-0.045062	0.0351519	0.00642629	-6.22695e-05	0.010703	0.00589441	-0.000279974	0.0110015	0.00589441	-0.000279974	0.0110015	0.197317	0.0285798	-0.0157809	0.000130649	0.19809	0.026939	-0.0009607	-0.00580277	0	0.479991	0.122193	9.86105	-0.0486947	0.0123918	-0.0141133	0.0225357	0.0366408	-1200	1200	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
