time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;ex;ey;ez;dex;dey;dez;cumulx;cumuly;cumulz;x;y;z;xp;yp;zp;xgoal;ygoal;zgoal;dxr;dyr;dzr;dxd;dyd;dzd;pitch;roll;yaw;kpx;kpy;kpz;kix;kiy;kiz;kdx;kdy;kdz;ktg;dist;step;pitchoff;ke1;ke2;gravity
0,717934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
0,747876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
0,784389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
0,812585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
0,847104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
0,879532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
0,913175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
0,945934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
0,978839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,01338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,04611;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,0824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,11012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,14379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,17826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,20701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,24247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,27676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,3109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,33798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,38167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,40385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,44251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,47498;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,50953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,54085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,57429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,60283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,62872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,63853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,63882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,64875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,00785398;0,0916298;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,65866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,00558505;0,0925025;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,66861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,00383972;0,0935496;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,67352;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,00383972;0,0935496;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,67858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,00296706;0,0940732;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,68877;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,00122173;0,095295;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,69861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000349066;0,0965167;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,70752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000349066;0,0965167;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,70866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00191986;0,0975639;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,71857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00314159;0,0984366;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,72865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00506145;0,0996583;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,73866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00645772;0,100705;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,74004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00645772;0,100705;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,74858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00767945;0,101753;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,75864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00855211;0,102625;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,76862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00994838;0,103847;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,77388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00994838;0,103847;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,7786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0109956;0,105069;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,78864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0115192;0,105767;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,79869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0125664;0,106989;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,80856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0137881;0,108385;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,8098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0137881;0,108385;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,81858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0155334;0,110305;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,82864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0169297;0,111876;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,83676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0169297;0,111876;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,83863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0178024;0,112574;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,84856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0193732;0,114319;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,85864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,020944;0,11589;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,86864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0225147;0,117112;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,87292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0225147;0,117112;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,87859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0232129;0,117635;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,88864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0247837;0,118508;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,89863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0260054;0,119031;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,90386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0260054;0,119031;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,9086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0267035;0,119206;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,91868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0277507;0,119031;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,92859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0287979;0,118159;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,9366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0287979;0,118159;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,93857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0300197;0,116937;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,94868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0305433;0,116064;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,95865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0324631;0,113795;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,9686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0345575;0,111701;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,97306;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0345575;0,111701;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,97864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,037001;0,109258;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,98868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0380482;0,108036;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
1,99858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0406662;0,104894;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
2,00416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0406662;0,104894;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
2,0087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0432842;0,101055;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
2,01861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0460767;0,0970403;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
2,02866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0471239;0,095644;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
2,0379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0471239;0,095644;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
2,03857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0497419;0,0923279;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
2,04862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0520108;0,0898845;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
2,05862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0535816;0,0877901;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
2,06851;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0535816;0,0877901;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
2,06887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0535816;0,0877901;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
2,07857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0535816;0,0877901;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
2,08862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0535816;0,0877901;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
2,09862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0535816;0,0877901;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
2,10447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0535816;0,0877901;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
2,10857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0535816;0,0877901;0;-150;150;-200;-0;0;-0;-600;600;-600;0,2;0,2;0,18;174;-1;-1;2561;
