time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x_pred;y_pred;z_pred;dxr_pred;dyr_pred;dzr_pred;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;x;y;z;dx;dy;dz;ux;uy;uz;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;ax;ay;az;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel
14,1238;-0,21424;-0,0388089;373;177;2652;238;-0,183098;0,165431;-0,197401;0,155751;-0,158094;0,0778196;-1,20241;-0,756913;0,0388089;0,00420205;-0,254551;0,190066;0,0840752;-0,241945;0,18797;0,0840752;-0,469975;0,193952;-1,24027;-0,599301;0,0959855;0,133606;-0,473069;0,154874;-0,580112;0,311045;-0,24829;-0,178896;-0,0891197;-0,00733507;-0,0285743;-0,114495;0,0204412;-0,16005;-0,00636423;0;0,433784;0,0466658;3,44387;0,00907571;0,00733038;0,311375;0,561827;0,247842;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
14,1338;-0,21424;-0,0388089;373;177;2652;238;-0,183098;0,16544;-0,19751;0,153921;-0,156441;0,0758453;-1,20241;-0,756913;0,0388089;0,00420205;-0,254551;0,190066;0,0840752;-0,241945;0,18797;0,0840752;-0,469975;0,193952;-1,24027;-0,599301;0,0959855;0,133606;-0,473069;0,154874;-0,580112;0,311045;-0,24829;-0,178896;-0,0891107;-0,00744395;-0,0285743;-0,114495;0,0204412;-0,16005;-0,00636423;0;0,433791;0,0388889;3,44376;0,00907571;0,00610865;0,311375;0,561827;0,247842;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
14,1363;-0,237006;-0,0456144;340;227;2656;207;-0,152596;0,240862;-0,204274;0,153538;-0,155837;0,075333;-1,19996;-0,766601;0,0456144;-0,0313068;-0,318998;0,195628;0,0779925;-0,311945;0,193952;0,0779925;-0,467743;0,193952;-1,23558;-0,615901;0,101915;0,133606;-0,473069;0,15695;-0,48335;0,672597;-0,258528;-0,183902;-0,0781355;-0,00864541;-0,0311213;-0,116687;0,0230463;-0,157572;-0,00745315;0;0,433803;0,03889;3,44359;0,00907571;0,00610865;0,33702;0,568499;0,229418;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
14,1439;-0,237006;-0,0456144;340;258;2656;207;-0,152596;0,240873;-0,204369;0,15239;-0,154024;0,0737947;-1,19996;-0,766601;0,0456144;-0,0313068;-0,318998;0,195628;0,0779925;-0,311945;0,193952;0,0779925;-0,467743;0,193952;-1,23558;-0,615901;0,101915;0,133606;-0,473069;0,15695;-0,48335;0,672597;-0,258528;-0,183902;-0,0781249;-0,00874086;-0,0311213;-0,116687;0,0230463;-0,157572;-0,00745315;0;0,434356;0,0311518;3,43546;0,00907571;0,00488692;0,33702;0,568499;0,229418;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
14,1539;-0,237006;-0,0456144;340;258;2656;207;-0,152586;0,240877;-0,204602;0,15085;-0,151594;0,0717309;-1,19996;-0,766601;0,0456144;-0,0313068;-0,318998;0,195628;0,0779925;-0,311945;0,193952;0,0779925;-0,467743;0,193952;-1,23558;-0,615901;0,101915;0,133606;-0,473069;0,15695;-0,48335;0,672597;-0,258528;-0,183893;-0,0781212;-0,00897434;-0,0311213;-0,116687;0,0230463;-0,157572;-0,00745315;0;0,427706;0,0278148;3,43531;0,0101229;0,00436332;0,33702;0,568499;0,229418;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
14,1638;-0,237006;-0,0456144;340;258;2656;207;-0,152576;0,240874;-0,204781;0,149343;-0,149214;0,0697073;-1,19996;-0,766601;0,0456144;-0,0313068;-0,318998;0,195628;0,0779925;-0,311945;0,193952;0,0779925;-0,467743;0,193952;-1,23558;-0,615901;0,101915;0,133606;-0,473069;0,15695;-0,48335;0,672597;-0,258528;-0,183883;-0,0781236;-0,00915327;-0,0311213;-0,116687;0,0230463;-0,157572;-0,00745315;0;0,421068;0,0289288;3,43498;0,0111701;0,00453786;0,33702;0,568499;0,229418;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
14,1697;-0,0289612;-0,0464764;290;208;2620;208;-0,0719761;0,0951228;-0,132935;0,148917;-0,148651;0,0689217;-1,23047;-0,674038;0,0464764;-0,075556;-0,229872;0,12416;0,00799251;-0,241945;0,123952;-0,0362197;-0,149813;0,0553558;-1,23429;-0,62023;0,0596599;0,0371893;-0,172114;0,0163364;-0,330686;0,608107;-0,16638;-0,147532;-0,134749;-0,00877514;-0,00431515;-0,0891537;0,00215166;-0,178797;-0,00773802;0;0,421085;0,02893;3,43472;0,0111701;0,00453786;0,344447;0,501146;0,156058;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
14,1738;-0,0289612;-0,0464764;253;158;2620;208;-0,0719527;0,0951101;-0,133131;0,148621;-0,14826;0,0683735;-1,23047;-0,674038;0,0464764;-0,075556;-0,229872;0,12416;0,00799251;-0,241945;0,123952;-0,0362197;-0,149813;0,0553558;-1,23429;-0,62023;0,0596599;0,0371893;-0,172114;0,0163364;-0,330686;0,608107;-0,16638;-0,147509;-0,134762;-0,00897096;-0,00431515;-0,0891537;0,00215166;-0,178797;-0,00773802;0;0,400058;0,0362224;3,5209;0,0136136;0,00575959;0,344447;0,501146;0,156058;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
14,1839;-0,0289612;-0,0464764;253;108;2620;208;-0,0719196;0,095083;-0,133267;0,1479;-0,147306;0,0670368;-1,23047;-0,674038;0,0464764;-0,075556;-0,229872;0,12416;0,00799251;-0,241945;0,123952;-0,0362197;-0,149813;0,0553558;-1,23429;-0,62023;0,0596599;0,0371893;-0,172114;0,0163364;-0,330686;0,608107;-0,16638;-0,147476;-0,134789;-0,00910721;-0,00431515;-0,0891537;0,00215166;-0,178797;-0,00773802;0;0,379257;0,0526889;3,52065;0,0169297;0,00837758;0,344447;0,501146;0,156058;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
14,1938;-0,0289612;-0,0464764;253;101;2620;208;-0,0718923;0,0950522;-0,133253;0,147183;-0,146358;0,0657082;-1,23047;-0,674038;0,0464764;-0,075556;-0,229872;0,12416;0,00799251;-0,241945;0,123952;-0,0362197;-0,149813;0,0553558;-1,23429;-0,62023;0,0596599;0,0371893;-0,172114;0,0163364;-0,330686;0,608107;-0,16638;-0,147448;-0,13482;-0,00909327;-0,00431515;-0,0891537;0,00215166;-0,178797;-0,00773802;0;0,362832;0,0713511;3,52046;0,0195477;0,0113446;0,344447;0,501146;0,156058;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
14,1994;-0,00194295;-0,0468037;203;51;2585;183;-0,023604;-0,000999138;-0,0622126;0,147051;-0,146364;0,0653613;-1,23666;-0,662764;0,0468037;-0,118521;-0,139428;0,0532304;-0,0620075;-0,171945;0,053952;-0,0672242;-0,0736054;0,0110268;-1,23358;-0,62598;0,0464479;0,0211772;-0,124414;-0,0294348;-0,0750994;0,147301;-0,0767906;-0,142125;-0,140427;-0,00898224;-0,000292923;-0,0849075;0,000137476;-0,180914;-0,00779467;0;0,362832;0,0713512;3,52044;0,0195477;0,0113446;0,352004;0,491978;0,139517;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
14,2039;-0,00194295;-0,0468037;201;1;2585;183;-0,0235891;-0,00101876;-0,0621414;0,146946;-0,146368;0,0650847;-1,23666;-0,662764;0,0468037;-0,118521;-0,139428;0,0532304;-0,0620075;-0,171945;0,053952;-0,0672242;-0,0736054;0,0110268;-1,23358;-0,62598;0,0464479;0,0211772;-0,124414;-0,0294348;-0,0750994;0,147301;-0,0767906;-0,14211;-0,140447;-0,00891104;-0,000292923;-0,0849075;0,000137476;-0,180914;-0,00779467;0;0,349267;0,0822949;3,60567;0,020944;0,0132645;0,352004;0,491978;0,139517;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
14,2139;-0,00194295;-0,0468037;200;-2;2585;183;-0,0235701;-0,00105918;-0,061801;0,14671;-0,146379;0,0644648;-1,23666;-0,662764;0,0468037;-0,118521;-0,139428;0,0532304;-0,0620075;-0,171945;0,053952;-0,0672242;-0,0736054;0,0110268;-1,23358;-0,62598;0,0464479;0,0211772;-0,124414;-0,0294348;-0,0750994;0,147301;-0,0767906;-0,142091;-0,140488;-0,00857063;-0,000292923;-0,0849075;0,000137476;-0,180914;-0,00779467;0;0,338451;0,108279;3,60575;0,0226893;0,0174533;0,352004;0,491978;0,139517;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
14,2239;-0,00194295;-0,0468037;200;-2;2585;183;-0,0235565;-0,00109475;-0,0614351;0,146474;-0,14639;0,0638494;-1,23666;-0,662764;0,0468037;-0,118521;-0,139428;0,0532304;-0,0620075;-0,171945;0,053952;-0,0672242;-0,0736054;0,0110268;-1,23358;-0,62598;0,0464479;0,0211772;-0,124414;-0,0294348;-0,0750994;0,147301;-0,0767906;-0,142077;-0,140523;-0,00820469;-0,000292923;-0,0849075;0,000137476;-0,180914;-0,00779467;0;0,330861;0,132089;3,60614;0,023911;0,021293;0,352004;0,491978;0,139517;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
14,2338;-0,00194295;-0,0468037;200;-2;2584;183;-0,0235506;-0,00111475;-0,0611906;0,146241;-0,146401;0,0632434;-1,23666;-0,662764;0,0468037;-0,118521;-0,139428;0,0532304;-0,0620075;-0,171945;0,053952;-0,0672242;-0,0736054;0,0110268;-1,23358;-0,62598;0,0464479;0,0211772;-0,124414;-0,0294348;-0,0750994;0,147301;-0,0767906;-0,142071;-0,140543;-0,0079602;-0,000292923;-0,0849075;0,000137476;-0,180914;-0,00779467;0;0,327595;0,146151;3,60657;0,0244346;0,0235619;0,352004;0,491978;0,139517;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
14,2389;0,00776088;-0,0468037;210;-52;2563;174;-0,0319172;-0,0738936;-0,017871;0,146077;-0,146779;0,0631519;-1,23918;-0,659158;0,0468037;-0,108745;-0,0680639;0,00997873;-0,0777385;-0,101945;0,0110268;-0,0777385;-0,0411679;0,0110268;-1,23308;-0,629341;0,0480704;0,0188847;-0,113252;-0,0241046;-0,0945061;-0,148911;-0,0204775;-0,140662;-0,141957;-0,00789226;0,00117414;-0,0835364;-0,000540264;-0,181547;-0,00779452;0;0,32758;0,146145;3,60685;0,0244346;0,0235619;0,35765;0,488864;0,130838;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
14,2439;0,00776088;-0,0468037;210;-81;2563;174;-0,0319113;-0,0739248;-0,0173995;0,145921;-0,147142;0,0630664;-1,23918;-0,659158;0,0468037;-0,108745;-0,0680639;0,00997873;-0,0777385;-0,101945;0,0110268;-0,0777385;-0,0411679;0,0110268;-1,23308;-0,629341;0,0480704;0,0188847;-0,113252;-0,0241046;-0,0945061;-0,148911;-0,0204775;-0,140656;-0,141989;-0,00742074;0,00117414;-0,0835364;-0,000540264;-0,181547;-0,00779452;0;0,321619;0,168531;3,65882;0,0249582;0,0274017;0,35765;0,488864;0,130838;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
14,2538;0,00776088;-0,0468037;210;-81;2562;174;-0,0319133;-0,0739467;-0,0169288;0,145602;-0,147881;0,0628973;-1,23918;-0,659158;0,0468037;-0,108745;-0,0680639;0,00997873;-0,0777385;-0,101945;0,0110268;-0,0777385;-0,0411679;0,0110268;-1,23308;-0,629341;0,0480704;0,0188847;-0,113252;-0,0241046;-0,0945061;-0,148911;-0,0204775;-0,140658;-0,142011;-0,0069501;0,00117414;-0,0835364;-0,000540264;-0,181547;-0,00779452;0;0,322661;0,187831;3,65939;0,0247837;0,0305433;0,35765;0,488864;0,130838;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
14,2612;0,0180939;-0,047678;236;-131;2567;176;-0,0565031;-0,142223;-0,0271313;0,145185;-0,148929;0,0626974;-1,23982;-0,650579;0,047678;-0,0806453;-0,00318162;0,0202272;-0,0735762;-0,0319452;0,0221129;-0,0735762;-0,00980572;0,0221129;-1,23273;-0,631778;0,053671;0,0168585;-0,0831786;-0,00728015;-0,169216;-0,375554;-0,0307162;-0,137148;-0,145405;-0,00690411;0,00276222;-0,0798028;-0,00120329;-0,183192;-0,00793917;0;0,322632;0,187813;3,65995;0,0247837;0,0305433;0,362254;0,483239;0,12069;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
14,2639;0,0180939;-0,047678;236;-155;2567;176;-0,0565129;-0,142228;-0,026834;0,145036;-0,149305;0,0626266;-1,23982;-0,650579;0,047678;-0,0806453;-0,00318162;0,0202272;-0,0735762;-0,0319452;0,0221129;-0,0735762;-0,00980572;0,0221129;-1,23273;-0,631778;0,053671;0,0168585;-0,0831786;-0,00728015;-0,169216;-0,375554;-0,0307162;-0,137158;-0,14541;-0,00660683;0,00276222;-0,0798028;-0,00120329;-0,183192;-0,00793917;0;0,328645;0,195712;3,6477;0,023911;0,031765;0,362254;0,483239;0,12069;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
14,2739;0,0180939;-0,047678;236;-155;2567;176;-0,0565227;-0,142223;-0,0267397;0,144469;-0,150731;0,0623583;-1,23982;-0,650579;0,047678;-0,0806453;-0,00318162;0,0202272;-0,0735762;-0,0319452;0,0221129;-0,0735762;-0,00980572;0,0221129;-1,23273;-0,631778;0,053671;0,0168585;-0,0831786;-0,00728015;-0,169216;-0,375554;-0,0307162;-0,137168;-0,145405;-0,00651257;0,00276222;-0,0798028;-0,00120329;-0,183192;-0,00793917;0;0,333995;0,194626;3,64806;0,0230383;0,0315905;0,362254;0,483239;0,12069;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
14,284;0,0180939;-0,047678;236;-155;2567;176;-0,0565456;-0,142207;-0,0266048;0,143898;-0,152168;0,0620895;-1,23982;-0,650579;0,047678;-0,0806453;-0,00318162;0,0202272;-0,0735762;-0,0319452;0,0221129;-0,0735762;-0,00980572;0,0221129;-1,23273;-0,631778;0,053671;0,0168585;-0,0831786;-0,00728015;-0,169216;-0,375554;-0,0307162;-0,137191;-0,145389;-0,00637766;0,00276222;-0,0798028;-0,00120329;-0,183192;-0,00793917;0;0,346875;0,188173;3,64816;0,020944;0,0305433;0,362254;0,483239;0,12069;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
14,2938;0,0180939;-0,047678;236;-155;2567;176;-0,0565606;-0,142192;-0,0266417;0,143342;-0,153566;0,0618276;-1,23982;-0,650579;0,047678;-0,0806453;-0,00318162;0,0202272;-0,0735762;-0,0319452;0,0221129;-0,0735762;-0,00980572;0,0221129;-1,23273;-0,631778;0,053671;0,0168585;-0,0831786;-0,00728015;-0,169216;-0,375554;-0,0307162;-0,137206;-0,145373;-0,00641454;0,00276222;-0,0798028;-0,00120329;-0,183192;-0,00793917;0;0,355456;0,178494;3,64832;0,0195477;0,0289725;0,362254;0,483239;0,12069;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
14,2988;0,013191;-0,0481731;245;-152;2568;177;-0,0652111;-0,139996;-0,0274966;0,143017;-0,154263;0,0616906;-1,23958;-0,654835;0,0481731;-0,0743618;-0,00309763;0,0208869;-0,067766;-0,0298124;0,0222379;-0,067766;-0,0298124;0,0222379;-1,23234;-0,63363;0,0523273;0,0130803;-0,0831786;-0,00975336;-0,195098;-0,435845;-0,0332759;-0,139573;-0,143093;-0,00660971;0,00200475;-0,0816713;-0,00089777;-0,182375;-0,00802191;0;0,355458;0,178496;3,64827;0,0195477;0,0289725;0,364432;0,48601;0,121278;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
14,3038;0,013191;-0,0481731;246;-152;2568;177;-0,065226;-0,139975;-0,0276264;0,142689;-0,154968;0,0615515;-1,23958;-0,654835;0,0481731;-0,0743618;-0,00309763;0,0208869;-0,067766;-0,0298124;0,0222379;-0,067766;-0,0298124;0,0222379;-1,23234;-0,63363;0,0523273;0,0130803;-0,0831786;-0,00975336;-0,195098;-0,435845;-0,0332759;-0,139588;-0,143073;-0,00673954;0,00200475;-0,0816713;-0,00089777;-0,182375;-0,00802191;0;0,364108;0,164548;3,64724;0,0181514;0,0267035;0,364432;0,48601;0,121278;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
14,3138;0,013191;-0,0481731;246;-152;2568;177;-0,0652297;-0,139967;-0,0277276;0,142036;-0,156369;0,0612741;-1,23958;-0,654835;0,0481731;-0,0743618;-0,00309763;0,0208869;-0,067766;-0,0298124;0,0222379;-0,067766;-0,0298124;0,0222379;-1,23234;-0,63363;0,0523273;0,0130803;-0,0831786;-0,00975336;-0,195098;-0,435845;-0,0332759;-0,139592;-0,143064;-0,00684065;0,00200475;-0,0816713;-0,00089777;-0,182375;-0,00802191;0;0,366265;0,158101;3,64708;0,0178024;0,0256563;0,364432;0,48601;0,121278;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
14,3239;0,013191;-0,0481731;246;-152;2568;177;-0,065237;-0,139949;-0,0279547;0,141381;-0,157774;0,0609934;-1,23958;-0,654835;0,0481731;-0,0743618;-0,00309763;0,0208869;-0,067766;-0,0298124;0,0222379;-0,067766;-0,0298124;0,0222379;-1,23234;-0,63363;0,0523273;0,0130803;-0,0831786;-0,00975336;-0,195098;-0,435845;-0,0332759;-0,139599;-0,143046;-0,0070678;0,00200475;-0,0816713;-0,00089777;-0,182375;-0,00802191;0;0,370567;0,144125;3,64695;0,0171042;0,0233874;0,364432;0,48601;0,121278;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
14,3338;0,013191;-0,0481731;246;-152;2568;177;-0,0652406;-0,139927;-0,0283054;0,140731;-0,159168;0,0607114;-1,23958;-0,654835;0,0481731;-0,0743618;-0,00309763;0,0208869;-0,067766;-0,0298124;0,0222379;-0,067766;-0,0298124;0,0222379;-1,23234;-0,63363;0,0523273;0,0130803;-0,0831786;-0,00975336;-0,195098;-0,435845;-0,0332759;-0,139602;-0,143025;-0,00741852;0,00200475;-0,0816713;-0,00089777;-0,182375;-0,00802191;0;0,372732;0,126924;3,64667;0,0167552;0,0205949;0,364432;0,48601;0,121278;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
14,3346;0,0139047;-0,0490461;223;-115;2569;166;-0,0444698;-0,105762;-0,0299648;0,140697;-0,159248;0,0606886;-1,24444;-0,664658;0,0490461;-0,0994082;-0,0329449;0,0222406;-0,0802492;-0,0669544;0,0232199;-0,0802492;-0,0669544;0,0232199;-1,23224;-0,637251;0,0510808;0,000108571;-0,0963196;-0,0138421;-0,13204;-0,329983;-0,0358356;-0,143878;-0,138706;-0,00772426;0,00208845;-0,086271;-0,000999645;-0,180237;-0,00816699;0;0,372758;0,126933;3,64624;0,0167552;0,0205949;0,370083;0,490557;0,120183;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
14,3438;0,0139047;-0,0490461;223;-115;2569;166;-0,0444735;-0,105733;-0,0303988;0,140287;-0,160222;0,0604086;-1,24444;-0,664658;0,0490461;-0,0994082;-0,0329449;0,0222406;-0,0802492;-0,0669544;0,0232199;-0,0802492;-0,0669544;0,0232199;-1,23224;-0,637251;0,0510808;0,000108571;-0,0963196;-0,0138421;-0,13204;-0,329983;-0,0358356;-0,143882;-0,138678;-0,00815817;0,00208845;-0,086271;-0,000999645;-0,180237;-0,00816699;0;0,375026;0,105455;3,64425;0,0164061;0,0171042;0,370083;0,490557;0,120183;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
14,3538;0,0139047;-0,0490461;223;-115;2569;166;-0,0444735;-0,105714;-0,0307134;0,139843;-0,161278;0,0601018;-1,24444;-0,664658;0,0490461;-0,0994082;-0,0329449;0,0222406;-0,0802492;-0,0669544;0,0232199;-0,0802492;-0,0669544;0,0232199;-1,23224;-0,637251;0,0510808;0,000108571;-0,0963196;-0,0138421;-0,13204;-0,329983;-0,0358356;-0,143882;-0,138659;-0,0084728;0,00208845;-0,086271;-0,000999645;-0,180237;-0,00816699;0;0,375058;0,0914752;3,64373;0,0164061;0,0148353;0,370083;0,490557;0,120183;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
14,3638;0,0139047;-0,0490461;223;-115;2569;166;-0,0444753;-0,105685;-0,031148;0,139399;-0,162335;0,0597905;-1,24444;-0,664658;0,0490461;-0,0994082;-0,0329449;0,0222406;-0,0802492;-0,0669544;0,0232199;-0,0802492;-0,0669544;0,0232199;-1,23224;-0,637251;0,0510808;0,000108571;-0,0963196;-0,0138421;-0,13204;-0,329983;-0,0358356;-0,143883;-0,13863;-0,00890745;0,00208845;-0,086271;-0,000999645;-0,180237;-0,00816699;0;0,376156;0,0710332;3,64334;0,0162316;0,0115192;0,370083;0,490557;0,120183;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
14,3688;-0,0130654;-0,050677;226;-65;2581;166;-0,046754;-0,0448669;-0,0542297;0,139167;-0,162557;0,0595219;-1,24041;-0,68007;0,050677;-0,105563;-0,0844035;0,0448063;-0,0662598;-0,11752;0,0455387;-0,0662598;-0,11752;0,0455387;-1,23224;-0,641846;0,0583141;0,0130803;-0,128324;0,00549667;-0,141307;-0,187437;-0,0665519;-0,152317;-0,12927;-0,00942338;-0,00192914;-0,0923581;0,00100558;-0,177184;-0,00843814;0;0,376188;0,0710393;3,64281;0,0162316;0,0115192;0,376621;0,501509;0,124563;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
14,3739;-0,0130654;-0,050677;226;-50;2581;166;-0,0467559;-0,044833;-0,0546543;0,138928;-0,162786;0,0592421;-1,24041;-0,68007;0,050677;-0,105563;-0,0844035;0,0448063;-0,0662598;-0,11752;0,0455387;-0,0662598;-0,11752;0,0455387;-1,23224;-0,641846;0,0583141;0,0130803;-0,128324;0,00549667;-0,141307;-0,187437;-0,0665519;-0,152319;-0,129236;-0,00984797;-0,00192914;-0,0923581;0,00100558;-0,177184;-0,00843814;0;0,378957;0,0497352;3,61511;0,016057;0,00802851;0,376621;0,501509;0,124563;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
14,3839;-0,0130654;-0,050677;226;-50;2581;166;-0,0467616;-0,0448028;-0,054958;0,138458;-0,163236;0,0586902;-1,24041;-0,68007;0,050677;-0,105563;-0,0844035;0,0448063;-0,0662598;-0,11752;0,0455387;-0,0662598;-0,11752;0,0455387;-1,23224;-0,641846;0,0583141;0,0130803;-0,128324;0,00549667;-0,141307;-0,187437;-0,0665519;-0,152324;-0,129206;-0,0101516;-0,00192914;-0,0923581;0,00100558;-0,177184;-0,00843814;0;0,382227;0,0313576;3,61459;0,0155334;0,00506145;0,376621;0,501509;0,124563;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
14,3939;-0,0130654;-0,050677;226;-50;2581;166;-0,0467654;-0,0447847;-0,0551303;0,137992;-0,163683;0,0581402;-1,24041;-0,68007;0,050677;-0,105563;-0,0844035;0,0448063;-0,0662598;-0,11752;0,0455387;-0,0662598;-0,11752;0,0455387;-1,23224;-0,641846;0,0583141;0,0130803;-0,128324;0,00549667;-0,141307;-0,187437;-0,0665519;-0,152328;-0,129188;-0,0103239;-0,00192914;-0,0923581;0,00100558;-0,177184;-0,00843814;0;0,384408;0,020546;3,61422;0,0151844;0,00331613;0,376621;0,501509;0,124563;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
14,4023;-0,040414;-0,0564537;214;0;2595;128;-0,0357475;0,00903606;-0,0818522;0,137692;-0,163607;0,0574533;-1,24025;-0,701305;0,0564537;-0,127304;-0,124285;0,070364;-0,0686064;-0,163496;0,0718764;-0,0686064;-0,163496;0,0718764;-1,23029;-0,651827;0,0725591;0,0163454;-0,169817;0,0337622;-0,107283;0;-0,102387;-0,163051;-0,115249;-0,0114882;-0,00581019;-0,100516;0,00338522;-0,17252;-0,00939323;0;0,384422;0,0205467;3,614;0,0151844;0,00331613;0,394909;0,51463;0,119435;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
14,4039;-0,040414;-0,0564537;214;8;2595;128;-0,0357537;0,00907068;-0,0821087;0,137635;-0,163593;0,0573239;-1,24025;-0,701305;0,0564537;-0,127304;-0,124285;0,070364;-0,0686064;-0,163496;0,0718764;-0,0686064;-0,163496;0,0718764;-1,23029;-0,651827;0,0725591;0,0163454;-0,169817;0,0337622;-0,107283;0;-0,102387;-0,163057;-0,115214;-0,0117447;-0,00581019;-0,100516;0,00338522;-0,17252;-0,00939323;0;0,389667;0,00217401;3,58192;0,0146608;0,000349066;0,394909;0,51463;0,119435;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
14,4139;-0,040414;-0,0564537;214;8;2595;128;-0,0357598;0,00909954;-0,0823048;0,137277;-0,163502;0,0564999;-1,24025;-0,701305;0,0564537;-0,127304;-0,124285;0,070364;-0,0686064;-0,163496;0,0718764;-0,0686064;-0,163496;0,0718764;-1,23029;-0,651827;0,0725591;0,0163454;-0,169817;0,0337622;-0,107283;0;-0,102387;-0,163063;-0,115186;-0,0119409;-0,00581019;-0,100516;0,00338522;-0,17252;-0,00939323;0;0,392941;-0,0130447;3,58161;0,0141372;-0,0020944;0,394909;0,51463;0,119435;-1080;1080;-500;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07
