time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x;y;z;dxr;dyr;dzr;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;dxd;dyd;dzd;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel
0,686885;0;0;0;0;0;0;0;0;0;0;0;0;-2,79219;-0,169524;-0,359036;0,0871501;-0,421503;0,375444;0,0941292;-0,42;0,375444;0,356243;-2,3364;6,26911;0;0;0;0;0;0,0165868;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,724609;0;0;0;0;0;0;0;0;0;0;0;0;-2,79857;-0,169524;-0,505958;0,0159987;-0,490333;0,337753;0,0241292;-0,49;0,337753;-0,169272;-2,3364;0,337753;0;0;0;0;0;0,0165868;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,751958;0;0;0;0;0;0;0;0;0;0;0;0;-2,79219;-0,189695;-0,518703;0,0898073;-0,560709;0,267753;0,0941292;-0,56;0,267753;0,356243;-1,25009;-1,15939;0;0;0;0;0;0,00771279;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,785931;0;0;0;0;0;0;0;0;0;0;0;0;-2,79857;-0,189695;-0,505958;0,0192695;-0,630167;0,337753;0,0241292;-0,63;0,337753;-0,169272;-1,25009;0,337753;0;0;0;0;0;0,00771279;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,817822;0;0;0;0;0;0;0;0;0;0;0;0;-2,8069;-0,245199;0,155062;-0,0316201;-0,699292;0,322994;0,00297442;-0,7;0,322994;0,00297442;-1,25009;0,322994;0;0;0;0;0;0,0494357;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,85359;0;0;0;0;0;0;0;0;0;0;0;0;-2,8069;-0,249202;0,159821;-0,028161;-0,629377;0,322994;0,00297442;-0,63;0,322994;0,00297442;-0,111821;0,322994;0;0;0;0;0;0,0494357;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,884643;0;0;0;0;0;0;0;0;0;0;0;0;-2,80665;-0,245199;0,165353;-0,0234603;-0,559516;0,269381;0,00297442;-0,56;0,269381;0,00297442;0,178854;0,269381;0;0;0;0;0;0,0472165;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,91673;0;0;0;0;0;0;0;0;0;0;0;0;-2,80555;-0,241613;0,165551;0,0182938;-0,491112;0,199381;0,0377548;-0,49;0,199381;0,0377548;0,00689676;-0,0820319;0;0;0;0;0;0,039666;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,951114;0;0;0;0;0;0;0;0;0;0;0;0;-2,80638;-0,241391;0,165551;-0,0468321;-0,418625;0,129381;-0,0322452;-0,42;0,129381;-0,0355847;0,179998;-0,0820319;0;0;0;0;0;0,034784;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,985083;0;0;0;0;0;0;0;0;0;0;0;0;-2,80638;-0,236036;0,15771;-0,052343;-0,3484;0,0593805;-0,040282;-0,35;0,0593805;-0,040282;0,00689676;-0,0820319;0;0;0;0;0;0,0345355;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,01585;0;0;0;0;0;0;0;0;0;0;0;0;-2,80746;-0,235202;0,15771;-0,0492643;-0,27856;0,0208157;-0,040282;-0,28;0,0208157;-0,040282;0,0794331;0,0208157;0;0;0;0;0;0,0321597;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,04714;0;0;0;0;0;0;0;0;0;0;0;0;-2,80774;-0,233592;0,166253;-0,045854;-0,208854;0,0208157;-0,040282;-0,21;0,0208157;-0,040282;0,0794331;0,0208157;0;0;0;0;0;0,0266045;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,08325;0;0;0;0;0;0;0;0;0;0;0;0;-2,80892;-0,229267;0,166253;-0,0177752;-0,139645;0,00895993;-0,0147186;-0,14;0,00895993;-0,0147186;0,110482;0,00895993;0;0;0;0;0;0,0218592;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,11609;0;0;0;0;0;0;0;0;0;0;0;0;-2,80945;-0,225277;0,166534;-0,015947;-0,0697304;0,00895993;-0,0147186;-0,07;0,00895993;-0,0147186;0,110482;0,00895993;0;0;0;0;0;0,0175816;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,14781;0;0;0;0;0;0;0;0;0;0;0;0;-2,80952;-0,222582;0,165131;-0,0103101;0,000137171;-0,0388372;-0,010311;0;-0,0388372;-0,010311;0,110482;-0,0388372;0;0;0;0;0;0,0133038;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,17888;0;0;0;0;0;0;0;0;0;0;0;0;-2,80979;-0,216737;0,165239;-0,00985212;0,0700661;0,0311628;-0,010311;0,07;0,0311628;-0,010311;0,184311;0,0650288;0;0;0;0;0;0,00655221;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,21459;0;0;0;0;0;0;0;0;0;0;0;0;-2,81009;-0,209755;0,165239;-0,0181845;0,140016;0,0650288;-0,0183053;0,14;0,0650288;-0,0183053;0,184311;0,0650288;0;0;0;0;0;0,000862815;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,24937;0;0;0;0;0;0;0;0;0;0;0;0;-2,8104;-0,207761;0,168371;-0,0185203;0,114657;0,0650288;-0,0183053;0,114691;0,0650288;-0,0183053;0,114691;0,0650288;0;0;0;0;0;-0,00187472;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,2806;0;0;0;0;0;0;0;0;0;0;0;0;-2,81075;-0,203772;0,17012;-0,018874;0,114638;0,0979168;-0,0185497;0,114691;0,0979168;-0,0185497;0,114691;0,0979168;0;0;0;0;0;-0,00282784;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,31063;0;0;0;0;0;0;0;0;0;0;0;0;-2,81179;-0,197851;0,171429;0,00934644;0,114749;0,0431371;0,01003;0,114691;0,0431371;0,01003;0,114691;0,0431371;0;0;0;0;0;-0,00595806;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,34689;0;0;0;0;0;0;0;0;0;0;0;0;-2,81224;-0,197042;0,172724;-0,0132358;0,138119;0,0766979;-0,0124054;0,138196;0,0766979;-0,0124054;0,138196;0,0766979;0;0;0;0;0;-0,00601084;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,37935;0;0;0;0;0;0;0;0;0;0;0;0;-2,81224;-0,197851;0,174582;-0,0128115;0,0681207;0,0431371;-0,0124054;0,0681958;0,0431371;-0,0124054;-0,0269403;0,0431371;0;0;0;0;0;-0,00595806;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,41626;0;0;0;0;0;0;0;0;0;0;0;0;-2,81323;-0,196563;0,174791;-0,012481;0,076237;0,00565229;-0,0124054;0,0762494;0,00565229;-0,0124054;0,0762494;0,00565229;0;0;0;0;0;-0,000991878;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,44367;0;0;0;0;0;0;0;0;0;0;0;0;-2,81329;-0,196563;0,174791;-0,0295385;0,0762272;0,00565229;-0,0294812;0,0762494;0,00565229;-0,0294812;0,0762494;0,00565229;0;0;0;0;0;-0,000752103;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,47923;0;0;0;0;0;0;0;0;0;0;0;0;-2,81371;-0,192943;0,174791;-0,00164348;0,0762483;0,00565229;-0,00159009;0,0762494;0,00565229;-0,00159009;0,0762494;0,00565229;0;0;0;0;0;-0,000700118;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,51415;0;0;0;0;0;0;0;0;0;0;0;0;-2,81409;-0,192541;0,177973;-0,0294701;0,049843;0,0756523;-0,0294812;0,0498364;0,0756523;-0,0294812;0,0498364;0,0985553;0;0;0;0;0;0,000222742;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,54416;0;0;0;0;0;0;0;0;0;0;0;0;-2,81478;-0,19117;0,174889;-0,00544808;0,0498486;0,00565229;-0,0055588;0,0498364;0,00565229;-0,0055588;0,0498364;-0,102766;0;0;0;0;0;0,00222125;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,57592;0;0;0;0;0;0;0;0;0;0;0;0;-2,81478;-0,184388;0,176739;-0,00543492;0,044726;0,0582451;-0,0055588;0,0447108;0,0582451;-0,0055588;0,0447108;0,0582451;0;0;0;0;0;0,00277012;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,62003;0;0;0;0;0;0;0;0;0;0;0;0;-2,81458;-0,184388;0,174889;0,000251406;0,0447103;-0,0117549;0,000127552;0,0447108;-0,0117549;0,000127552;0,0447108;-0,0848903;0;0;0;0;0;0,00277012;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,62897;0;0;0;0;0;0;0;0;0;0;0;0;-2,81458;-0,184388;0,174889;0,000251406;0,0447103;-0,0117549;0,000127552;0,0447108;-0,0117549;0,000127552;0,0447108;-0,0848903;0;0;0;0;0;0,00277012;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,63886;0;0;0;0;0;0;0;0;0;0;0;0;-2,81458;-0,184388;0,174889;0,000251406;0,0447103;-0,0117549;0,000127552;0,0447108;-0,0117549;0,000127552;0,0447108;-0,0848903;0;0;0;-0,0912807;0,0289725;0,00277012;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,64338;0;0;0;0;0;0;0;0;0;0;0;0;-2,81458;-0,182968;0,17552;0,00557998;0,0463709;0,0566583;0,000127552;0,0447108;0,0582451;0,000127552;0,0447108;0,0582451;0;0;0;-0,0912807;0,0289725;0,00322711;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,64886;0;0;0;0;0;0;0;0;0;0;0;0;-2,81458;-0,182968;0,17552;0,00557998;0,0463709;0,0566583;0,000127552;0,0447108;0,0582451;0,000127552;0,0447108;0,0582451;0;0;0;-0,0923279;0,0282743;0,00322711;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,65893;0;0;0;0;0;0;0;0;0;0;0;0;-2,81458;-0,182968;0,17552;0,00557998;0,0463709;0,0566583;0,000127552;0,0447108;0,0582451;0,000127552;0,0447108;0,0582451;0;0;0;-0,0933751;0,0272271;0,00322711;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,66882;0;0;0;0;0;0;0;0;0;0;0;0;-2,81458;-0,182968;0,17552;0,00557998;0,0463709;0,0566583;0,000127552;0,0447108;0,0582451;0,000127552;0,0447108;0,0582451;0;0;0;-0,0940732;0,026529;0,00322711;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,67887;0;0;0;0;0;0;0;0;0;0;0;0;-2,81458;-0,182968;0,17552;0,00557998;0,0463709;0,0566583;0,000127552;0,0447108;0,0582451;0,000127552;0,0447108;0,0582451;0;0;0;-0,0951204;0,0251327;0,00322711;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,68273;0;0;0;0;0;0;0;0;0;0;0;0;-2,81458;-0,184575;0,173334;-0,00110619;-0,0255756;-0,0110636;0,000127552;-0,0252892;-0,0117549;0,000127552;-0,0364073;-0,0555348;0;0;0;-0,0951204;0,0251327;0,00463633;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,6888;0;0;0;0;0;0;0;0;0;0;0;0;-2,81458;-0,184575;0,173334;-0,00110619;-0,0255756;-0,0110636;0,000127552;-0,0252892;-0,0117549;0,000127552;-0,0364073;-0,0555348;0;0;0;-0,0959931;0,0235619;0,00463633;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,69883;0;0;0;0;0;0;0;0;0;0;0;0;-2,81458;-0,184575;0,173334;-0,00110619;-0,0255756;-0,0110636;0,000127552;-0,0252892;-0,0117549;0,000127552;-0,0364073;-0,0555348;0;0;0;-0,0963422;0,0221657;0,00463633;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,70885;0;0;0;0;0;0;0;0;0;0;0;0;-2,81458;-0,184575;0,173334;-0,00110619;-0,0255756;-0,0110636;0,000127552;-0,0252892;-0,0117549;0,000127552;-0,0364073;-0,0555348;0;0;0;-0,0965167;0,0211185;0,00463633;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,71021;0;0;0;0;0;0;0;0;0;0;0;0;-2,81426;-0,187351;0,17552;0,00635467;0,00972759;0,0577096;0,000702379;0,00851042;0,0582451;0,000702379;0,00851042;0,108324;0;0;0;-0,0965167;0,0211185;0,00503709;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,71887;0;0;0;0;0;0;0;0;0;0;0;0;-2,81426;-0,187351;0,17552;0,00635467;0,00972759;0,0577096;0,000702379;0,00851042;0,0582451;0,000702379;0,00851042;0,108324;0;0;0;-0,0965167;0,0191986;0,00503709;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,72881;0;0;0;0;0;0;0;0;0;0;0;0;-2,81426;-0,187351;0,17552;0,00635467;0,00972759;0,0577096;0,000702379;0,00851042;0,0582451;0,000702379;0,00851042;0,108324;0;0;0;-0,0965167;0,0174533;0,00503709;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,73887;0;0;0;0;0;0;0;0;0;0;0;0;-2,81426;-0,187351;0,17552;0,00635467;0,00972759;0,0577096;0,000702379;0,00851042;0,0582451;0,000702379;0,00851042;0,108324;0;0;0;-0,0963422;0,015708;0,00503709;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,74885;0;0;0;0;0;0;0;0;0;0;0;0;-2,81426;-0,187351;0,17552;0,00635467;0,00972759;0,0577096;0,000702379;0,00851042;0,0582451;0,000702379;0,00851042;0,108324;0;0;0;-0,0963422;0,0148353;0,00503709;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,75122;0;0;0;0;0;0;0;0;0;0;0;0;-2,81426;-0,187351;0,17733;0,00508024;0,00917074;0,0446896;0,000702379;0,00851042;0,0451015;0,000702379;0,00851042;0,0451015;0;0;0;-0,0963422;0,0148353;0,00503709;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,75883;0;0;0;0;0;0;0;0;0;0;0;0;-2,81426;-0,187351;0,17733;0,00508024;0,00917074;0,0446896;0,000702379;0,00851042;0,0451015;0,000702379;0,00851042;0,0451015;0;0;0;-0,0961676;0,013439;0,00503709;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,76881;0;0;0;0;0;0;0;0;0;0;0;0;-2,81426;-0,187351;0,17733;0,00508024;0,00917074;0,0446896;0,000702379;0,00851042;0,0451015;0,000702379;0,00851042;0,0451015;0;0;0;-0,0961676;0,0118682;0,00503709;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,77787;0;0;0;0;0;0;0;0;0;0;0;0;-2,81424;-0,187351;0,17733;0,00507242;0,00903812;0,0447175;0,000702379;0,00851042;0,0451015;0,000702379;0,00851042;0,0451015;0;0;0;-0,0961676;0,0118682;0,00503709;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,7789;0;0;0;0;0;0;0;0;0;0;0;0;-2,81424;-0,187351;0,17733;0,00507242;0,00903812;0,0447175;0,000702379;0,00851042;0,0451015;0,000702379;0,00851042;0,0451015;0;0;0;-0,0965167;0,0106465;0,00503709;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,7889;0;0;0;0;0;0;0;0;0;0;0;0;-2,81424;-0,187351;0,17733;0,00507242;0,00903812;0,0447175;0,000702379;0,00851042;0,0451015;0,000702379;0,00851042;0,0451015;0;0;0;-0,0966912;0,0101229;0,00503709;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,79902;0;0;0;0;0;0;0;0;0;0;0;0;-2,81424;-0,187351;0,17733;0,00507242;0,00903812;0,0447175;0,000702379;0,00851042;0,0451015;0,000702379;0,00851042;0,0451015;0;0;0;-0,0973894;0,00959931;0,00503709;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,8088;0;0;0;0;0;0;0;0;0;0;0;0;-2,81424;-0,187351;0,17733;0,00507242;0,00903812;0,0447175;0,000702379;0,00851042;0,0451015;0,000702379;0,00851042;0,0451015;0;0;0;-0,0984366;0,00942478;0,00503709;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,81654;0;0;0;0;0;0;0;0;0;0;0;0;-2,81395;-0,191678;0,169642;0,0243605;-0,0619737;-0,0268424;0,0274552;-0,0614896;-0,0248985;0,0274552;-0,125426;-0,0504004;0;0;0;-0,0984366;0,00942478;0,00839752;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,8188;0;0;0;0;0;0;0;0;0;0;0;0;-2,81395;-0,191678;0,169642;0,0243605;-0,0619737;-0,0268424;0,0274552;-0,0614896;-0,0248985;0,0274552;-0,125426;-0,0504004;0;0;0;-0,0996583;0,00959931;0,00839752;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,82883;0;0;0;0;0;0;0;0;0;0;0;0;-2,81395;-0,191678;0,169642;0,0243605;-0,0619737;-0,0268424;0,0274552;-0,0614896;-0,0248985;0,0274552;-0,125426;-0,0504004;0;0;0;-0,100531;0,00977384;0,00839752;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,83882;0;0;0;0;0;0;0;0;0;0;0;0;-2,81395;-0,191678;0,169642;0,0243605;-0,0619737;-0,0268424;0,0274552;-0,0614896;-0,0248985;0,0274552;-0,125426;-0,0504004;0;0;0;-0,101927;0,0102974;0,00839752;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,84352;0;0;0;0;0;0;0;0;0;0;0;0;-2,81253;-0,193968;0,167692;0,018235;-0,126509;-0,077378;0,0274552;-0,125426;-0,0764128;0,0274552;-0,125426;-0,0764128;0;0;0;-0,101927;0,0102974;0,0104283;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,84881;0;0;0;0;0;0;0;0;0;0;0;0;-2,81253;-0,193968;0,167692;0,018235;-0,126509;-0,077378;0,0274552;-0,125426;-0,0764128;0,0274552;-0,125426;-0,0764128;0;0;0;-0,103323;0,0109956;0,0104283;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
