time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x;y;z;dxr;dyr;dzr;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;dxd;dyd;dzd;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel
0,553065;0;0;0;0;0;0;0;0;0;0;0;0;-2,49121;-0,183397;-0,436111;0,124183;-0,335563;0,0257995;0,114939;-0,33884;0,0257995;0,144299;-0,850204;0,0257995;0;0;0;0;0;-0,0274129;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,583644;0;0;0;0;0;0;0;0;0;0;0;0;-2,49434;-0,171842;-0,438609;0,0534194;-0,267285;-0,0442005;0,0449391;-0,26884;-0,0442005;-0,172503;0,333609;-0,0724066;0;0;0;0;0;-0,0316328;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,615966;0;0;0;0;0;0;0;0;0;0;0;0;-2,48964;-0,204279;-0,438609;0,120722;-0,336823;-0,0724066;0,114939;-0,33884;-0,0724066;0,145489;-0,993112;-0,0724066;0;0;0;0;0;-0,0171168;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,651873;0;0;0;0;0;0;0;0;0;0;0;0;-2,48964;-0,202554;-0,440823;0,150104;-0,266291;-0,0724066;0,145489;-0,26884;-0,0724066;0,145489;0,0480399;-0,0724066;0;0;0;0;0;-0,0172462;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,683535;0;0;0;0;0;0;0;0;0;0;0;0;-2,48964;-0,202554;-0,433738;0,148897;-0,196302;-0,00240658;0,145489;-0,19884;-0,00240658;0,145489;0,0480399;0,320414;0;0;0;0;0;-0,0172462;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,718327;0;0;0;0;0;0;0;0;0;0;0;0;-2,48922;-0,202554;-0,437565;0,0776998;-0,127519;-0,0724066;0,0754891;-0,12884;-0,0724066;0,0425799;0,0480399;-0,109977;0;0;0;0;0;-0,0172462;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,745647;0;0;0;0;0;0;0;0;0;0;0;0;-2,49071;-0,191072;-0,433738;0,00680907;-0,0587022;-0,00240658;0,00548914;-0,0588403;-0,00240658;-0,178714;0,362696;0,202058;0;0;0;0;0;-0,0224577;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,782638;0;0;0;0;0;0;0;0;0;0;0;0;-2,4941;-0,204205;-0,432047;-0,0465818;-0,129701;0,0675934;-0,0489117;-0,12884;0,0675934;-0,0489117;-0,377402;0,202058;0;0;0;0;0;-0,0180235;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,813341;0;0;0;0;0;0;0;0;0;0;0;0;-2,49534;-0,219622;0,198903;-0,0478433;-0,0597123;0,137593;-0,0489117;-0,0588403;0,137593;-0,0489117;-0,0128133;0,202058;0;0;0;0;0;-0,0180235;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,847839;0;0;0;0;0;0;0;0;0;0;0;0;-2,49534;-0,220015;0,198903;0,00999453;-0,0976975;0,0675934;0,00826472;-0,097859;0,0675934;0,00826472;-0,097859;-0,0132848;0;0;0;0;0;-0,0176907;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,877;0;0;0;0;0;0;0;0;0;0;0;0;-2,49505;-0,222698;0,198013;0,00870868;-0,0277234;-0,00240658;0,00826472;-0,027859;-0,00240658;0,00826472;-0,0128133;-0,0132848;0;0;0;0;0;-0,0159746;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,909491;0;0;0;0;0;0;0;0;0;0;0;0;-2,49494;-0,223391;0,197797;0,00866895;-0,0252692;-0,0174326;0,00826472;-0,0254043;-0,0174326;0,00826472;-0,0254043;-0,0174326;0;0;0;0;0;-0,0159541;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,947385;0;0;0;0;0;0;0;0;0;0;0;0;-2,49494;-0,222698;0,197797;0,00353593;0,0218904;-0,00740469;0,00388145;0,0218318;-0,00740469;0,00388145;0,0218318;-0,00740469;0;0;0;0;0;-0,0158049;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
0,975848;0;0;0;0;0;0;0;0;0;0;0;0;-2,49533;-0,223039;0,199736;-0,00861402;-0,0121969;-0,0108456;-0,00880268;-0,0120615;-0,0108456;-0,00880268;-0,0120615;-0,0108456;0;0;0;0;0;-0,0155542;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,01307;0;0;0;0;0;0;0;0;0;0;0;0;-2,49533;-0,223039;0,199736;-0,00861402;-0,0121969;-0,0108456;-0,00880268;-0,0120615;-0,0108456;-0,00880268;-0,0120615;-0,0108456;0;0;0;0;0;-0,0155542;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,04427;0;0;0;0;0;0;0;0;0;0;0;0;-2,49521;-0,22368;0,19937;-0,0086206;-0,0121923;-0,0108456;-0,00880268;-0,0120615;-0,0108456;-0,00880268;-0,0120615;-0,0108456;0;0;0;0;0;-0,0150143;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,08059;0;0;0;0;0;0;0;0;0;0;0;0;-2,49486;-0,223731;0,198537;0,0104527;-0,00124068;-0,0322182;0,0104331;-0,00139577;-0,0322182;0,0104331;-0,00139577;-0,0322182;0;0;0;0;0;-0,0148511;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,11415;0;0;0;0;0;0;0;0;0;0;0;0;-2,49521;-0,223731;0,19937;-0,011341;-0,00156437;0,0267211;-0,0113629;-0,00139577;0,0267211;-0,0113629;-0,00139577;0,0267211;0;0;0;0;0;-0,0148511;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,14086;0;0;0;0;0;0;0;0;0;0;0;0;-2,49483;-0,224121;0,197947;0,0106024;-0,011466;-0,0391815;0,0104331;-0,0116202;-0,0391815;0,0104331;-0,0116202;-0,0391815;0;0;0;0;0;-0,0146626;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,17869;0;0;0;0;0;0;0;0;0;0;0;0;-2,49474;-0,224121;0,19701;0,00866873;-0,0114943;-0,0709465;0,00849927;-0,0116202;-0,0709465;0,00849927;-0,0116202;-0,0709465;0;0;0;0;0;-0,0146626;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,2122;0;0;0;0;0;0;0;0;0;0;0;0;-2,49474;-0,214185;0,194926;0,00777916;0,0397279;-0,0709465;0,00849927;0,0395801;-0,0709465;0,00849927;0,0395801;-0,0709465;0;0;0;0;0;-0,0181593;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,24541;0;0;0;0;0;0;0;0;0;0;0;0;-2,49535;-0,214185;0,194926;-0,0119652;0,0393693;-0,00094654;-0,0112483;0,0395801;-0,00094654;-0,0112483;0,0395801;0,0179071;0;0;0;0;0;-0,0181593;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,2734;0;0;0;0;0;0;0;0;0;0;0;0;-2,49535;-0,21706;0,197343;-0,0111019;-0,00868438;0,0179071;-0,0112483;-0,0084939;0,0179071;-0,0112483;-0,0084939;0,0179071;0;0;0;0;0;-0,0170451;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,31112;0;0;0;0;0;0;0;0;0;0;0;0;-2,49572;-0,21706;0,197343;-0,0111019;-0,00868438;-0,00169708;-0,0112483;-0,0084939;-0,00169708;-0,0112483;-0,0084939;-0,00169708;0;0;0;0;0;-0,0170451;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,34342;0;0;0;0;0;0;0;0;0;0;0;0;-2,49562;-0,216428;0,197343;0,00402536;0,0231204;-0,00169708;0,00441991;0,0230483;-0,00169708;0,00441991;0,0230483;-0,00169708;0;0;0;0;0;-0,0170913;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,37413;0;0;0;0;0;0;0;0;0;0;0;0;-2,49562;-0,216428;0,200963;0,00402536;0,0231204;0,0683029;0,00441991;0,0230483;0,0683029;0,00441991;0,0230483;0,0763238;0;0;0;0;0;-0,0170913;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,41347;0;0;0;0;0;0;0;0;0;0;0;0;-2,4956;-0,217861;0,203307;0,00406387;0,0220191;0,0763238;0,00441991;0,0219504;0,0763238;0,00441991;0,0219504;0,0763238;0;0;0;0;0;-0,0161943;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,43876;0;0;0;0;0;0;0;0;0;0;0;0;-2,4956;-0,218725;0,203307;-0,00556925;-0,0481445;0,0315094;-0,00633596;-0,0480496;0,0315094;-0,00633596;-0,0871675;0,0315094;0;0;0;0;0;-0,0159404;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,47838;0;0;0;0;0;0;0;0;0;0;0;0;-2,4956;-0,219528;0,202192;-0,00654158;0,013467;-0,00254166;-0,00633596;0,013565;-0,00254166;-0,00633596;0,013565;-0,00254166;0;0;0;0;0;-0,0152134;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,50525;0;0;0;0;0;0;0;0;0;0;0;0;-2,49537;-0,219528;0,202091;0,01057;0,0137273;-0,0416697;0,0107776;0,013565;-0,0416697;0,0107776;0,013565;-0,0416697;0;0;0;0;0;-0,0152134;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,54601;0;0;0;0;0;0;0;0;0;0;0;0;-2,49457;-0,217157;0,201657;0,0105496;0,0143929;-0,00254166;0,0107776;0,0142229;-0,00254166;0,0107776;0,0142229;-0,00254166;0;0;0;0;0;-0,0159363;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,57037;0;0;0;0;0;0;0;0;0;0;0;0;-2,49446;-0,217157;0,201657;0,00427662;0,0142929;0,016826;0,00450384;0,0142229;0,016826;0,00450384;0,0142229;0,016826;0;0;0;0;0;-0,0159363;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,60837;0;0;0;0;0;0;0;0;0;0;0;0;-2,49455;-0,217729;0,202764;-0,00245969;0,0132092;0,016826;-0,00225488;0,0132457;0,016826;-0,00225488;0,0132457;0,016826;0;0;0;0;0;-0,0154834;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,63589;0;0;0;0;0;0;0;0;0;0;0;0;-2,49455;-0,217729;0,202764;-0,00245969;0,0132092;0,016826;-0,00225488;0,0132457;0,016826;-0,00225488;0,0132457;0,016826;0;0;0;0;0;-0,0154834;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,64139;0;0;0;0;0;0;0;0;0;0;0;0;-2,49446;-0,218232;0,204605;0,00495214;-0,0291563;0,086826;0,00450384;-0,0292289;0,086826;0,00450384;-0,0292289;0,106943;0;0;0;0;0;-0,0153564;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,64574;0;0;0;0;0;0;0;0;0;0;0;0;-2,49446;-0,218232;0,204605;0,00495214;-0,0291563;0,086826;0,00450384;-0,0292289;0,086826;0,00450384;-0,0292289;0,106943;0;0;0;-0,123395;0,0383972;-0,0153564;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,6557;0;0;0;0;0;0;0;0;0;0;0;0;-2,49446;-0,218232;0,204605;0,00495214;-0,0291563;0,086826;0,00450384;-0,0292289;0,086826;0,00450384;-0,0292289;0,106943;0;0;0;-0,123395;0,0383972;-0,0153564;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,66571;0;0;0;0;0;0;0;0;0;0;0;0;-2,49446;-0,218232;0,204605;0,00495214;-0,0291563;0,086826;0,00450384;-0,0292289;0,086826;0,00450384;-0,0292289;0,106943;0;0;0;-0,123395;0,0385718;-0,0153564;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,67013;0;0;0;0;0;0;0;0;0;0;0;0;-2,49415;-0,218161;0,205929;0,0137725;0,0140028;0,0147178;0,011992;0,0132457;0,016826;0,011992;0,0132457;-0,0127443;0;0;0;-0,123395;0,0385718;-0,0150619;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,67575;0;0;0;0;0;0;0;0;0;0;0;0;-2,49415;-0,218161;0,205929;0,0137725;0,0140028;0,0147178;0,011992;0,0132457;0,016826;0,011992;0,0132457;-0,0127443;0;0;0;-0,123569;0,0385718;-0,0150619;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,68586;0;0;0;0;0;0;0;0;0;0;0;0;-2,49415;-0,218161;0,205929;0,0137725;0,0140028;0,0147178;0,011992;0,0132457;0,016826;0,011992;0,0132457;-0,0127443;0;0;0;-0,123569;0,0387463;-0,0150619;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,69578;0;0;0;0;0;0;0;0;0;0;0;0;-2,49415;-0,218161;0,205929;0,0137725;0,0140028;0,0147178;0,011992;0,0132457;0,016826;0,011992;0,0132457;-0,0127443;0;0;0;-0,123395;0,0387463;-0,0150619;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,70574;0;0;0;0;0;0;0;0;0;0;0;0;-2,49415;-0,218161;0,205929;0,0137725;0,0140028;0,0147178;0,011992;0,0132457;0,016826;0,011992;0,0132457;-0,0127443;0;0;0;-0,123395;0,0389208;-0,0150619;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,7093;0;0;0;0;0;0;0;0;0;0;0;0;-2,49363;-0,218694;0,205929;0,0168665;-0,025955;-0,0139345;0,0181931;-0,0256691;-0,0127443;0,0181931;-0,0256691;-0,0127443;0;0;0;-0,123395;0,0389208;-0,0150099;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,71571;0;0;0;0;0;0;0;0;0;0;0;0;-2,49363;-0,218694;0,205929;0,0168665;-0,025955;-0,0139345;0,0181931;-0,0256691;-0,0127443;0,0181931;-0,0256691;-0,0127443;0;0;0;-0,12322;0,0389208;-0,0150099;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,72571;0;0;0;0;0;0;0;0;0;0;0;0;-2,49363;-0,218694;0,205929;0,0168665;-0,025955;-0,0139345;0,0181931;-0,0256691;-0,0127443;0,0181931;-0,0256691;-0,0127443;0;0;0;-0,12322;0,0389208;-0,0150099;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,73573;0;0;0;0;0;0;0;0;0;0;0;0;-2,49363;-0,218694;0,205929;0,0168665;-0,025955;-0,0139345;0,0181931;-0,0256691;-0,0127443;0,0181931;-0,0256691;-0,0127443;0;0;0;-0,123046;0,0389208;-0,0150099;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,73672;0;0;0;0;0;0;0;0;0;0;0;0;-2,49234;-0,218212;0,2046;0,0162164;0,0182241;-0,0155678;0,0181931;0,0185483;-0,0127443;0,0181931;0,0185483;-0,0127443;0;0;0;-0,123046;0,0389208;-0,0148313;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,7458;0;0;0;0;0;0;0;0;0;0;0;0;-2,49234;-0,218212;0,2046;0,0162164;0,0182241;-0,0155678;0,0181931;0,0185483;-0,0127443;0,0181931;0,0185483;-0,0127443;0;0;0;-0,123046;0,0390954;-0,0148313;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,75578;0;0;0;0;0;0;0;0;0;0;0;0;-2,49234;-0,218212;0,2046;0,0162164;0,0182241;-0,0155678;0,0181931;0,0185483;-0,0127443;0,0181931;0,0185483;-0,0127443;0;0;0;-0,123046;0,0390954;-0,0148313;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,76573;0;0;0;0;0;0;0;0;0;0;0;0;-2,49234;-0,218212;0,2046;0,0162164;0,0182241;-0,0155678;0,0181931;0,0185483;-0,0127443;0,0181931;0,0185483;-0,0127443;0;0;0;-0,123046;0,0390954;-0,0148313;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,7736;0;0;0;0;0;0;0;0;0;0;0;0;-2,49221;-0,218212;0,204326;0,0138524;0,0158604;-0,0436166;0,0192791;0,017269;-0,0409383;0,0192791;0,017269;-0,0409383;0;0;0;-0,123046;0,0390954;-0,0148313;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,77577;0;0;0;0;0;0;0;0;0;0;0;0;-2,49221;-0,218212;0,204326;0,0138524;0,0158604;-0,0436166;0,0192791;0,017269;-0,0409383;0,0192791;0,017269;-0,0409383;0;0;0;-0,12322;0,0389208;-0,0148313;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,78574;0;0;0;0;0;0;0;0;0;0;0;0;-2,49221;-0,218212;0,204326;0,0138524;0,0158604;-0,0436166;0,0192791;0,017269;-0,0409383;0,0192791;0,017269;-0,0409383;0;0;0;-0,123395;0,0389208;-0,0148313;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,79581;0;0;0;0;0;0;0;0;0;0;0;0;-2,49221;-0,218212;0,204326;0,0138524;0,0158604;-0,0436166;0,0192791;0,017269;-0,0409383;0,0192791;0,017269;-0,0409383;0;0;0;-0,123569;0,0387463;-0,0148313;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,80202;0;0;0;0;0;0;0;0;0;0;0;0;-2,49162;-0,218212;0,202127;0,0201079;0,0178333;0,00688976;0,0192791;0,017269;0,00999603;0,0192791;0,017269;0,00999603;0;0;0;-0,123569;0,0387463;-0,0148313;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,80576;0;0;0;0;0;0;0;0;0;0;0;0;-2,49162;-0,218212;0,202127;0,0201079;0,0178333;0,00688976;0,0192791;0,017269;0,00999603;0,0192791;0,017269;0,00999603;0;0;0;-0,123744;0,0385718;-0,0148313;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,81572;0;0;0;0;0;0;0;0;0;0;0;0;-2,49162;-0,218212;0,202127;0,0201079;0,0178333;0,00688976;0,0192791;0,017269;0,00999603;0,0192791;0,017269;0,00999603;0;0;0;-0,123744;0,0385718;-0,0148313;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,82576;0;0;0;0;0;0;0;0;0;0;0;0;-2,49162;-0,218212;0,202127;0,0201079;0,0178333;0,00688976;0,0192791;0,017269;0,00999603;0,0192791;0,017269;0,00999603;0;0;0;-0,123744;0,0385718;-0,0148313;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,83575;0;0;0;0;0;0;0;0;0;0;0;0;-2,49162;-0,218212;0,202127;0,0201079;0,0178333;0,00688976;0,0192791;0,017269;0,00999603;0,0192791;0,017269;0,00999603;0;0;0;-0,123744;0,0385718;-0,0148313;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,83935;0;0;0;0;0;0;0;0;0;0;0;0;-2,49131;-0,219208;0,201586;0,0160843;-0,0117193;-0,0276877;0,0192791;-0,0109174;-0,0259188;0,0192791;-0,0109174;-0,0259188;0;0;0;-0,123744;0,0385718;-0,0141841;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
1,8457;0;0;0;0;0;0;0;0;0;0;0;0;-2,49131;-0,219208;0,201586;0,0160843;-0,0117193;-0,0276877;0,0192791;-0,0109174;-0,0259188;0,0192791;-0,0109174;-0,0259188;0;0;0;-0,123744;0,0385718;-0,0141841;0;0;-1000;1000;-500;1700;-10;10;-10;-0;0;-0;250;0,2;0,2;177;-1;-1;2560;0,07
