time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	ex	ey	ez	dex	dey	dez	cumulx	cumuly	cumulz	x	y	z	xp	yp	zp	xgoal	ygoal	zgoal	dxr	dyr	dzr	dxd	dyd	dzd	pitch	roll	yaw	kpx	kpy	kpz	kix	kiy	kiz	kdx	kdy	kdz	ktg	dist	step	pitchoff	ke1	ke2	gravity
1.7558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.28181	-0.59162	-0.0311161	0	0	0	0	0	0	0.130003	0.207274	-0.0790557	0	0	0	0.0155334	0.0528835	0.0352775	-150	150	-200	-0	0	-0	-600	600	-600	0.2	0.2	0.18	174	-1	-1	2561	
1.76586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.28181	-0.59162	-0.0311161	0	0	0	0	0	0	0.129991	0.207272	-0.0790783	0	0	0	0.0153589	0.0528835	0.0352775	-150	150	-200	-0	0	-0	-600	600	-600	0.2	0.2	0.18	174	-1	-1	2561	
1.77573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.28181	-0.59162	-0.0311161	0	0	0	0	0	0	0.129991	0.207286	-0.0790421	0	0	0	0.0153589	0.0527089	0.0352775	-150	150	-200	-0	0	-0	-600	600	-600	0.2	0.2	0.18	174	-1	-1	2561	
1.78415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.27788	-0.604247	-0.0311161	0	0	0	0	0	0	0.128942	0.133429	-0.145267	0	0	0	0.0153589	0.0527089	0.0377218	-150	150	-200	-0	0	-0	-600	600	-600	0.2	0.2	0.18	174	-1	-1	2561	
1.78573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.27788	-0.604247	-0.0311161	0	0	0	0	0	0	0.128918	0.133453	-0.145267	0	0	0	0.0151844	0.0525344	0.0377218	-150	150	-200	-0	0	-0	-600	600	-600	0.2	0.2	0.18	174	-1	-1	2561	
1.79582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.27788	-0.604247	-0.0311161	0	0	0	0	0	0	0.128918	0.133478	-0.145243	0	0	0	0.0151844	0.0523599	0.0377218	-150	150	-200	-0	0	-0	-600	600	-600	0.2	0.2	0.18	174	-1	-1	2561	
1.80586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.27788	-0.604247	-0.0311161	0	0	0	0	0	0	0.128918	0.133478	-0.145243	0	0	0	0.0151844	0.0523599	0.0377218	-150	150	-200	-0	0	-0	-600	600	-600	0.2	0.2	0.18	174	-1	-1	2561	
1.80987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.26129	-0.673341	-0.00133761	0	0	0	0	0	0	0.128687	0.0579172	-0.196537	0	0	0	0.0151844	0.0523599	0.0603105	-150	150	-200	-0	0	-0	-600	600	-600	0.2	0.2	0.18	174	-1	-1	2561	
1.81575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.26129	-0.673341	-0.00133761	0	0	0	0	0	0	0.128687	0.0579172	-0.196537	0	0	0	0.0151844	0.0523599	0.0603105	-150	150	-200	-0	0	-0	-600	600	-600	0.2	0.2	0.18	174	-1	-1	2561	
1.82574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.26129	-0.673341	-0.00133761	0	0	0	0	0	0	0.128687	0.0579172	-0.196537	0	0	0	0.0151844	0.0523599	0.0603105	-150	150	-200	-0	0	-0	-600	600	-600	0.2	0.2	0.18	174	-1	-1	2561	
